wx wy wz
-1.08523454e+01 -8.96662365e+01 4.86580520e+00
-1.08980983e+01 -9.40728573e+01 5.08189823e+00
-1.08131898e+01 -9.46356601e+01 5.00925337e+00
3.36973000e+01 1.49004343e+01 4.55726500e+00
2.15415761e+01 1.12056621e+01 6.12805637e+00
2.03252614e+01 7.57608140e+00 1.36996731e+01
1.65061668e+01 -4.55293715e+00 2.02887443e+01
1.28385867e+01 -1.10396021e+01 2.30633576e+01
8.38490726e+00 -1.93866377e+01 2.70900471e+01
6.99879597e+00 -2.95101673e+01 2.93777105e+01
6.41462507e+00 -3.30516444e+01 3.21308417e+01
4.61657721e+00 -3.44410408e+01 3.38309620e+01
2.63796452e+00 -3.92369317e+01 3.52730224e+01
2.10020597e+00 -4.29349418e+01 3.63235635e+01
2.22580421e+00 -4.45195875e+01 3.63982210e+01
1.96685567e+00 -4.54598271e+01 3.58244125e+01
2.23550134e+00 -4.39812434e+01 3.45633753e+01
3.34886130e+00 -4.08138502e+01 3.25148920e+01
4.49445572e+00 -3.82307379e+01 3.00821003e+01
5.58005771e+00 -3.51504020e+01 2.72687600e+01
7.02453216e+00 -3.00671374e+01 2.37339417e+01
8.78625714e+00 -2.37396708e+01 1.96125936e+01
1.06360482e+01 -1.70064150e+01 1.52451505e+01
1.24775758e+01 -9.78879471e+00 1.06753163e+01
1.42447961e+01 -2.12002473e+00 5.86240062e+00
1.59219585e+01 5.81227929e+00 8.95494152e-01
1.75396970e+01 1.40002604e+01 -4.10429245e+00
1.90436762e+01 2.23124357e+01 -9.02822225e+00
2.03220447e+01 3.04199561e+01 -1.37665987e+01
2.13305307e+01 3.81047214e+01 -1.82455080e+01
2.20846468e+01 4.52850072e+01 -2.24134832e+01
2.25844755e+01 5.18407378e+01 -2.61896667e+01
2.28091088e+01 5.76126666e+01 -2.94812135e+01
2.27488139e+01 6.24726428e+01 -3.22283326e+01
2.24120029e+01 6.63090023e+01 -3.43971578e+01
2.18162258e+01 6.90126620e+01 -3.59540964e+01
2.09839831e+01 7.05078565e+01 -3.68693994e+01
1.99418939e+01 7.07604374e+01 -3.71304672e+01
1.87197043e+01 6.97549711e+01 -3.67409644e+01
1.73499543e+01 6.74862257e+01 -3.57154745e+01
1.58676244e+01 6.39704070e+01 -3.40800030e+01
1.43086949e+01 5.92526847e+01 -3.18736292e+01
1.27082902e+01 5.34050123e+01 -2.91470916e+01
1.10993858e+01 4.65215591e+01 -2.59604666e+01
9.51216220e+00 3.87152764e+01 -2.23819219e+01
7.97355954e+00 3.01157058e+01 -1.84868925e+01
6.50672050e+00 2.08677988e+01 -1.43566703e+01
5.13039771e+00 1.11305539e+01 -1.00763292e+01
3.85859835e+00 1.07436458e+00 -5.73250216e+00
2.70058490e+00 -9.12259227e+00 -1.41141403e+00
1.66110990e+00 -1.92780329e+01 2.80287422e+00
7.40730303e-01 -2.92089554e+01 6.83022533e+00
-6.38213095e-02 -3.87348748e+01 1.05961999e+01
-7.59156577e-01 -4.76811098e+01 1.40336868e+01
-1.35463385e+00 -5.58821759e+01 1.70842811e+01
-1.86169368e+00 -6.31851229e+01 1.96993724e+01
-2.29318416e+00 -6.94526125e+01 2.18409282e+01
-2.66271258e+00 -7.45656743e+01 2.34819822e+01
-2.98404581e+00 -7.84261464e+01 2.46068531e+01
-3.27057545e+00 -8.09587149e+01 2.52110905e+01
-3.53486028e+00 -8.21124404e+01 2.53011286e+01
-3.78825688e+00 -8.18617669e+01 2.48936757e+01
-4.04064525e+00 -8.02070676e+01 2.40148985e+01
-4.30024864e+00 -7.71747233e+01 2.26994509e+01
-4.57353954e+00 -7.28166825e+01 2.09893715e+01
-4.86522021e+00 -6.72095026e+01 1.89328809e+01
-5.17826525e+00 -6.04529321e+01 1.65831214e+01
-5.51401388e+00 -5.26680951e+01 1.39968802e+01
-5.87230029e+00 -4.39953047e+01 1.12333200e+01
-6.25161106e+00 -3.45915318e+01 8.35273723e+00
-6.64925983e+00 -2.46275674e+01 5.41536735e+00
-7.06157183e+00 -1.42849263e+01 2.48025276e+00
-7.48407333e+00 -3.75253793e+00 -3.95815586e-01
-7.91168245e+00 6.77673060e+00 -3.15927378e+00
-8.33889935e+00 1.71096602e+01 -5.76066761e+00
-8.75999409e+00 2.70563096e+01 -8.15543226e+00
-9.16919139e+00 3.64336182e+01 -1.03045600e+01
-9.56085085e+00 4.50689075e+01 -1.21751479e+01
-9.92964073e+00 5.28032067e+01 -1.37408179e+01
-1.02707025e+01 5.94943269e+01 -1.49820050e+01
-1.05798018e+01 6.50196154e+01 -1.58861094e+01
-1.08534614e+01 6.92783293e+01 -1.64475119e+01
-1.10890703e+01 7.21935770e+01 -1.66674534e+01
-1.12849637e+01 7.37137870e+01 -1.65537824e+01
-1.14404709e+01 7.38136759e+01 -1.61205765e+01
-1.15559282e+01 7.24947029e+01 -1.53876465e+01
-1.16326562e+01 6.97850081e+01 -1.43799380e+01
-1.16729035e+01 6.57388456e+01 -1.31268444e+01
-1.16797598e+01 6.04355320e+01 -1.16614504e+01
-1.16570416e+01 5.39779381e+01 -1.00197273e+01
-1.16091565e+01 4.64905597e+01 -8.23969981e+00
-1.15409499e+01 3.81172041e+01 -6.36060509e+00
-1.14575405e+01 2.90183343e+01 -4.42206377e+00
-1.13641501e+01 1.93681133e+01 -2.46327896e+00
-1.12659329e+01 9.35119230e+00 -5.22279032e-01
-1.11678116e+01 -8.40707749e-01 1.36478333e+00
-1.10743247e+01 -1.10123674e+01 3.16426426e+00
-1.09894928e+01 -2.09687323e+01 4.84558465e+00
-1.09167077e+01 -3.05186021e+01 6.38170104e+00
-1.08586502e+01 -3.94782721e+01 7.74948571e+00
-1.08172384e+01 -4.76750515e+01 8.93001219e+00
-1.07936103e+01 -5.49505836e+01 9.90874480e+00
-1.07881380e+01 -6.11638963e+01 1.06756331e+01
-1.08004727e+01 -6.61941163e+01 1.12251141e+01
-1.08296148e+01 -6.99427920e+01 1.15560258e+01
-1.08740051e+01 -7.23357723e+01 1.16714382e+01
-1.09316294e+01 -7.33246076e+01 1.15784071e+01
-1.10001313e+01 -7.28874467e+01 1.12876592e+01
-1.10769270e+01 -7.10294198e+01 1.08132168e+01
-1.11593174e+01 -6.77825105e+01 1.01719728e+01
-1.12445930e+01 -6.32049357e+01 9.38322708e+00
-1.13301298e+01 -5.73800522e+01 8.46819692e+00
-1.14134711e+01 -5.04148046e+01 7.44951335e+00
-1.14923960e+01 -4.24377540e+01 6.35071452e+00
-1.15649709e+01 -3.35967321e+01 5.19574859e+00
-1.16295853e+01 -2.40561405e+01 4.00849466e+00
-1.16849712e+01 -1.39939428e+01 2.81231059e+00
-1.17302073e+01 -3.59846957e+00 1.62961930e+00
-1.17647106e+01 6.93492284e+00 4.81538326e-01
-1.17882160e+01 1.74074931e+01 -6.12456180e-01
-1.18007479e+01 2.76210086e+01 -1.63482781e+00
-1.18025878e+01 3.73814536e+01 -2.57021257e+00
-1.17942427e+01 4.65024620e+01 -3.40558312e+00
-1.17764089e+01 5.48089466e+01 -4.13037973e+00
-1.17499351e+01 6.21405719e+01 -4.73659001e+00
-1.17157944e+01 6.83541826e+01 -5.21872775e+00
-1.16750601e+01 7.33264396e+01 -5.57379880e+00
-1.16288739e+01 7.69580554e+01 -5.80134141e+00
-1.15784106e+01 7.91759572e+01 -5.90330991e+00
-1.15248543e+01 7.99307359e+01 -5.88366326e+00
-1.14693819e+01 7.91969520e+01 -5.74814476e+00
-1.14131427e+01 7.69795039e+01 -5.50442022e+00
-1.13572244e+01 7.33123787e+01 -5.16175195e+00
-1.13025955e+01 6.82503227e+01 -4.73031710e+00
-1.12500772e+01 6.18764460e+01 -4.22146360e+00
-1.12004264e+01 5.43095718e+01 -3.64781332e+00
-1.11543888e+01 4.56751111e+01 -3.02143508e+00
-1.11124884e+01 3.60938879e+01 -2.35351054e+00
-1.10748136e+01 2.57367036e+01 -1.65733104e+00
-1.10412624e+01 1.48201644e+01 -9.47242952e-01
-1.10119716e+01 3.51363634e+00 -2.33913909e-01
-1.09874337e+01 -8.01653730e+00 4.71908754e-01
-1.09679653e+01 -1.95121780e+01 1.15627975e+00
-1.09520082e+01 -3.08041116e+01 1.81351740e+00
-1.09361794e+01 -4.18451017e+01 2.44106080e+00
-1.09215737e+01 -5.22874565e+01 3.01545149e+00
-1.09159622e+01 -6.17013433e+01 3.51961876e+00
-1.09168792e+01 -7.02997528e+01 3.97705122e+00
-1.09030438e+01 -7.81547101e+01 4.38370526e+00
-1.08742364e+01 -8.44949657e+01 4.69656680e+00
-1.08800746e+01 -8.96016767e+01 4.96038539e+00
-1.09273918e+01 -9.42803767e+01 5.19762212e+00
-1.08444658e+01 -9.51568004e+01 5.14224910e+00
3.38290211e+01 1.63253416e+01 3.52290954e+00
2.16536531e+01 1.21783453e+01 5.45415622e+00
2.04169763e+01 8.35240296e+00 1.31035946e+01
1.66257198e+01 -3.81153214e+00 1.96550473e+01
1.29059498e+01 -1.04350218e+01 2.25204555e+01
8.47216402e+00 -1.88690629e+01 2.65587414e+01
7.11068083e+00 -2.89656787e+01 2.88631781e+01
6.46242080e+00 -3.26208161e+01 3.16894810e+01
4.58415065e+00 -3.42546316e+01 3.35081054e+01
2.56960540e+00 -3.92391748e+01 3.50475643e+01
1.99194660e+00 -4.30829443e+01 3.61851452e+01
2.05225067e+00 -4.48383462e+01 3.63676242e+01
1.73742684e+00 -4.59432903e+01 3.59050942e+01
1.95929058e+00 -4.46280483e+01 3.47494300e+01
3.01716209e+00 -4.16582812e+01 3.28130033e+01
4.10949331e+00 -3.92628871e+01 3.04929292e+01
5.15740706e+00 -3.63174271e+01 2.77770419e+01
6.57355293e+00 -3.13474715e+01 2.43276100e+01
8.31056044e+00 -2.51357362e+01 2.02875313e+01
1.01422063e+01 -1.85021448e+01 1.59924411e+01
1.19747277e+01 -1.13548039e+01 1.14787925e+01
1.37431323e+01 -3.72802137e+00 6.70556984e+00
1.54327686e+01 4.19333787e+00 1.76345625e+00
1.70724731e+01 1.24015843e+01 -3.22657462e+00
1.86047982e+01 2.07596141e+01 -8.15657036e+00
1.99176913e+01 2.89382472e+01 -1.29176879e+01
2.09679960e+01 3.67234339e+01 -1.74361338e+01
2.17701855e+01 4.40330475e+01 -2.16590043e+01
2.23219271e+01 5.07431601e+01 -2.55036766e+01
2.26006799e+01 5.66917902e+01 -2.88763868e+01
2.25957453e+01 6.17481739e+01 -3.17163657e+01
2.23143470e+01 6.57967807e+01 -3.39878007e+01
2.17726686e+01 6.87248959e+01 -3.56547514e+01
2.09920096e+01 7.04537353e+01 -3.66853394e+01
1.99979779e+01 7.09453636e+01 -3.70648347e+01
1.88194555e+01 7.01795764e+01 -3.67945193e+01
1.74883130e+01 6.81464371e+01 -3.58865189e+01
1.60390758e+01 6.48580021e+01 -3.43645014e+01
1.45074652e+01 6.03555796e+01 -3.22653222e+01
1.29285365e+01 5.47073409e+01 -2.96375810e+01
1.13353868e+01 4.80037898e+01 -2.65393583e+01
9.75849256e+00 4.03544409e+01 -2.30370587e+01
8.22523575e+00 3.18857827e+01 -1.92046506e+01
6.75931550e+00 2.27402297e+01 -1.51222776e+01
5.38012664e+00 1.30747760e+01 -1.08741879e+01
4.10237828e+00 3.05830076e+00 -6.54652558e+00
2.93606841e+00 -7.13203164e+00 -2.22539413e+00
1.88668864e+00 -1.73143827e+01 2.00488220e+00
9.55507525e-01 -2.73055813e+01 6.06353195e+00
1.39915376e-01 -3.69243529e+01 9.87514025e+00
-5.66115290e-01 -4.59946182e+01 1.33713108e+01
-1.17144727e+00 -5.43489023e+01 1.64920776e+01
-1.68712506e+00 -6.18316991e+01 1.91870379e+01
-2.12570589e+00 -6.83025919e+01 2.14161879e+01
-2.50061159e+00 -7.36390666e+01 2.31504695e+01
-2.82552417e+00 -7.77390185e+01 2.43720488e+01
-3.11384195e+00 -8.05228636e+01 2.50743170e+01
-3.37821009e+00 -8.19351466e+01 2.52615981e+01
-3.63013720e+00 -8.19456401e+01 2.49485865e+01
-3.87970627e+00 -8.05499855e+01 2.41595760e+01
-4.13537987e+00 -7.77698632e+01 2.29275252e+01
-4.40389239e+00 -7.36526401e+01 2.12929838e+01
-4.69021827e+00 -6.82704932e+01 1.93029110e+01
-4.99760387e+00 -6.17190720e+01 1.70094305e+01
-5.32765105e+00 -5.41157560e+01 1.44685611e+01
-5.68044072e+00 -4.55975352e+01 1.17389501e+01
-6.05468495e+00 -3.63185371e+01 8.88062819e+00
-6.44789780e+00 -2.64472402e+01 5.95380856e+00
-6.85657716e+00 -1.61634226e+01 3.01774416e+00
-7.27639213e+00 -5.65488861e+00 1.29656084e-01
-7.70237250e+00 4.88598106e+00 -2.65625819e+00
-8.12909786e+00 1.52657994e+01 -5.28972628e+00
-8.55088481e+00 2.52937986e+01 -7.72520201e+00
-8.96197114e+00 3.47854423e+01 -9.92255669e+00
-9.35669595e+00 4.35659498e+01 -1.18476524e+01
-9.72967384e+00 5.14736583e+01 -1.34727897e+01
-1.00759605e+01 5.83631462e+01 -1.47770237e+01
-1.03912059e+01 6.41080497e+01 -1.57463453e+01
-1.06717904e+01 6.86035081e+01 -1.63737256e+01
-1.09149382e+01 7.17681860e+01 -1.66590245e+01
-1.11188030e+01 7.35458295e+01 -1.66087657e+01
-1.12825226e+01 7.39063258e+01 -1.62357842e+01
-1.14062381e+01 7.28462505e+01 -1.55587554e+01
-1.14910784e+01 7.03888996e+01 -1.46016174e+01
-1.15391113e+01 6.65838126e+01 -1.33929019e+01
-1.15532621e+01 6.15058073e+01 -1.19649924e+01
-1.15372052e+01 5.52535525e+01 -1.03533284e+01
-1.14952325e+01 4.79477136e+01 -8.59557802e+00
-1.14321042e+01 3.97287061e+01 -6.73079836e+00
-1.13528861e+01 3.07541008e+01 -4.79860325e+00
-1.12627808e+01 2.11957198e+01 -2.83835601e+00
-1.11669572e+01 1.12364690e+01 -8.88402301e-01
-1.10703849e+01 1.06695472e+00 1.01464343e+00
-1.09776795e+01 -9.11806311e+00 2.83654636e+00
-1.08929648e+01 -1.91233215e+01 4.54602462e+00
-1.08197573e+01 -2.87567427e+01 6.11523934e+00
-1.07608779e+01 -3.78330892e+01 7.52019507e+00
-1.07183945e+01 -4.61775088e+01 8.74104641e+00
-1.06935972e+01 -5.36288954e+01 9.76230891e+00
-1.06870068e+01 -6.00429918e+01 1.05729744e+01
-1.06984127e+01 -6.52951694e+01 1.11665336e+01
-1.07269393e+01 -6.92828246e+01 1.15409085e+01
-1.07711322e+01 -7.19273404e+01 1.16983019e+01
-1.08290603e+01 -7.31755752e+01 1.16449668e+01
-1.08984275e+01 -7.30008516e+01 1.13909064e+01
-1.09766865e+01 -7.14034317e+01 1.09495106e+01
-1.10611515e+01 -6.84104805e+01 1.03371414e+01
-1.11491047e+01 -6.40755352e+01 9.57267582e+00
-1.12378937e+01 -5.84774955e+01 8.67702174e+00
-1.13250166e+01 -5.17191524e+01 7.67261525e+00
-1.14081927e+01 -4.39252899e+01 6.58291360e+00
-1.14854175e+01 -3.52404057e+01 5.43189477e+00
-1.15550024e+01 -2.58260712e+01 4.24357300e+00
-1.16155968e+01 -1.58579730e+01 3.04153923e+00
-1.16661964e+01 -5.52275934e+00 1.84853846e+00
-1.17061370e+01 4.98526419e+00 6.86089546e-01
-1.17350773e+01 1.54677409e+01 -4.25861467e-01
-1.17529717e+01 2.57261460e+01 -1.46925213e+00
-1.17600402e+01 3.55655073e+01 -2.42814990e+00
-1.17567364e+01 4.47978483e+01 -3.28892913e+00
-1.17437128e+01 5.32458336e+01 -4.04041470e+00
-1.17217840e+01 6.07463026e+01 -4.67397630e+00
-1.16918973e+01 6.71527604e+01 -5.18351981e+00
-1.16551094e+01 7.23380140e+01 -5.56546135e+00
-1.16125546e+01 7.61984754e+01 -5.81878050e+00
-1.15654082e+01 7.86565535e+01 -5.94492362e+00
-1.15148623e+01 7.96582148e+01 -5.94739810e+00
-1.14621095e+01 7.91731349e+01 -5.83154436e+00
-1.14083213e+01 7.72011743e+01 -5.60468737e+00
-1.13546133e+01 7.37715710e+01 -5.27583370e+00
-1.13019866e+01 6.89344913e+01 -4.85497213e+00
-1.12512953e+01 6.27682625e+01 -4.35331561e+00
-1.12033263e+01 5.53875300e+01 -3.78345106e+00
-1.11588610e+01 4.69147785e+01 -3.15750338e+00
-1.11184666e+01 3.74675799e+01 -2.48670315e+00
-1.10822641e+01 2.72126399e+01 -1.78442554e+00
-1.10501610e+01 1.63644445e+01 -1.06525949e+00
-1.10223027e+01 5.09219427e+00 -3.40143433e-01
-1.09992081e+01 -6.43949750e+00 3.79961233e-01
-1.09812388e+01 -1.79733146e+01 1.08071025e+00
-1.09668777e+01 -2.93371484e+01 1.75605678e+00
-1.09526700e+01 -4.04846735e+01 2.40351257e+00
-1.09395508e+01 -5.10719627e+01 2.99920106e+00
-1.09354067e+01 -6.06604584e+01 3.52476597e+00
-1.09381088e+01 -6.94533238e+01 4.00370968e+00
-1.09261265e+01 -7.75321337e+01 4.43291917e+00
-1.08985990e+01 -8.41227567e+01 4.76780013e+00
-1.09054457e+01 -8.94813534e+01 5.05214536e+00
-1.09543247e+01 -9.44290512e+01 5.31097584e+00
-1.08733793e+01 -9.56181893e+01 5.27357192e+00
3.39582546e+01 1.77509428e+01 2.49964594e+00
2.17637194e+01 1.31514918e+01 4.78681455e+00
2.05101024e+01 9.13518707e+00 1.25090994e+01
1.67479149e+01 -3.05893657e+00 1.90201983e+01
1.29782616e+01 -9.81293535e+00 2.19724559e+01
8.56644714e+00 -1.83274443e+01 2.60196569e+01
7.22944856e+00 -2.83960331e+01 2.83392143e+01
6.51781871e+00 -3.21649284e+01 3.12377931e+01
4.56130587e+00 -3.40403141e+01 3.31727007e+01
2.51193996e+00 -3.92105068e+01 3.48071382e+01
1.89455609e+00 -4.31991235e+01 3.60304987e+01
1.88993418e+00 -4.51253763e+01 3.63199185e+01
1.51944181e+00 -4.63959113e+01 3.59679169e+01
1.69403236e+00 -4.52462190e+01 3.49176026e+01
2.69584168e+00 -4.24762685e+01 3.30936542e+01
3.73445801e+00 -4.02702978e+01 3.08866877e+01
4.74380399e+00 -3.74625372e+01 2.82689733e+01
6.13024637e+00 -3.26102552e+01 2.49063396e+01
7.84103875e+00 -2.65189793e+01 2.09493538e+01
9.65302369e+00 -1.99896520e+01 1.67285591e+01
1.14749413e+01 -1.29174104e+01 1.22732449e+01
1.32428782e+01 -5.33773042e+00 7.54218047e+00
1.49432870e+01 2.56736403e+00 2.62756549e+00
1.66031977e+01 1.07903552e+01 -2.34988995e+00
1.81621583e+01 1.91887254e+01 -7.28309534e+00
1.95080368e+01 2.74332563e+01 -1.20640944e+01
2.05987949e+01 3.53139971e+01 -1.66192344e+01
2.14478311e+01 4.27483733e+01 -2.08942284e+01
2.20504290e+01 4.96087026e+01 -2.48047771e+01
2.23824685e+01 5.57304025e+01 -2.82562678e+01
2.24322986e+01 6.09801547e+01 -3.11869849e+01
2.22059433e+01 6.52386259e+01 -3.35592020e+01
2.17182133e+01 6.83895577e+01 -3.53346806e+01
2.09892014e+01 7.03511836e+01 -3.64794563e+01
2.00434852e+01 7.10817643e+01 -3.69766917e+01
1.89090563e+01 7.05563161e+01 -3.68252999e+01
1.76170867e+01 6.87602108e+01 -3.60349611e+01
1.62016167e+01 6.57013541e+01 -3.46270108e+01
1.46980761e+01 6.14171607e+01 -3.26360723e+01
1.31414187e+01 5.59719663e+01 -3.01085861e+01
1.15648323e+01 4.94525458e+01 -2.71006076e+01
9.99905994e+00 4.19649099e+01 -2.36767429e+01
8.47189873e+00 3.36324246e+01 -1.99094495e+01
7.00758155e+00 2.45948917e+01 -1.58776698e+01
5.62612713e+00 1.50072127e+01 -1.16647641e+01
4.34293311e+00 5.03665410e+00 -7.35632070e+00
3.16872453e+00 -5.14073475e+00 -3.03825286e+00
2.10972842e+00 -1.53436644e+01 1.20492239e+00
1.16792588e+00 -2.53889010e+01 5.29187010e+00
3.41370485e-01 -3.50944879e+01 9.14626867e+00
-3.75371674e-01 -4.42830546e+01 1.26985003e+01
-9.90655247e-01 -5.27852388e+01 1.58870953e+01
-1.51511380e+00 -6.04430755e+01 1.86599066e+01
-1.96099759e+00 -6.71131585e+01 2.09749983e+01
-2.34152643e+00 -7.26695094e+01 2.28012495e+01
-2.67028135e+00 -7.70061466e+01 2.41186911e+01
-2.96065252e+00 -8.00392684e+01 2.49185629e+01
-3.22535819e+00 -8.17089406e+01 2.52030747e+01
-3.47604785e+00 -8.19802860e+01 2.49848933e+01
-3.72299851e+00 -8.08442195e+01 2.42864169e+01
-3.97490536e+00 -7.83177107e+01 2.31388780e+01
-4.23876017e+00 -7.44435184e+01 2.15813006e+01
-4.51980695e+00 -6.92893983e+01 1.96593406e+01
-4.82156296e+00 -6.29468460e+01 1.74240567e+01
-5.14589335e+00 -5.55294296e+01 1.49306511e+01
-5.49312746e+00 -4.71707377e+01 1.22372054e+01
-5.86220560e+00 -3.80219656e+01 9.40343458e+00
-6.25084579e+00 -2.82491821e+01 6.48947953e+00
-6.65572261e+00 -1.80303237e+01 3.55475537e+00
-7.07265261e+00 -7.55195887e+00 6.56866999e-01
-7.49678223e+00 2.99413353e+00 -2.14939799e+00
-7.92277587e+00 1.34145159e+01 -4.81298897e+00
-8.34500232e+00 2.35177118e+01 -7.28741407e+00
-8.75771839e+00 3.31178240e+01 -9.53145453e+00
-9.15524883e+00 4.20380804e+01 -1.15097631e+01
-9.53216076e+00 5.01142294e+01 -1.31933387e+01
-9.88343025e+00 5.71977112e+01 -1.45598704e+01
-1.02045974e+01 6.31585330e+01 -1.55939473e+01
-1.04919054e+01 6.78877857e+01 -1.62871327e+01
-1.07424181e+01 7.12997446e+01 -1.66379004e+01
-1.09541115e+01 7.33335123e+01 -1.66514384e+01
-1.11259335e+01 7.39541688e+01 -1.63393229e+01
-1.12578310e+01 7.31534124e+01 -1.57190721e+01
-1.13507413e+01 7.09496840e+01 -1.48135901e+01
-1.14065490e+01 6.73877818e+01 -1.36505169e+01
-1.14280121e+01 6.25379830e+01 -1.22615007e+01
-1.14186587e+01 5.64946987e+01 -1.06814140e+01
-1.13826603e+01 4.93746943e+01 -8.94753118e+00
-1.13246857e+01 4.13149130e+01 -7.09869176e+00
-1.12497419e+01 3.24699417e+01 -5.17446584e+00
-1.11630058e+01 2.30091607e+01 -3.21434117e+00
-1.10696544e+01 1.31136224e+01 -1.25694702e+00
-1.09746984e+01 2.97270429e+00 6.60671428e-01
-1.08828246e+01 -7.21941159e+00 2.50371613e+00
-1.07982552e+01 -1.72673736e+01 4.24022638e+00
-1.07246276e+01 -2.69783465e+01 5.84158754e+00
-1.06649001e+01 -3.61656764e+01 7.28295162e+00
-1.06212889e+01 -4.46524610e+01 8.54356476e+00
-1.05952363e+01 -5.22749479e+01 9.60699942e+00
-1.05874125e+01 -5.88856886e+01 1.04612908e+01
-1.05977481e+01 -6.43563802e+01 1.10989795e+01
-1.06254943e+01 -6.85803347e+01 1.15170644e+01
-1.06693056e+01 -7.14745219e+01 1.17168687e+01
-1.07273387e+01 -7.29811449e+01 1.17038276e+01
-1.07973624e+01 -7.30687204e+01 1.14872021e+01
-1.08768705e+01 -7.17326460e+01 1.10797287e+01
-1.09631955e+01 -6.89952557e+01 1.04972149e+01
-1.10536153e+01 -6.49053781e+01 9.75809050e+00
-1.11454534e+01 -5.95374124e+01 8.88292786e+00
-1.12361657e+01 -5.29899380e+01 7.89394226e+00
-1.13234142e+01 -4.53838906e+01 6.81448436e+00
-1.14051260e+01 -3.68603508e+01 5.66853712e+00
-1.14795353e+01 -2.75779658e+01 4.48022646e+00
-1.15452099e+01 -1.77100425e+01 3.27335471e+00
-1.16010620e+01 -7.44143482e+00 2.07096943e+00
-1.16463459e+01 3.03471980e+00 8.94973733e-01
-1.16806428e+01 1.35205718e+01 -2.34230686e-01
-1.17038359e+01 2.38174285e+01 -1.29806660e+00
-1.17160815e+01 3.37294848e+01 -2.28004100e+00
-1.17177786e+01 4.30672749e+01 -3.16593482e+00
-1.17095339e+01 5.16513306e+01 -3.94395919e+00
-1.16921256e+01 5.93157732e+01 -4.60486426e+00
-1.16664738e+01 6.59108652e+01 -5.14194349e+00
-1.16336170e+01 7.13056479e+01 -5.55101586e+00
-1.15946801e+01 7.53923023e+01 -5.83049199e+00
-1.15508376e+01 7.80887689e+01 -5.98129752e+00
-1.15032881e+01 7.93364281e+01 -6.00647410e+00
-1.14532386e+01 7.91000986e+01 -5.91094347e+00
-1.14018818e+01 7.73746040e+01 -5.70167206e+00
-1.13503606e+01 7.41844122e+01 -5.38739243e+00
-1.12997081e+01 6.95750901e+01 -4.97788747e+00
-1.12508112e+01 6.36201462e+01 -4.48421704e+00
-1.12044872e+01 5.64299618e+01 -3.91891446e+00
-1.11615525e+01 4.81240086e+01 -3.29414543e+00
-1.11226188e+01 3.88165675e+01 -2.62117663e+00
-1.10878407e+01 2.86701713e+01 -1.91345197e+00
-1.10571365e+01 1.78970195e+01 -1.18578921e+00
-1.10306604e+01 6.66601991e+00 -4.49389562e-01
-1.10089574e+01 -4.86000602e+00 2.84579449e-01
-1.09924358e+01 -1.64247485e+01 1.00138027e+00
-1.09796224e+01 -2.78533184e+01 1.69459755e+00
-1.09669949e+01 -3.91003356e+01 2.36182348e+00
-1.09553262e+01 -4.98258020e+01 2.97878479e+00
-1.09526095e+01 -5.95827283e+01 3.52582144e+00
-1.09570608e+01 -6.85643912e+01 4.02641220e+00
-1.09469174e+01 -7.68618506e+01 4.47840980e+00
-1.09206655e+01 -8.36985615e+01 4.83566059e+00
-1.09285101e+01 -8.93055797e+01 5.14090954e+00
-1.09789476e+01 -9.45190406e+01 5.42176456e+00
-1.08999801e+01 -9.60198019e+01 5.40301720e+00
3.40847275e+01 1.91761765e+01 1.48795619e+00
2.18716195e+01 1.41243785e+01 4.12634407e+00
2.06044468e+01 9.92381025e+00 1.19165082e+01
1.68725455e+01 -2.29569402e+00 1.83845038e+01
1.30553318e+01 -9.17377264e+00 2.14196667e+01
8.66753995e+00 -1.77622105e+01 2.54731201e+01
7.35489932e+00 -2.78016282e+01 2.78061459e+01
6.58065383e+00 -3.16842156e+01 3.07760606e+01
4.54789562e+00 -3.37981641e+01 3.28249724e+01
2.46484240e+00 -3.91508999e+01 3.45519333e+01
1.80795281e+00 -4.32833399e+01 3.58597698e+01
1.73881451e+00 -4.53804162e+01 3.62551953e+01
1.31289253e+00 -4.68173135e+01 3.60129266e+01
1.43976952e+00 -4.58352395e+01 3.50678828e+01
2.38500074e+00 -4.32671497e+01 3.33567584e+01
3.36948880e+00 -4.12522114e+01 3.12632211e+01
4.33941849e+00 -3.85849118e+01 2.87443482e+01
5.69482477e+00 -3.38545877e+01 2.54698716e+01
7.37794891e+00 -2.78884090e+01 2.15977404e+01
9.16879130e+00 -2.14678807e+01 1.74531272e+01
1.09785327e+01 -1.44755243e+01 1.30582520e+01
1.27443689e+01 -6.94804798e+00 8.37177391e+00
1.44538598e+01 9.35457842e-01 3.48733018e+00
1.61322220e+01 9.16765533e+00 -1.47475679e+00
1.77161089e+01 1.76008218e+01 -6.40833204e+00
1.90934282e+01 2.59059863e+01 -1.12063584e+01
2.02232593e+01 3.38773407e+01 -1.57953454e+01
2.11178937e+01 4.14318232e+01 -2.01196774e+01
2.17702658e+01 4.84381004e+01 -2.40934668e+01
2.21547304e+01 5.47291216e+01 -2.76213215e+01
2.22586970e+01 6.01690755e+01 -3.06406120e+01
2.20869803e+01 6.46348922e+01 -3.31117314e+01
2.16530143e+01 6.80068599e+01 -3.49941942e+01
2.09756790e+01 7.02002672e+01 -3.62519938e+01
2.00785048e+01 7.11695557e+01 -3.68662088e+01
1.89885668e+01 7.08849593e+01 -3.68333989e+01
