ux uy uz
0.00000000e+00 1.33626995e+02 4.41427418e+00
0.00000000e+00 1.44783086e+02 1.50588453e+01
0.00000000e+00 1.53907781e+02 2.49704205e+01
0.00000000e+00 1.61132138e+02 3.37504770e+01
0.00000000e+00 1.66607706e+02 4.10639689e+01
0.00000000e+00 1.70482813e+02 4.66448292e+01
0.00000000e+00 1.72881788e+02 5.02980277e+01
0.00000000e+00 1.73888643e+02 5.18997785e+01
0.00000000e+00 1.73536312e+02 5.13973237e+01
0.00000000e+00 1.71802130e+02 4.88092825e+01
0.00000000e+00 1.68609949e+02 4.42269367e+01
0.00000000e+00 1.63838909e+02 3.78161193e+01
0.00000000e+00 1.57338540e+02 2.98186879e+01
0.00000000e+00 1.48949323e+02 2.05520269e+01
0.00000000e+00 1.38527268e+02 1.04047518e+01
0.00000000e+00 1.25970327e+02 -1.73106370e-01
0.00000000e+00 1.11243879e+02 -1.06866131e+01
0.00000000e+00 9.44021325e+01 -2.06193642e+01
0.00000000e+00 7.56023303e+01 -2.94628354e+01
0.00000000e+00 5.51092222e+01 -3.67493654e+01
0.00000000e+00 3.32883823e+01 -4.20854572e+01
0.00000000e+00 1.05884451e+01 -4.51815567e+01
0.00000000e+00 -1.24860433e+01 -4.58746083e+01
0.00000000e+00 -3.54080393e+01 -4.41405231e+01
0.00000000e+00 -5.76636341e+01 -4.00950503e+01
0.00000000e+00 -7.87855946e+01 -3.39831572e+01
0.00000000e+00 -9.83809491e+01 -2.61585601e+01
0.00000000e+00 -1.16149767e+02 -1.70562234e+01
0.00000000e+00 -1.31893638e+02 -7.16126033e+00
0.00000000e+00 -1.45513781e+02 3.02231189e+00
0.00000000e+00 -1.56999963e+02 1.30000277e+01
0.00000000e+00 -1.66412318e+02 2.23105883e+01
0.00000000e+00 -1.73858663e+02 3.05436366e+01
0.00000000e+00 -1.79470032e+02 3.73517091e+01
0.00000000e+00 -1.83376943e+02 4.24572052e+01
0.00000000e+00 -1.85688546e+02 4.56557355e+01
0.00000000e+00 -1.86476296e+02 4.68173746e+01
0.00000000e+00 -1.85763348e+02 4.58871863e+01
0.00000000e+00 -1.83520418e+02 4.28859449e+01
0.00000000e+00 -1.79668481e+02 3.79113537e+01
0.00000000e+00 -1.74088294e+02 3.11393526e+01
0.00000000e+00 -1.66636233e+02 2.28244541e+01
0.00000000e+00 -1.57165389e+02 1.32975638e+01
0.00000000e+00 -1.45550219e+02 2.95955849e+00
0.00000000e+00 -1.31712379e+02 -7.73087761e+00
0.00000000e+00 -1.15644853e+02 -1.82760068e+01
0.00000000e+00 -9.74312569e+01 -2.81642703e+01
0.00000000e+00 -7.72572904e+01 -3.69006540e+01
0.00000000e+00 -5.54121513e+01 -4.40394915e+01
0.00000000e+00 -3.22791733e+01 -4.92161739e+01
0.00000000e+00 -8.31641205e+00 -5.21743613e+01
0.00000000e+00 1.59711851e+01 -5.27855247e+01
0.00000000e+00 4.00646670e+01 -5.10578189e+01
0.00000000e+00 6.34639975e+01 -4.71334174e+01
0.00000000e+00 8.57176032e+01 -4.12760735e+01
0.00000000e+00 1.06446638e+02 -3.38497967e+01
0.00000000e+00 1.25359169e+02 -2.52903118e+01
0.00000000e+00 1.42252264e+02 -1.60759574e+01
0.00000000e+00 1.57008492e+02 -6.70045543e+00
0.00000000e+00 1.69586276e+02 2.35665854e+00
0.00000000e+00 1.79995642e+02 1.06543087e+01
0.00000000e+00 1.88271723e+02 1.78012587e+01
0.00000000e+00 1.94462823e+02 2.34705339e+01
0.00000000e+00 1.98611871e+02 2.74158024e+01
0.00000000e+00 2.00719772e+02 2.94689105e+01
0.00000000e+00 2.00736355e+02 2.95475624e+01
0.00000000e+00 1.98585061e+02 2.76817537e+01
0.00000000e+00 1.94150909e+02 2.39939113e+01
0.00000000e+00 1.87259852e+02 1.86817895e+01
0.00000000e+00 1.77740911e+02 1.20799578e+01
0.00000000e+00 1.65450661e+02 4.64957195e+00
0.00000000e+00 1.50226330e+02 -3.09684856e+00
0.00000000e+00 1.32044579e+02 -1.05361753e+01
0.00000000e+00 1.11106702e+02 -1.69955743e+01
0.00000000e+00 8.74930160e+01 -2.19207173e+01
0.00000000e+00 6.13393094e+01 -2.45806580e+01
0.00000000e+00 3.34382917e+01 -2.41381952e+01
0.00000000e+00 4.52273748e+00 -2.05109061e+01
0.00000000e+00 -2.51416630e+01 -1.37011470e+01
0.00000000e+00 -5.48863860e+01 -2.40592467e+00
0.00000000e+00 4.34123766e+00 -8.56152532e+00
0.00000000e+00 -4.51926324e+00 -8.28665433e+00
0.00000000e+00 4.80113996e+00 -1.11500458e+01
0.00000000e+00 1.41315945e+01 -1.44992186e+01
0.00000000e+00 2.44272622e+01 -1.69630796e+01
0.00000000e+00 3.66185094e+01 -1.82613151e+01
0.00000000e+00 4.97820617e+01 -1.87729141e+01
0.00000000e+00 6.28434181e+01 -1.86195458e+01
0.00000000e+00 7.60931059e+01 -1.72681134e+01
0.00000000e+00 8.91781218e+01 -1.46331825e+01
0.00000000e+00 1.01410196e+02 -1.11334876e+01
0.00000000e+00 1.12725454e+02 -6.94692405e+00
0.00000000e+00 1.23044966e+02 -2.22492108e+00
0.00000000e+00 1.32064331e+02 2.65392353e+00
0.00000000e+00 1.39625065e+02 7.36000228e+00
0.00000000e+00 1.45715020e+02 1.16376190e+01
0.00000000e+00 1.50313055e+02 1.52013298e+01
0.00000000e+00 1.53397962e+02 1.78005294e+01
0.00000000e+00 1.54987829e+02 1.92441291e+01
0.00000000e+00 1.55107035e+02 1.93723042e+01
0.00000000e+00 1.53741741e+02 1.80887284e+01
0.00000000e+00 1.50851867e+02 1.53881666e+01
0.00000000e+00 1.46394628e+02 1.13315699e+01
0.00000000e+00 1.40313372e+02 6.02907287e+00
0.00000000e+00 1.32530325e+02 -3.43492720e-01
0.00000000e+00 1.22966050e+02 -7.53463719e+00
0.00000000e+00 1.11562313e+02 -1.52320677e+01
0.00000000e+00 9.82988891e+01 -2.30795449e+01
0.00000000e+00 8.32084045e+01 -3.06877327e+01
0.00000000e+00 6.63880994e+01 -3.76519482e+01
0.00000000e+00 4.80094455e+01 -4.35778636e+01
0.00000000e+00 2.83238278e+01 -4.81072541e+01
0.00000000e+00 7.65743347e+00 -5.09422014e+01
0.00000000e+00 -1.36043749e+01 -5.18677225e+01
0.00000000e+00 -3.50375199e+01 -5.07697127e+01
0.00000000e+00 -5.62030817e+01 -4.76452842e+01
0.00000000e+00 -7.66742700e+01 -4.26041994e+01
0.00000000e+00 -9.60626860e+01 -3.58613391e+01
0.00000000e+00 -1.14040001e+02 -2.77214443e+01
0.00000000e+00 -1.30353308e+02 -1.85582126e+01
0.00000000e+00 -1.44832979e+02 -8.79007741e+00
0.00000000e+00 -1.57392268e+02 1.14494113e+00
0.00000000e+00 -1.68019204e+02 1.08129812e+01
0.00000000e+00 -1.76762386e+02 1.98047762e+01
0.00000000e+00 -1.83712566e+02 2.77517149e+01
0.00000000e+00 -1.88982070e+02 3.43373483e+01
0.00000000e+00 -1.92684156e+02 3.93048502e+01
0.00000000e+00 -1.94914269e+02 4.24613764e+01
0.00000000e+00 -1.95734755e+02 4.36805004e+01
0.00000000e+00 -1.95164302e+02 4.29038858e+01
0.00000000e+00 -1.93172980e+02 4.01430567e+01
0.00000000e+00 -1.89683454e+02 3.54816022e+01
0.00000000e+00 -1.84578570e+02 2.90775182e+01
0.00000000e+00 -1.77715107e+02 2.11647914e+01
0.00000000e+00 -1.68942934e+02 1.20528364e+01
0.00000000e+00 -1.58128217e+02 2.12212095e+00
0.00000000e+00 -1.45178607e+02 -8.18561995e+00
0.00000000e+00 -1.30067734e+02 -1.83836829e+01
0.00000000e+00 -1.12855940e+02 -2.79634219e+01
0.00000000e+00 -9.37041876e+01 -3.64230523e+01
0.00000000e+00 -7.28786219e+01 -4.33000656e+01
0.00000000e+00 -5.07443132e+01 -4.82040727e+01
0.00000000e+00 -2.77481348e+01 -5.08463461e+01
0.00000000e+00 -4.39232783e+00 -5.10624348e+01
0.00000000e+00 1.87982926e+01 -4.88249844e+01
0.00000000e+00 4.13115768e+01 -4.42451983e+01
0.00000000e+00 6.26815060e+01 -3.75629355e+01
0.00000000e+00 8.25160409e+01 -2.91269633e+01
0.00000000e+00 1.00516461e+02 -1.93680703e+01
0.00000000e+00 1.16486609e+02 -8.76840310e+00
0.00000000e+00 1.30331840e+02 2.16954346e+00
0.00000000e+00 1.42048734e+02 1.29513117e+01
0.00000000e+00 1.51707533e+02 2.31141115e+01
0.00000000e+00 1.59429790e+02 3.22445895e+01
0.00000000e+00 1.65363893e+02 3.99906503e+01
0.00000000e+00 1.69660928e+02 4.60680958e+01
0.00000000e+00 1.72452996e+02 5.02634258e+01
0.00000000e+00 1.73835647e+02 5.24343842e+01
0.00000000e+00 1.73855611e+02 5.25097456e+01
0.00000000e+00 1.72504645e+02 5.04894639e+01
0.00000000e+00 1.69719914e+02 4.64457222e+01
0.00000000e+00 1.65391079e+02 4.05247320e+01
0.00000000e+00 1.59373806e+02 3.29484327e+01
0.00000000e+00 1.51509031e+02 2.40146527e+01
0.00000000e+00 1.41646647e+02 1.40939465e+01
0.00000000e+00 1.29671649e+02 3.62132501e+00
0.00000000e+00 1.15530102e+02 -6.91847514e+00
0.00000000e+00 9.92518407e+01 -1.70126798e+01
0.00000000e+00 8.09667472e+01 -2.61484425e+01
0.00000000e+00 6.09118697e+01 -3.38451221e+01
0.00000000e+00 3.94276446e+01 -3.96877863e+01
0.00000000e+00 1.69428920e+01 -4.33581848e+01
0.00000000e+00 -6.05012491e+00 -4.46594006e+01
0.00000000e+00 -2.90277891e+01 -4.35310556e+01
0.00000000e+00 -5.14705089e+01 -4.00531878e+01
0.00000000e+00 -7.28970903e+01 -3.44384934e+01
0.00000000e+00 -9.28940792e+01 -2.70142044e+01
0.00000000e+00 -1.11136934e+02 -1.81961596e+01
0.00000000e+00 -1.27401178e+02 -8.45838881e+00
0.00000000e+00 -1.41563114e+02 1.69830071e+00
0.00000000e+00 -1.53590970e+02 1.17756398e+01
0.00000000e+00 -1.63528386e+02 2.13028229e+01
0.00000000e+00 -1.71472710e+02 2.98557751e+01
0.00000000e+00 -1.77550831e+02 3.70705282e+01
0.00000000e+00 -1.81895123e+02 4.26513561e+01
0.00000000e+00 -1.84621742e+02 4.63749189e+01
0.00000000e+00 -1.85813060e+02 4.80919260e+01
0.00000000e+00 -1.85505522e+02 4.77277447e+01
0.00000000e+00 -1.83683792e+02 4.52830125e+01
0.00000000e+00 -1.80281646e+02 4.08347221e+01
0.00000000e+00 -1.75189715e+02 3.45375596e+01
0.00000000e+00 -1.68269682e+02 2.66245991e+01
0.00000000e+00 -1.59374050e+02 1.74059230e+01
0.00000000e+00 -1.48369949e+02 7.26346459e+00
0.00000000e+00 -1.35164791e+02 -3.35950863e+00
0.00000000e+00 -1.19731022e+02 -1.39753191e+01
0.00000000e+00 -1.02126893e+02 -2.40753886e+01
0.00000000e+00 -8.25101466e+01 -3.31593282e+01
0.00000000e+00 -6.11421852e+01 -4.07672211e+01
0.00000000e+00 -3.83816327e+01 -4.65117545e+01
0.00000000e+00 -1.46676199e+01 -5.01068392e+01
0.00000000e+00 9.50598582e+00 -5.13894337e+01
0.00000000e+00 3.36223796e+01 -5.03312744e+01
0.00000000e+00 5.71747383e+01 -4.70392099e+01
0.00000000e+00 7.96967895e+01 -4.17455323e+01
0.00000000e+00 1.00789016e+02 -3.47888916e+01
0.00000000e+00 1.20135380e+02 -2.65871074e+01
0.00000000e+00 1.37507964e+02 -1.76085257e+01
0.00000000e+00 1.52765881e+02 -8.34468309e+00
0.00000000e+00 1.65847982e+02 7.20072732e-01
0.00000000e+00 1.76750128e+02 9.13439710e+00
0.00000000e+00 1.85498947e+02 1.64925214e+01
0.00000000e+00 1.92140018e+02 2.24493932e+01
0.00000000e+00 1.96719529e+02 2.67384781e+01
0.00000000e+00 1.99246442e+02 2.91701198e+01
0.00000000e+00 1.99680834e+02 2.96382897e+01
0.00000000e+00 1.97956619e+02 2.81477612e+01
0.00000000e+00 1.93968986e+02 2.47961433e+01
0.00000000e+00 1.87551985e+02 1.97546167e+01
0.00000000e+00 1.78536145e+02 1.33288006e+01
0.00000000e+00 1.66771272e+02 5.95386129e+00
0.00000000e+00 1.52080521e+02 -1.88046231e+00
0.00000000e+00 1.34416459e+02 -9.56962404e+00
0.00000000e+00 1.13950796e+02 -1.64466040e+01
0.00000000e+00 9.07355295e+01 -2.19600021e+01
0.00000000e+00 6.48615207e+01 -2.53795156e+01
0.00000000e+00 3.70682346e+01 -2.58276975e+01
0.00000000e+00 8.08034927e+00 -2.31708549e+01
0.00000000e+00 -2.18389551e+01 -1.74016459e+01
0.00000000e+00 -5.20986091e+01 -7.15235312e+00
0.00000000e+00 2.13897138e+00 -7.85284006e+00
0.00000000e+00 -6.58528777e+00 -7.46002740e+00
0.00000000e+00 2.44887226e+00 -1.04091370e+01
0.00000000e+00 1.15509704e+01 -1.37750518e+01
0.00000000e+00 2.16584201e+01 -1.62895763e+01
0.00000000e+00 3.37112282e+01 -1.77366215e+01
0.00000000e+00 4.68114126e+01 -1.84630377e+01
0.00000000e+00 5.98812813e+01 -1.85168325e+01
0.00000000e+00 7.32071159e+01 -1.73573817e+01
0.00000000e+00 8.64340044e+01 -1.48992387e+01
0.00000000e+00 9.88677775e+01 -1.15423462e+01
0.00000000e+00 1.10440747e+02 -7.44726879e+00
0.00000000e+00 1.21062481e+02 -2.75552438e+00
0.00000000e+00 1.30410763e+02 2.15767034e+00
0.00000000e+00 1.38317121e+02 6.96349014e+00
0.00000000e+00 1.44762754e+02 1.14055316e+01
0.00000000e+00 1.49718474e+02 1.51919552e+01
0.00000000e+00 1.53159255e+02 1.80609839e+01
0.00000000e+00 1.55104038e+02 1.98093572e+01
0.00000000e+00 1.55579296e+02 2.02642986e+01
0.00000000e+00 1.54574620e+02 1.93152838e+01
0.00000000e+00 1.52055153e+02 1.69418186e+01
0.00000000e+00 1.47983412e+02 1.31885937e+01
0.00000000e+00 1.42306285e+02 8.14917806e+00
0.00000000e+00 1.34946727e+02 1.98362234e+00
0.00000000e+00 1.25822559e+02 -5.07104818e+00
0.00000000e+00 1.14868797e+02 -1.27152814e+01
0.00000000e+00 1.02054191e+02 -2.06027636e+01
0.00000000e+00 8.73963210e+01 -2.83498113e+01
0.00000000e+00 7.09743700e+01 -3.55520469e+01
0.00000000e+00 5.29402942e+01 -4.18094546e+01
0.00000000e+00 3.35262975e+01 -4.67517628e+01
0.00000000e+00 1.30416515e+01 -5.00628748e+01
0.00000000e+00 -8.14103541e+00 -5.15045291e+01
0.00000000e+00 -2.96047506e+01 -5.09358539e+01
0.00000000e+00 -5.09110458e+01 -4.83256706e+01
0.00000000e+00 -7.16268512e+01 -4.37560933e+01
0.00000000e+00 -9.13513529e+01 -3.74171087e+01
0.00000000e+00 -1.09738969e+02 -2.95930824e+01
0.00000000e+00 -1.26516480e+02 -2.06430767e+01
0.00000000e+00 -1.41492913e+02 -1.09772106e+01
0.00000000e+00 -1.54561146e+02 -1.03145084e+00
0.00000000e+00 -1.65691585e+02 8.75672870e+00
0.00000000e+00 -1.74919329e+02 1.79697461e+01
0.00000000e+00 -1.82326612e+02 2.62271075e+01
0.00000000e+00 -1.88022542e+02 3.31980354e+01
0.00000000e+00 -1.92122265e+02 3.86098715e+01
0.00000000e+00 -1.94727561e+02 4.22530970e+01
0.00000000e+00 -1.95910553e+02 4.39841220e+01
0.00000000e+00 -1.95701841e+02 4.37270439e+01
0.00000000e+00 -1.94084052e+02 4.14753367e+01
0.00000000e+00 -1.90991458e+02 3.72939449e+01
0.00000000e+00 -1.86315938e+02 3.13216515e+01
0.00000000e+00 -1.79919214e+02 2.37729716e+01
0.00000000e+00 -1.71650737e+02 1.49382964e+01
0.00000000e+00 -1.61370030e+02 5.18065806e+00
0.00000000e+00 -1.48971603e+02 -5.07253914e+00
0.00000000e+00 -1.34409915e+02 -1.53440895e+01
0.00000000e+00 -1.17721361e+02 -2.51283292e+01
0.00000000e+00 -9.90401987e+01 -3.39186172e+01
0.00000000e+00 -7.86056935e+01 -4.12390894e+01
0.00000000e+00 -5.67586934e+01 -4.66777295e+01
0.00000000e+00 -3.39272098e+01 -4.99171102e+01
0.00000000e+00 -1.06021442e+01 -5.07590895e+01
0.00000000e+00 1.26942098e+01 -4.91403451e+01
0.00000000e+00 3.54431666e+01 -4.51368117e+01
0.00000000e+00 5.71639463e+01 -3.89566112e+01
0.00000000e+00 7.74432718e+01 -3.09226241e+01
0.00000000e+00 9.59570890e+01 -2.14471469e+01
0.00000000e+00 1.12482471e+02 -1.10018839e+01
0.00000000e+00 1.26899160e+02 -8.67367847e-02
0.00000000e+00 1.39181506e+02 1.07994775e+01
0.00000000e+00 1.49382558e+02 2.11840135e+01
0.00000000e+00 1.57612718e+02 3.06395116e+01
0.00000000e+00 1.64015576e+02 3.87973039e+01
0.00000000e+00 1.68743496e+02 4.53552790e+01
0.00000000e+00 1.71935139e+02 5.00815311e+01
0.00000000e+00 1.73696726e+02 5.28153457e+01
0.00000000e+00 1.74088332e+02 5.34670672e+01
0.00000000e+00 1.73116110e+02 5.20180844e+01
0.00000000e+00 1.70730979e+02 4.85216379e+01
0.00000000e+00 1.66833989e+02 4.31044765e+01
0.00000000e+00 1.61288225e+02 3.59686869e+01
0.00000000e+00 1.53936671e+02 2.73923929e+01
0.00000000e+00 1.44624894e+02 1.77276026e+01
0.00000000e+00 1.33226748e+02 7.39338440e+00
0.00000000e+00 1.19670612e+02 -3.13712645e+00
0.00000000e+00 1.03963184e+02 -1.33566376e+01
0.00000000e+00 8.62076287e+01 -2.27501630e+01
0.00000000e+00 6.66132175e+01 -3.08263980e+01
0.00000000e+00 4.54944100e+01 -3.71511777e+01
0.00000000e+00 2.32586748e+01 -4.13793870e+01
0.00000000e+00 3.83924005e-01 -4.32814868e+01
0.00000000e+00 -2.26120071e+01 -4.27613098e+01
0.00000000e+00 -4.52062040e+01 -3.98628998e+01
0.00000000e+00 -6.69056024e+01 -3.47656731e+01
0.00000000e+00 -8.72778622e+01 -2.77687938e+01
0.00000000e+00 -1.05974788e+02 -1.92670231e+01
0.00000000e+00 -1.22746104e+02 -9.72121434e+00
0.00000000e+00 -1.37442798e+02 3.73059024e-01
0.00000000e+00 -1.50010620e+02 1.05155140e+01
0.00000000e+00 -1.60475364e+02 2.02272933e+01
0.00000000e+00 -1.68922340e+02 2.90716921e+01
0.00000000e+00 -1.75472674e+02 3.66689863e+01
0.00000000e+00 -1.80259083e+02 4.27058064e+01
0.00000000e+00 -1.83403465e+02 4.69401736e+01
0.00000000e+00 -1.84998184e+02 4.92036668e+01
0.00000000e+00 -1.85092472e+02 4.94021890e+01
0.00000000e+00 -1.83684910e+02 4.75165048e+01
0.00000000e+00 -1.80722540e+02 4.36031808e+01
0.00000000e+00 -1.76106819e+02 3.77958912e+01
0.00000000e+00 -1.69706136e+02 3.03063679e+01
0.00000000e+00 -1.61374160e+02 2.14236905e+01
0.00000000e+00 -1.50972659e+02 1.15102647e+01
0.00000000e+00 -1.38396778e+02 9.92852498e-01
0.00000000e+00 -1.23600189e+02 -9.65255711e+00
0.00000000e+00 -1.06617090e+02 -1.99224857e+01
0.00000000e+00 -8.75779225e+01 -2.93136369e+01
0.00000000e+00 -6.67161507e+01 -3.73544335e+01
0.00000000e+00 -4.43647178e+01 -4.36372987e+01
0.00000000e+00 -2.09421096e+01 -4.78484039e+01
0.00000000e+00 3.07116399e+00 -4.97915418e+01
0.00000000e+00 2.71630091e+01 -4.94025682e+01
0.00000000e+00 5.08223655e+01 -4.67526990e+01
0.00000000e+00 7.35705084e+01 -4.20416870e+01
0.00000000e+00 9.49889631e+01 -3.55811409e+01
0.00000000e+00 1.14738629e+02 -2.77689162e+01
0.00000000e+00 1.32566938e+02 -1.90611562e+01
0.00000000e+00 1.48309210e+02 -9.94505990e+00
0.00000000e+00 1.61883839e+02 -9.07873109e-01
0.00000000e+00 1.73271278e+02 7.59038016e+00
0.00000000e+00 1.82488242e+02 1.51306746e+01
0.00000000e+00 1.89576142e+02 2.13508480e+01
0.00000000e+00 1.94583156e+02 2.59648476e+01
0.00000000e+00 1.97525374e+02 2.87620521e+01
0.00000000e+00 1.98372654e+02 2.96131763e+01
0.00000000e+00 1.97069428e+02 2.84980981e+01
0.00000000e+00 1.93521590e+02 2.54898144e+01
0.00000000e+00 1.87572376e+02 2.07330999e+01
0.00000000e+00 1.79055619e+02 1.45044531e+01
0.00000000e+00 1.67816581e+02 7.21227498e+00
0.00000000e+00 1.53666587e+02 -6.77764842e-01
0.00000000e+00 1.36536178e+02 -8.58180606e+00
0.00000000e+00 1.16569081e+02 -1.58414374e+01
0.00000000e+00 9.37903921e+01 -2.19109600e+01
0.00000000e+00 6.82468809e+01 -2.60649229e+01
0.00000000e+00 4.06224266e+01 -2.73909705e+01
0.00000000e+00 1.16299862e+01 -2.57057588e+01
0.00000000e+00 -1.84708329e+01 -2.09930969e+01
0.00000000e+00 -4.91712270e+01 -1.18278491e+01
0.00000000e+00 -5.36378941e-02 -7.10520287e+00
0.00000000e+00 -8.62458298e+00 -6.60338473e+00
0.00000000e+00 1.16670547e-01 -9.62767702e+00
0.00000000e+00 8.98637714e+00 -1.30007489e+01
0.00000000e+00 1.88986669e+01 -1.55576598e+01
0.00000000e+00 3.08019427e+01 -1.71473936e+01
0.00000000e+00 4.38259500e+01 -1.80855520e+01
0.00000000e+00 5.68914861e+01 -1.83463787e+01
0.00000000e+00 7.02802945e+01 -1.73822449e+01
0.00000000e+00 8.36363518e+01 -1.51079300e+01
0.00000000e+00 9.62608823e+01 -1.19038301e+01
0.00000000e+00 1.08082791e+02 -7.91260713e+00
0.00000000e+00 1.19000275e+02 -3.26522809e+00
0.00000000e+00 1.28673315e+02 1.66767729e+00
0.00000000e+00 1.36923135e+02 6.55908745e+00
0.00000000e+00 1.43723773e+02 1.11525939e+01
0.00000000e+00 1.49037411e+02 1.51506605e+01
0.00000000e+00 1.52834551e+02 1.82809588e+01
0.00000000e+00 1.55134321e+02 2.03284965e+01
0.00000000e+00 1.55964734e+02 2.11078760e+01
0.00000000e+00 1.55318520e+02 2.04946292e+01
0.00000000e+00 1.53166052e+02 1.84531546e+01
0.00000000e+00 1.49475400e+02 1.50119452e+01
0.00000000e+00 1.44197486e+02 1.02480006e+01
0.00000000e+00 1.37256763e+02 4.30546720e+00
0.00000000e+00 1.28569266e+02 -2.59343132e+00
0.00000000e+00 1.18064317e+02 -1.01624840e+01
0.00000000e+00 1.05700670e+02 -1.80661771e+01
0.00000000e+00 9.14817245e+01 -2.59276293e+01
0.00000000e+00 7.54691828e+01 -3.33441572e+01
0.00000000e+00 5.77956568e+01 -3.99115949e+01
0.00000000e+00 3.86738599e+01 -4.52491764e+01
0.00000000e+00 1.83953478e+01 -4.90240355e+01
0.00000000e+00 -2.68125866e+00 -5.09757347e+01
0.00000000e+00 -2.41475563e+01 -5.09372982e+01
0.00000000e+00 -4.55672572e+01 -4.88493942e+01
0.00000000e+00 -6.65026563e+01 -4.47660810e+01
0.00000000e+00 -8.65419386e+01 -3.88515496e+01
0.00000000e+00 -1.05323300e+02 -3.13685027e+01
0.00000000e+00 -1.22553766e+02 -2.26598425e+01
0.00000000e+00 -1.38021051e+02 -1.31257716e+01
0.00000000e+00 -1.51597208e+02 -3.19867595e+00
0.00000000e+00 -1.63234161e+02 6.68169309e+00
0.00000000e+00 -1.72952350e+02 1.60905064e+01
0.00000000e+00 -1.80824178e+02 2.46361667e+01
0.00000000e+00 -1.86954191e+02 3.19740803e+01
0.00000000e+00 -1.91458175e+02 3.78160601e+01
0.00000000e+00 -1.94443210e+02 4.19360830e+01
0.00000000e+00 -1.95990439e+02 4.41735092e+01
0.00000000e+00 -1.96141975e+02 4.44349868e+01
0.00000000e+00 -1.94893000e+02 4.26960878e+01
0.00000000e+00 -1.92189798e+02 3.90032838e+01
0.00000000e+00 -1.87934100e+02 3.34762873e+01
0.00000000e+00 -1.81993764e+02 2.63101699e+01
0.00000000e+00 -1.74219308e+02 1.77761026e+01
0.00000000e+00 -1.64465270e+02 8.21915059e+00
0.00000000e+00 -1.52614688e+02 -1.94856556e+00
0.00000000e+00 -1.38604322e+02 -1.22607457e+01
0.00000000e+00 -1.22447699e+02 -2.22165320e+01
0.00000000e+00 -1.04252869e+02 -3.13065440e+01
0.00000000e+00 -8.42320076e+01 -3.90437777e+01
0.00000000e+00 -6.27007997e+01 -4.49966599e+01
0.00000000e+00 -4.00667901e+01 -4.88207400e+01
0.00000000e+00 -1.68074445e+01 -5.02852562e+01
0.00000000e+00 6.55980616e+00 -4.92912504e+01
0.00000000e+00 2.95120458e+01 -4.58789500e+01
0.00000000e+00 5.15557344e+01 -4.02236022e+01
0.00000000e+00 7.22578387e+01 -3.26205241e+01
0.00000000e+00 9.12697996e+01 -2.34615195e+01
0.00000000e+00 1.08342056e+02 -1.32057569e+01
0.00000000e+00 1.23328223e+02 -2.34856932e+00
0.00000000e+00 1.36179373e+02 8.60856478e+00
0.00000000e+00 1.46929944e+02 1.91842682e+01
0.00000000e+00 1.55677560e+02 2.89381000e+01
0.00000000e+00 1.62559368e+02 3.74853799e+01
0.00000000e+00 1.67727477e+02 4.45063601e+01
0.00000000e+00 1.71325817e+02 4.97508254e+01
0.00000000e+00 1.73470319e+02 5.30396223e+01
0.00000000e+00 1.74233832e+02 5.42646917e+01
0.00000000e+00 1.73636770e+02 5.33889424e+01
0.00000000e+00 1.71644115e+02 5.04468199e+01
0.00000000e+00 1.68169068e+02 4.55457787e+01
0.00000000e+00 1.63083300e+02 3.88681565e+01
0.00000000e+00 1.56233359e+02 3.06722968e+01
0.00000000e+00 1.47462235e+02 2.12912798e+01
0.00000000e+00 1.36634460e+02 1.11274378e+01
0.00000000e+00 1.23662425e+02 6.41037321e-01
0.00000000e+00 1.08531044e+02 -9.66784236e+00
0.00000000e+00 9.13175824e+01 -1.92841748e+01
0.00000000e+00 7.22036608e+01 -2.77082821e+01
0.00000000e+00 5.14771319e+01 -3.44890124e+01
0.00000000e+00 2.95227623e+01 -3.92563304e+01
0.00000000e+00 6.80218174e+00 -4.17494829e+01
0.00000000e+00 -1.61748416e+01 -4.18372197e+01
0.00000000e+00 -3.88844361e+01 -3.95275199e+01
0.00000000e+00 -6.08238351e+01 -3.49657083e+01
0.00000000e+00 -8.15435450e+01 -2.84214519e+01
0.00000000e+00 -1.00672846e+02 -2.02665822e+01
0.00000000e+00 -1.17936109e+02 -1.09467242e+01
0.00000000e+00 -1.33158794e+02 -9.50181630e-01
0.00000000e+00 -1.46263363e+02 9.22259282e+00
0.00000000e+00 -1.57256533e+02 1.90862250e+01
0.00000000e+00 -1.66210062e+02 2.81925550e+01
0.00000000e+00 -1.73237705e+02 3.61469322e+01
0.00000000e+00 -1.78470986e+02 4.26188884e+01
0.00000000e+00 -1.82036206e+02 4.73481577e+01
0.00000000e+00 -1.84034702e+02 5.01474422e+01
0.00000000e+00 -1.84527873e+02 5.09034169e+01
0.00000000e+00 -1.83528046e+02 4.95772387e+01
0.00000000e+00 -1.80995850e+02 4.62053421e+01
0.00000000e+00 -1.76844377e+02 4.09006652e+01
0.00000000e+00 -1.70949991e+02 3.38537613e+01
0.00000000e+00 -1.63169178e+02 2.53326347e+01
0.00000000e+00 -1.53360248e+02 1.56797230e+01
0.00000000e+00 -1.41408064e+02 5.30436496e+00
0.00000000e+00 -1.27249363e+02 -5.33059149e+00
0.00000000e+00 -1.10895749e+02 -1.57287313e+01
0.00000000e+00 -9.24512213e+01 -2.53862095e+01
0.00000000e+00 -7.21214102e+01 -3.38223422e+01
0.00000000e+00 -5.02128618e+01 -4.06117753e+01
