x y z
0.00000000e+00 1.41531141e-02 3.94842762e+01
0.00000000e+00 -5.00704263e-02 1.67555710e-02
0.00000000e+00 -6.97725419e-02 5.16365742e-01
0.00000000e+00 -7.98099983e-02 1.01625792e+00
0.00000000e+00 -8.15724695e-02 1.51624153e+00
0.00000000e+00 -7.52842223e-02 2.01620998e+00
0.00000000e+00 -6.25602487e-02 2.51603575e+00
0.00000000e+00 -4.41253534e-02 3.01568830e+00
0.00000000e+00 -2.15930456e-02 3.51517736e+00
0.00000000e+00 3.56165602e-03 4.01453949e+00
0.00000000e+00 2.97156206e-02 4.51385172e+00
0.00000000e+00 5.53489464e-02 5.01319253e+00
0.00000000e+00 7.89921143e-02 5.51263205e+00
0.00000000e+00 9.93044554e-02 6.01221786e+00
0.00000000e+00 1.15156737e-01 6.51196505e+00
0.00000000e+00 1.25661664e-01 7.01185228e+00
0.00000000e+00 1.30213587e-01 7.51182784e+00
0.00000000e+00 1.28504207e-01 8.01181994e+00
0.00000000e+00 1.20537561e-01 8.51175020e+00
0.00000000e+00 1.06623958e-01 9.01154935e+00
0.00000000e+00 8.73607570e-02 9.51117044e+00
0.00000000e+00 6.36009049e-02 1.00105979e+01
0.00000000e+00 3.64107737e-02 1.05098510e+01
0.00000000e+00 7.01936750e-03 1.10089802e+01
0.00000000e+00 -2.32392398e-02 1.15080589e+01
0.00000000e+00 -5.29871564e-02 1.20071696e+01
0.00000000e+00 -8.08651915e-02 1.25063892e+01
0.00000000e+00 -1.05594188e-01 1.30057755e+01
0.00000000e+00 -1.26032721e-01 1.35053561e+01
0.00000000e+00 -1.41228750e-01 1.40051233e+01
0.00000000e+00 -1.50462925e-01 1.45050355e+01
0.00000000e+00 -1.53281469e-01 1.50050241e+01
0.00000000e+00 -1.49517004e-01 1.55050053e+01
0.00000000e+00 -1.39296209e-01 1.60048951e+01
0.00000000e+00 -1.23033919e-01 1.65046242e+01
0.00000000e+00 -1.01414040e-01 1.70041498e+01
0.00000000e+00 -7.53583499e-02 1.75034638e+01
0.00000000e+00 -4.59848670e-02 1.80025943e+01
0.00000000e+00 -1.45578725e-02 1.85016007e+01
0.00000000e+00 1.75680885e-02 1.90005638e+01
0.00000000e+00 4.90078056e-02 1.94995718e+01
0.00000000e+00 7.84061593e-02 1.99987053e+01
0.00000000e+00 1.04497595e-01 2.04980232e+01
0.00000000e+00 1.26161905e-01 2.09975529e+01
0.00000000e+00 1.42473918e-01 2.14972858e+01
0.00000000e+00 1.52744830e-01 2.19971786e+01
0.00000000e+00 1.56553131e-01 2.24971614e+01
0.00000000e+00 1.53763473e-01 2.29971497e+01
0.00000000e+00 1.44532431e-01 2.34970596e+01
0.00000000e+00 1.29300791e-01 2.39968218e+01
0.00000000e+00 1.08772768e-01 2.44963941e+01
0.00000000e+00 8.38832705e-02 2.49957682e+01
0.00000000e+00 5.57548920e-02 2.54949709e+01
0.00000000e+00 2.56467505e-02 2.59940589e+01
0.00000000e+00 -5.10249562e-03 2.64931090e+01
0.00000000e+00 -3.51349877e-02 2.69922039e+01
0.00000000e+00 -6.31348909e-02 2.74914178e+01
0.00000000e+00 -8.78879934e-02 2.79908039e+01
0.00000000e+00 -1.08337175e-01 2.84903848e+01
0.00000000e+00 -1.23631261e-01 2.89901499e+01
0.00000000e+00 -1.33164941e-01 2.94900574e+01
0.00000000e+00 -1.36607691e-01 2.99900430e+01
0.00000000e+00 -1.33920102e-01 3.04900323e+01
0.00000000e+00 -1.25356196e-01 3.09899545e+01
0.00000000e+00 -1.11451751e-01 3.14897560e+01
0.00000000e+00 -9.29993080e-02 3.19894100e+01
0.00000000e+00 -7.10111812e-02 3.24889210e+01
0.00000000e+00 -4.66712755e-02 3.29883233e+01
0.00000000e+00 -2.12749001e-02 3.34876738e+01
0.00000000e+00 3.83083368e-03 3.39870399e+01
0.00000000e+00 2.73129320e-02 3.44864855e+01
0.00000000e+00 4.79149553e-02 3.49860593e+01
0.00000000e+00 6.45453340e-02 3.54857811e+01
0.00000000e+00 7.63286830e-02 3.59856406e+01
0.00000000e+00 8.26196272e-02 3.64856011e+01
0.00000000e+00 8.30800878e-02 3.69855963e+01
0.00000000e+00 7.77242844e-02 3.74855649e+01
0.00000000e+00 6.70707777e-02 3.79854546e+01
0.00000000e+00 5.16440617e-02 3.84852049e+01
0.00000000e+00 3.24657413e-02 3.89848421e+01
0.00000000e+00 1.08754070e-02 3.94843660e+01
0.00000000e+00 -5.25141160e-02 1.65034235e-02
0.00000000e+00 -6.86089774e-02 5.16243637e-01
0.00000000e+00 -7.54623791e-02 1.01618898e+00
0.00000000e+00 -7.44756619e-02 1.51617621e+00
0.00000000e+00 -6.59976431e-02 2.01611331e+00
0.00000000e+00 -5.16463272e-02 2.51589517e+00
0.00000000e+00 -3.21762126e-02 3.01551029e+00
0.00000000e+00 -9.22137700e-03 3.51498146e+00
0.00000000e+00 1.57575158e-02 4.01435353e+00
0.00000000e+00 4.11653474e-02 4.51370572e+00
0.00000000e+00 6.55340211e-02 5.01311112e+00
0.00000000e+00 8.74572309e-02 5.51263011e+00
0.00000000e+00 1.05676687e-01 6.01229756e+00
0.00000000e+00 1.19158055e-01 6.51211510e+00
0.00000000e+00 1.27118838e-01 7.01204998e+00
0.00000000e+00 1.29063640e-01 7.51204309e+00
0.00000000e+00 1.24795886e-01 8.01202056e+00
0.00000000e+00 1.14428502e-01 8.51190755e+00
0.00000000e+00 9.83730522e-02 9.01164339e+00
0.00000000e+00 7.73164348e-02 9.51119321e+00
0.00000000e+00 5.21857742e-02 1.00105549e+01
0.00000000e+00 2.41033685e-02 1.05097599e+01
0.00000000e+00 -5.66626291e-03 1.10088683e+01
0.00000000e+00 -3.57752523e-02 1.15079576e+01
0.00000000e+00 -6.48540814e-02 1.20071091e+01
0.00000000e+00 -9.15737152e-02 1.25063935e+01
0.00000000e+00 -1.14705718e-01 1.30058575e+01
0.00000000e+00 -1.33177914e-01 1.35055156e+01
0.00000000e+00 -1.46123211e-01 1.40053469e+01
0.00000000e+00 -1.52919330e-01 1.45052989e+01
0.00000000e+00 -1.53217504e-01 1.50052959e+01
0.00000000e+00 -1.46958685e-01 1.55052527e+01
0.00000000e+00 -1.34376390e-01 1.60050893e+01
0.00000000e+00 -1.15986057e-01 1.65047453e+01
0.00000000e+00 -9.25615559e-02 1.70041905e+01
0.00000000e+00 -6.51001374e-02 1.75034303e+01
0.00000000e+00 -3.47776803e-02 1.80025052e+01
0.00000000e+00 -2.89640015e-03 1.85014841e+01
0.00000000e+00 2.91725959e-02 1.90004522e+01
0.00000000e+00 6.00494884e-02 1.94994965e+01
0.00000000e+00 8.84062178e-02 1.99986914e+01
0.00000000e+00 1.13024819e-01 2.04980850e+01
0.00000000e+00 1.32851213e-01 2.09976918e+01
0.00000000e+00 1.47042096e-01 2.14974899e+01
0.00000000e+00 1.55002708e-01 2.19974252e+01
0.00000000e+00 1.56413571e-01 2.24974208e+01
0.00000000e+00 1.51244740e-01 2.29973905e+01
0.00000000e+00 1.39756743e-01 2.34972539e+01
0.00000000e+00 1.22488125e-01 2.39969504e+01
0.00000000e+00 1.00230263e-01 2.44964492e+01
0.00000000e+00 7.39907913e-02 2.49957550e+01
0.00000000e+00 4.49474851e-02 2.54949062e+01
0.00000000e+00 1.43948175e-02 2.59939682e+01
0.00000000e+00 -1.63144227e-02 2.64930217e+01
0.00000000e+00 -4.58299782e-02 2.69921483e+01
0.00000000e+00 -7.28649595e-02 2.74914163e+01
0.00000000e+00 -9.62541651e-02 2.79908687e+01
0.00000000e+00 -1.15007395e-01 2.84905166e+01
0.00000000e+00 -1.28355305e-01 2.89903378e+01
0.00000000e+00 -1.35785558e-01 2.94902811e+01
0.00000000e+00 -1.37067358e-01 2.99902770e+01
0.00000000e+00 -1.32262979e-01 3.04902505e+01
0.00000000e+00 -1.21725131e-01 3.09901351e+01
0.00000000e+00 -1.06080389e-01 3.14898854e+01
0.00000000e+00 -8.61997148e-02 3.19894849e+01
0.00000000e+00 -6.31575494e-02 3.24889488e+01
0.00000000e+00 -3.81806715e-02 3.29883201e+01
0.00000000e+00 -1.25856042e-02 3.34876611e+01
0.00000000e+00 1.22825612e-02 3.39870396e+01
0.00000000e+00 3.51162078e-02 3.44865157e+01
0.00000000e+00 5.47067213e-02 3.49861306e+01
0.00000000e+00 7.00303401e-02 3.54858944e+01
0.00000000e+00 8.03003617e-02 3.59857874e+01
0.00000000e+00 8.49735995e-02 3.64857657e+01
0.00000000e+00 8.38236374e-02 3.69857600e+01
0.00000000e+00 7.69750234e-02 3.74857101e+01
0.00000000e+00 6.50656233e-02 3.79855715e+01
0.00000000e+00 4.87403032e-02 3.84852935e+01
0.00000000e+00 2.90955560e-02 3.89849126e+01
0.00000000e+00 7.55139268e-03 3.94844389e+01
0.00000000e+00 -5.46570392e-02 1.63349696e-02
0.00000000e+00 -6.70567389e-02 5.16181662e-01
0.00000000e+00 -7.06907514e-02 1.01616018e+00
0.00000000e+00 -6.69634489e-02 1.51613623e+00
0.00000000e+00 -5.63464113e-02 2.01603345e+00
0.00000000e+00 -4.04509542e-02 2.51576899e+00
0.00000000e+00 -2.00571204e-02 3.01534926e+00
0.00000000e+00 3.18966536e-03 3.51480832e+00
0.00000000e+00 2.78512921e-02 4.01419738e+00
0.00000000e+00 5.23695644e-02 4.51359557e+00
0.00000000e+00 7.53363624e-02 5.01306870e+00
0.00000000e+00 9.54164172e-02 5.51266624e+00
0.00000000e+00 1.11440936e-01 6.01240987e+00
0.00000000e+00 1.22476319e-01 6.51228824e+00
0.00000000e+00 1.27849300e-01 7.01225835e+00
0.00000000e+00 1.27177504e-01 7.51225552e+00
0.00000000e+00 1.20377125e-01 8.01220573e+00
0.00000000e+00 1.07669218e-01 8.51203960e+00
0.00000000e+00 8.95641178e-02 9.01170645e+00
0.00000000e+00 6.68342297e-02 9.51118418e+00
0.00000000e+00 4.04755071e-02 1.00104839e+01
0.00000000e+00 1.16597946e-02 1.05096488e+01
0.00000000e+00 -1.83199812e-02 1.10087462e+01
0.00000000e+00 -4.81096802e-02 1.15078562e+01
0.00000000e+00 -7.63557761e-02 1.20070571e+01
0.00000000e+00 -1.01766788e-01 1.25064111e+01
0.00000000e+00 -1.23171870e-01 1.30059533e+01
0.00000000e+00 -1.39574129e-01 1.35056846e+01
0.00000000e+00 -1.50196321e-01 1.40055715e+01
0.00000000e+00 -1.54516759e-01 1.45055517e+01
0.00000000e+00 -1.52293630e-01 1.50055445e+01
0.00000000e+00 -1.43576475e-01 1.55054651e+01
0.00000000e+00 -1.28704203e-01 1.60052396e+01
0.00000000e+00 -1.08289792e-01 1.65048179e+01
0.00000000e+00 -8.31925595e-02 1.70041829e+01
0.00000000e+00 -5.44795033e-02 1.75033534e+01
0.00000000e+00 -2.33776997e-02 1.80023817e+01
0.00000000e+00 8.77999629e-03 1.85013442e+01
0.00000000e+00 4.06135367e-02 1.90003287e+01
0.00000000e+00 7.07561341e-02 1.94994192e+01
0.00000000e+00 9.79141457e-02 1.99986818e+01
0.00000000e+00 1.20923966e-01 2.04981530e+01
0.00000000e+00 1.38803535e-01 2.09978339e+01
0.00000000e+00 1.50796142e-01 2.14976902e+01
0.00000000e+00 1.56404395e-01 2.19976578e+01
0.00000000e+00 1.55412596e-01 2.24976547e+01
0.00000000e+00 1.47896266e-01 2.29975950e+01
0.00000000e+00 1.34218260e-01 2.34974037e+01
0.00000000e+00 1.15011667e-01 2.39970300e+01
0.00000000e+00 9.11503913e-02 2.44964555e+01
0.00000000e+00 6.37089864e-02 2.49956975e+01
0.00000000e+00 3.39137108e-02 2.54948054e+01
0.00000000e+00 3.08711639e-03 2.59938516e+01
0.00000000e+00 -2.74114224e-02 2.64929190e+01
0.00000000e+00 -5.62467482e-02 2.69920863e+01
0.00000000e+00 -8.21680578e-02 2.74914141e+01
0.00000000e+00 -1.04065637e-01 2.79909347e+01
0.00000000e+00 -1.21021722e-01 2.84906473e+01
0.00000000e+00 -1.32353083e-01 2.89905185e+01
0.00000000e+00 -1.37643178e-01 2.94904892e+01
0.00000000e+00 -1.36762136e-01 2.99904861e+01
0.00000000e+00 -1.29873412e-01 3.04904352e+01
0.00000000e+00 -1.17426218e-01 3.09902761e+01
0.00000000e+00 -1.00134182e-01 3.14899724e+01
0.00000000e+00 -7.89415693e-02 3.19895183e+01
0.00000000e+00 -5.49787286e-02 3.24889394e+01
0.00000000e+00 -2.95082878e-02 3.29882864e+01
0.00000000e+00 -3.86051406e-03 3.34876252e+01
0.00000000e+00 2.06291223e-02 3.39870230e+01
0.00000000e+00 4.26857595e-02 3.44865346e+01
0.00000000e+00 6.11554354e-02 3.49861924e+01
0.00000000e+00 7.50879902e-02 3.54859973e+01
0.00000000e+00 8.37898531e-02 3.59859201e+01
0.00000000e+00 8.68231035e-02 3.64859111e+01
0.00000000e+00 8.40741899e-02 3.69858993e+01
0.00000000e+00 7.57772333e-02 3.74858271e+01
0.00000000e+00 6.26856408e-02 3.79856591e+01
0.00000000e+00 4.55608453e-02 3.84853546e+01
0.00000000e+00 2.55679503e-02 3.89849601e+01
0.00000000e+00 4.19928588e-03 3.94844942e+01
0.00000000e+00 -5.64867928e-02 1.62534501e-02
0.00000000e+00 -6.51243163e-02 5.16180738e-01
0.00000000e+00 -6.55218039e-02 1.01617175e+00
0.00000000e+00 -5.90779863e-02 1.51612212e+00
0.00000000e+00 -4.63847186e-02 2.01597187e+00
0.00000000e+00 -2.90369794e-02 2.51565972e+00
0.00000000e+00 -7.83609778e-03 3.01520854e+00
0.00000000e+00 1.55704284e-02 3.51466155e+00
0.00000000e+00 3.97750970e-02 4.01407428e+00
0.00000000e+00 6.32653415e-02 4.51352346e+00
0.00000000e+00 8.47008633e-02 5.01306595e+00
0.00000000e+00 1.02824880e-01 5.51273936e+00
0.00000000e+00 1.16564727e-01 6.01255203e+00
0.00000000e+00 1.25092808e-01 6.51248032e+00
0.00000000e+00 1.27848910e-01 7.01247249e+00
0.00000000e+00 1.24565792e-01 7.51246014e+00
0.00000000e+00 1.15272807e-01 8.01237112e+00
0.00000000e+00 1.00297752e-01 8.51214322e+00
0.00000000e+00 8.02466923e-02 9.01173696e+00
0.00000000e+00 5.59730304e-02 9.51114343e+00
0.00000000e+00 2.85358319e-02 1.00103866e+01
0.00000000e+00 -8.50147825e-04 1.05095198e+01
0.00000000e+00 -3.08708252e-02 1.10086165e+01
0.00000000e+00 -6.01733351e-02 1.15077570e+01
0.00000000e+00 -8.74276752e-02 1.20070145e+01
0.00000000e+00 -1.11387125e-01 1.25064417e+01
0.00000000e+00 -1.30944993e-01 1.30060607e+01
0.00000000e+00 -1.45185295e-01 1.35058593e+01
0.00000000e+00 -1.53425040e-01 1.40057920e+01
0.00000000e+00 -1.55246081e-01 1.45057882e+01
0.00000000e+00 -1.50514889e-01 1.50057643e+01
0.00000000e+00 -1.39389222e-01 1.55056378e+01
0.00000000e+00 -1.22311330e-01 1.60053426e+01
0.00000000e+00 -9.99881136e-02 1.65048403e+01
0.00000000e+00 -7.33593556e-02 1.70041271e+01
0.00000000e+00 -4.35557002e-02 1.75032350e+01
0.00000000e+00 -1.18484964e-02 1.80022265e+01
0.00000000e+00 2.04062075e-02 1.85011842e+01
0.00000000e+00 5.18270853e-02 1.90001961e+01
0.00000000e+00 8.10679545e-02 1.94993415e+01
0.00000000e+00 1.06876769e-01 1.99986767e+01
0.00000000e+00 1.28150770e-01 2.04982257e+01
0.00000000e+00 1.43985419e-01 2.09979763e+01
0.00000000e+00 1.53714848e-01 2.14978822e+01
0.00000000e+00 1.56941812e-01 2.19978713e+01
0.00000000e+00 1.53555541e-01 2.24978581e+01
0.00000000e+00 1.43736476e-01 2.29977589e+01
0.00000000e+00 1.27947594e-01 2.34975059e+01
0.00000000e+00 1.06912774e-01 2.39970592e+01
0.00000000e+00 8.15833631e-02 2.44964132e+01
0.00000000e+00 5.30946697e-02 2.49955974e+01
0.00000000e+00 2.27144924e-02 2.54946710e+01
0.00000000e+00 -8.21395377e-03 2.59937120e+01
0.00000000e+00 -3.83322809e-02 2.64928035e+01
0.00000000e+00 -6.63278487e-02 2.69920195e+01
0.00000000e+00 -9.09928921e-02 2.74914116e+01
0.00000000e+00 -1.11279367e-01 2.79910009e+01
0.00000000e+00 -1.26347072e-01 2.84907744e+01
0.00000000e+00 -1.35602696e-01 2.89906885e+01
0.00000000e+00 -1.38727777e-01 2.94906776e+01
0.00000000e+00 -1.35693992e-01 2.99906661e+01
0.00000000e+00 -1.26764892e-01 3.04905831e+01
0.00000000e+00 -1.12483463e-01 3.09903752e+01
0.00000000e+00 -9.36461554e-02 3.14900159e+01
0.00000000e+00 -7.12650256e-02 3.19895104e+01
0.00000000e+00 -4.65198165e-02 3.24888939e+01
0.00000000e+00 -2.07017995e-02 3.29882236e+01
0.00000000e+00 4.85254728e-03 3.34875678e+01
0.00000000e+00 2.88249147e-02 3.39869913e+01
0.00000000e+00 4.99803938e-02 3.44865423e+01
0.00000000e+00 6.72262019e-02 3.49862443e+01
0.00000000e+00 7.96911700e-02 3.54860881e+01
0.00000000e+00 8.67787858e-02 3.59860365e+01
0.00000000e+00 8.81588755e-02 3.64860348e+01
0.00000000e+00 8.38313132e-02 3.69860120e+01
0.00000000e+00 7.41384106e-02 3.74859146e+01
0.00000000e+00 5.99447141e-02 3.79857165e+01
0.00000000e+00 4.21237651e-02 3.84853879e+01
0.00000000e+00 2.19026399e-02 3.89849845e+01
0.00000000e+00 8.37487718e-04 3.94845319e+01
0.00000000e+00 -5.79927742e-02 1.62602076e-02
0.00000000e+00 -6.28224317e-02 5.16240471e-01
0.00000000e+00 -5.99845743e-02 1.01622311e+00
0.00000000e+00 -5.08636476e-02 1.51613391e+00
0.00000000e+00 -3.61686141e-02 2.01592969e+00
0.00000000e+00 -1.74685826e-02 2.51556960e+00
0.00000000e+00 4.41817404e-03 3.01509106e+00
0.00000000e+00 2.78513591e-02 3.51454424e+00
0.00000000e+00 5.14619481e-02 4.01398675e+00
0.00000000e+00 7.37914578e-02 4.51349077e+00
0.00000000e+00 9.35748848e-02 5.01310270e+00
0.00000000e+00 1.09640966e-01 5.51284758e+00
0.00000000e+00 1.21019262e-01 6.01272060e+00
0.00000000e+00 1.26992865e-01 6.51268682e+00
0.00000000e+00 1.27117781e-01 7.01268740e+00
0.00000000e+00 1.21243350e-01 7.51265220e+00
0.00000000e+00 1.09511819e-01 8.01251286e+00
0.00000000e+00 9.23557301e-02 8.51221597e+00
0.00000000e+00 7.04732917e-02 9.01173415e+00
0.00000000e+00 4.47939549e-02 9.51107179e+00
0.00000000e+00 1.64338476e-02 1.00102650e+01
0.00000000e+00 -1.33562182e-02 1.05093760e+01
0.00000000e+00 -4.32483544e-02 1.10084821e+01
0.00000000e+00 -7.18985074e-02 1.15076621e+01
0.00000000e+00 -9.80076080e-02 1.20069823e+01
0.00000000e+00 -1.20380666e-01 1.25064844e+01
0.00000000e+00 -1.37981372e-01 1.30061773e+01
0.00000000e+00 -1.49979830e-01 1.35060356e+01
0.00000000e+00 -1.55791181e-01 1.40060033e+01
0.00000000e+00 -1.55103175e-01 1.45060031e+01
0.00000000e+00 -1.47891266e-01 1.50059502e+01
0.00000000e+00 -1.34420432e-01 1.55057668e+01
0.00000000e+00 -1.15233622e-01 1.60053960e+01
0.00000000e+00 -9.11275168e-02 1.65048119e+01
0.00000000e+00 -6.31169419e-02 1.70040243e+01
0.00000000e+00 -3.23897563e-02 1.75030775e+01
0.00000000e+00 -2.54432781e-04 1.80020431e+01
0.00000000e+00 3.19173467e-02 1.85010075e+01
0.00000000e+00 6.27506420e-02 1.90000575e+01
0.00000000e+00 9.09273413e-02 1.94992652e+01
0.00000000e+00 1.15243961e-01 1.99986763e+01
0.00000000e+00 1.34664753e-01 2.04983016e+01
0.00000000e+00 1.48367781e-01 2.09981158e+01
0.00000000e+00 1.55781768e-01 2.14980619e+01
0.00000000e+00 1.56611822e-01 2.19980611e+01
0.00000000e+00 1.50852647e-01 2.24980266e+01
0.00000000e+00 1.38788454e-01 2.29978786e+01
0.00000000e+00 1.20979559e-01 2.34975583e+01
0.00000000e+00 9.82363794e-02 2.39970374e+01
0.00000000e+00 7.15821965e-02 2.44963233e+01
0.00000000e+00 4.22065927e-02 2.49954572e+01
0.00000000e+00 1.14117535e-02 2.54945064e+01
0.00000000e+00 -1.94459573e-02 2.59935528e+01
0.00000000e+00 -4.90166994e-02 2.64926781e+01
0.00000000e+00 -7.60176463e-02 2.69919497e+01
0.00000000e+00 -9.92907967e-02 2.74914093e+01
0.00000000e+00 -1.17855631e-01 2.79910660e+01
0.00000000e+00 -1.30954209e-01 2.84908953e+01
0.00000000e+00 -1.38086449e-01 2.89908445e+01
0.00000000e+00 -1.39033690e-01 2.94908425e+01
0.00000000e+00 -1.33869201e-01 2.99908137e+01
0.00000000e+00 -1.22954978e-01 3.04906915e+01
0.00000000e+00 -1.06924521e-01 3.09904308e+01
0.00000000e+00 -8.66524105e-02 3.14900157e+01
0.00000000e+00 -6.32126242e-02 3.19894622e+01
0.00000000e+00 -3.78275279e-02 3.24888141e+01
0.00000000e+00 -1.18096897e-02 3.29881341e+01
0.00000000e+00 1.35057583e-02 3.34874910e+01
0.00000000e+00 3.68251102e-02 3.39869460e+01
0.00000000e+00 5.69603885e-02 3.44865396e+01
0.00000000e+00 7.28861803e-02 3.49862857e+01
0.00000000e+00 8.38152580e-02 3.54861657e+01
0.00000000e+00 8.92515498e-02 3.59861348e+01
0.00000000e+00 8.89744956e-02 3.64861350e+01
0.00000000e+00 8.30973122e-02 3.69860966e+01
0.00000000e+00 7.20685024e-02 3.74859712e+01
0.00000000e+00 5.68587367e-02 3.79857433e+01
0.00000000e+00 3.84485820e-02 3.84853936e+01
0.00000000e+00 1.81201241e-02 3.89849863e+01
0.00000000e+00 -2.51551991e-03 3.94845521e+01
0.00000000e+00 -5.91662575e-02 1.63546508e-02
0.00000000e+00 -6.01639756e-02 5.16359155e-01
0.00000000e+00 -5.41102669e-02 1.01631278e+00
0.00000000e+00 -4.23667422e-02 1.51617107e+00
0.00000000e+00 -2.57556478e-02 2.01590765e+00
0.00000000e+00 -5.81086724e-03 2.51550044e+00
0.00000000e+00 1.66367838e-02 3.01499927e+00
0.00000000e+00 3.99634341e-02 3.51445881e+00
0.00000000e+00 6.28461789e-02 4.01393656e+00
0.00000000e+00 8.38887751e-02 4.51349804e+00
0.00000000e+00 1.01908579e-01 5.01317792e+00
0.00000000e+00 1.15826418e-01 5.51298829e+00
0.00000000e+00 1.24779608e-01 6.01291162e+00
0.00000000e+00 1.28165982e-01 6.51290294e+00
0.00000000e+00 1.25660268e-01 7.01289810e+00
0.00000000e+00 1.17229155e-01 7.51282724e+00
0.00000000e+00 1.03126869e-01 8.01262768e+00
0.00000000e+00 8.38880913e-02 8.51225613e+00
0.00000000e+00 6.02990804e-02 9.01169802e+00
0.00000000e+00 3.33599740e-02 9.51097083e+00
0.00000000e+00 4.23761488e-03 1.00101218e+01
0.00000000e+00 -2.57881626e-02 1.05092204e+01
0.00000000e+00 -5.53830813e-02 1.10083459e+01
0.00000000e+00 -8.32193852e-02 1.15075736e+01
0.00000000e+00 -1.08036184e-01 1.20069612e+01
0.00000000e+00 -1.28696918e-01 1.25065382e+01
0.00000000e+00 -1.44241503e-01 1.30063004e+01
0.00000000e+00 -1.53930842e-01 1.35062097e+01
0.00000000e+00 -1.57281525e-01 1.40062006e+01
0.00000000e+00 -1.54088948e-01 1.45061914e+01
0.00000000e+00 -1.44437619e-01 1.50060981e+01
0.00000000e+00 -1.28698116e-01 1.55058493e+01
0.00000000e+00 -1.07510871e-01 1.60053987e+01
0.00000000e+00 -8.17577095e-02 1.65047334e+01
0.00000000e+00 -5.25226730e-02 1.70038768e+01
0.00000000e+00 -2.10441076e-02 1.75028846e+01
0.00000000e+00 1.13397232e-02 1.80018356e+01
0.00000000e+00 4.32491365e-02 1.85008182e+01
0.00000000e+00 7.33232063e-02 1.89999157e+01
0.00000000e+00 1.00279211e-01 1.94991921e+01
0.00000000e+00 1.22968940e-01 1.99986806e+01
0.00000000e+00 1.40429465e-01 2.04983790e+01
0.00000000e+00 1.51926082e-01 2.09982494e+01
0.00000000e+00 1.56985315e-01 2.14982253e+01
0.00000000e+00 1.55416248e-01 2.19982230e+01
0.00000000e+00 1.47318994e-01 2.24981565e+01
0.00000000e+00 1.33079790e-01 2.29979518e+01
0.00000000e+00 1.13352960e-01 2.34975601e+01
0.00000000e+00 8.90307229e-02 2.39969656e+01
0.00000000e+00 6.12024040e-02 2.44961883e+01
0.00000000e+00 3.11050990e-02 2.49952802e+01
0.00000000e+00 6.80556652e-05 2.54943154e+01
0.00000000e+00 -3.05467864e-02 2.59933778e+01
0.00000000e+00 -5.94056457e-02 2.64925457e+01
0.00000000e+00 -8.52626491e-02 2.69918787e+01
0.00000000e+00 -1.07016021e-01 2.74914074e+01
0.00000000e+00 -1.23758256e-01 2.79911289e+01
0.00000000e+00 -1.34817925e-01 2.84910078e+01
0.00000000e+00 -1.39790954e-01 2.89909833e+01
0.00000000e+00 -1.38559646e-01 2.94909808e+01
0.00000000e+00 -1.31298317e-01 2.99909261e+01
0.00000000e+00 -1.18465197e-01 3.04907585e+01
0.00000000e+00 -1.00780531e-01 3.09904423e+01
0.00000000e+00 -7.91919191e-02 3.14899725e+01
0.00000000e+00 -5.48290519e-02 3.19893753e+01
0.00000000e+00 -2.89499309e-02 3.24887025e+01
0.00000000e+00 -2.88097181e-03 3.29880204e+01
0.00000000e+00 2.20515785e-02 3.34873972e+01
0.00000000e+00 4.45859199e-02 3.39868888e+01
0.00000000e+00 6.35877277e-02 3.44865272e+01
0.00000000e+00 7.81047796e-02 3.49863164e+01
0.00000000e+00 8.74382725e-02 3.54862290e+01
0.00000000e+00 9.11953901e-02 3.59862136e+01
0.00000000e+00 8.92664268e-02 3.64862102e+01
0.00000000e+00 8.18772158e-02 3.69861519e+01
0.00000000e+00 6.95798469e-02 3.74859968e+01
0.00000000e+00 5.34455167e-02 3.79857399e+01
0.00000000e+00 3.45561414e-02 3.84853727e+01
0.00000000e+00 1.42415663e-02 3.89849662e+01
0.00000000e+00 -5.84128006e-03 3.94845551e+01
0.00000000e+00 -6.00004567e-02 1.65342646e-02
0.00000000e+00 -5.71639286e-02 5.16533807e-01
0.00000000e+00 -4.79320556e-02 1.01643852e+00
0.00000000e+00 -3.36352245e-02 1.51623257e+00
0.00000000e+00 -1.52045120e-02 2.01590608e+00
0.00000000e+00 5.87054235e-03 2.51545365e+00
0.00000000e+00 2.87510151e-02 3.01493509e+00
0.00000000e+00 5.18385857e-02 3.51440704e+00
0.00000000e+00 7.38638440e-02 4.01392469e+00
0.00000000e+00 9.35006042e-02 4.51354495e+00
0.00000000e+00 1.09655196e-01 5.01328976e+00
0.00000000e+00 1.21346610e-01 5.51315817e+00
0.00000000e+00 1.27824841e-01 6.01312064e+00
0.00000000e+00 1.28605863e-01 6.51312367e+00
0.00000000e+00 1.23484937e-01 7.01309975e+00
0.00000000e+00 1.12546191e-01 7.51298125e+00
0.00000000e+00 9.61542620e-02 8.01271292e+00
0.00000000e+00 7.49427976e-02 8.51226276e+00
0.00000000e+00 4.97815188e-02 9.01162934e+00
0.00000000e+00 2.17355132e-02 9.51084278e+00
0.00000000e+00 -7.98426799e-03 1.00099603e+01
0.00000000e+00 -3.80761441e-02 1.05090566e+01
0.00000000e+00 -6.72068916e-02 1.10082110e+01
0.00000000e+00 -9.40724492e-02 1.15074934e+01
0.00000000e+00 -1.17457152e-01 1.20069514e+01
0.00000000e+00 -1.36289255e-01 1.25066019e+01
0.00000000e+00 -1.49690331e-01 1.30064271e+01
0.00000000e+00 -1.57016282e-01 1.35063775e+01
