x y z
0.00000000e+00 1.42512005e-01 3.68417222e+00
0.00000000e+00 1.54071604e-01 3.77041221e+00
0.00000000e+00 1.63988675e-01 3.85685698e+00
0.00000000e+00 1.72133752e-01 3.94348722e+00
0.00000000e+00 1.78398265e-01 4.03027431e+00
0.00000000e+00 1.82696281e-01 4.11718160e+00
0.00000000e+00 1.84965926e-01 4.20416611e+00
0.00000000e+00 1.85170445e-01 4.29118058e+00
0.00000000e+00 1.83298852e-01 4.37817572e+00
0.00000000e+00 1.79366146e-01 4.46510257e+00
0.00000000e+00 1.73413086e-01 4.55191491e+00
0.00000000e+00 1.65505546e-01 4.63857143e+00
0.00000000e+00 1.55733459e-01 4.72503779e+00
0.00000000e+00 1.44209421e-01 4.81128830e+00
0.00000000e+00 1.31066982e-01 4.89730713e+00
0.00000000e+00 1.16458710e-01 4.98308915e+00
0.00000000e+00 1.00554076e-01 5.06864017e+00
0.00000000e+00 8.35372270e-02 5.15397671e+00
0.00000000e+00 6.56046907e-02 5.23912526e+00
0.00000000e+00 4.69630586e-02 5.32412106e+00
0.00000000e+00 2.78266705e-02 5.40900650e+00
0.00000000e+00 8.41531396e-03 5.49382911e+00
0.00000000e+00 -1.10480581e-02 5.57863947e+00
0.00000000e+00 -3.03395996e-02 5.66348877e+00
0.00000000e+00 -4.92368467e-02 5.74842650e+00
0.00000000e+00 -6.75210090e-02 5.83349812e+00
0.00000000e+00 -8.49792896e-02 5.91874295e+00
0.00000000e+00 -1.01407234e-01 6.00419230e+00
0.00000000e+00 -1.16611106e-01 6.08986798e+00
0.00000000e+00 -1.30410260e-01 6.17578125e+00
0.00000000e+00 -1.42639492e-01 6.26193225e+00
0.00000000e+00 -1.53151301e-01 6.34830993e+00
0.00000000e+00 -1.61818028e-01 6.43489257e+00
0.00000000e+00 -1.68533784e-01 6.52164877e+00
0.00000000e+00 -1.73216122e-01 6.60853888e+00
0.00000000e+00 -1.75807379e-01 6.69551692e+00
0.00000000e+00 -1.76275638e-01 6.78253273e+00
0.00000000e+00 -1.74615275e-01 6.86953436e+00
0.00000000e+00 -1.70847053e-01 6.95647055e+00
0.00000000e+00 -1.65017783e-01 7.04329320e+00
0.00000000e+00 -1.57199548e-01 7.12995958e+00
0.00000000e+00 -1.47488532e-01 7.21643446e+00
0.00000000e+00 -1.36003502e-01 7.30269168e+00
0.00000000e+00 -1.22883998e-01 7.38871539e+00
0.00000000e+00 -1.08288306e-01 7.47450081e+00
0.00000000e+00 -9.23912642e-02 7.56005438e+00
0.00000000e+00 -7.53819710e-02 7.64539346e+00
0.00000000e+00 -5.74614441e-02 7.73054547e+00
0.00000000e+00 -3.88402663e-02 7.81554658e+00
0.00000000e+00 -1.97362449e-02 7.90044003e+00
0.00000000e+00 -3.72094007e-04 7.98527406e+00
0.00000000e+00 1.90268582e-02 8.07009972e+00
0.00000000e+00 3.82349496e-02 8.15496839e+00
0.00000000e+00 5.70284636e-02 8.23992949e+00
0.00000000e+00 7.51879246e-02 8.32502809e+00
0.00000000e+00 9.25004184e-02 8.41030283e+00
0.00000000e+00 1.08761942e-01 8.49578410e+00
0.00000000e+00 1.23779772e-01 8.58149259e+00
0.00000000e+00 1.37374834e-01 8.66743830e+00
0.00000000e+00 1.49384027e-01 8.75362006e+00
0.00000000e+00 1.59662473e-01 8.84002553e+00
0.00000000e+00 1.68085609e-01 8.92663181e+00
0.00000000e+00 1.74551077e-01 9.01340652e+00
0.00000000e+00 1.78980343e-01 9.10030929e+00
0.00000000e+00 1.81319971e-01 9.18729374e+00
0.00000000e+00 1.81542519e-01 9.27430969e+00
0.00000000e+00 1.79647008e-01 9.36130557e+00
0.00000000e+00 1.75658952e-01 9.44823090e+00
0.00000000e+00 1.69629940e-01 9.53503873e+00
0.00000000e+00 1.61636799e-01 9.62168788e+00
0.00000000e+00 1.51780368e-01 9.70814493e+00
0.00000000e+00 1.40183938e-01 9.79438576e+00
0.00000000e+00 1.26991415e-01 9.88039673e+00
0.00000000e+00 1.12365277e-01 9.96617531e+00
0.00000000e+00 9.64843787e-02 1.00517302e+01
0.00000000e+00 7.95416707e-02 1.01370807e+01
0.00000000e+00 6.17418810e-02 1.02222562e+01
0.00000000e+00 4.32991929e-02 1.03072943e+01
0.00000000e+00 2.44349367e-02 1.03922394e+01
0.00000000e+00 5.37530395e-03 1.04771404e+01
0.00000000e+00 -1.36508968e-02 1.05620484e+01
0.00000000e+00 -3.24144496e-02 1.06470144e+01
0.00000000e+00 -5.06879657e-02 1.07320867e+01
0.00000000e+00 -6.82482094e-02 1.08173087e+01
0.00000000e+00 -8.48784436e-02 1.09027169e+01
0.00000000e+00 -1.00370661e-01 1.09883387e+01
0.00000000e+00 -1.14527797e-01 1.10741912e+01
0.00000000e+00 -1.27166243e-01 1.11602802e+01
0.00000000e+00 -1.38118421e-01 1.12465999e+01
0.00000000e+00 -1.47234606e-01 1.13331331e+01
0.00000000e+00 -1.54384176e-01 1.14198511e+01
0.00000000e+00 -1.59458255e-01 1.15067151e+01
0.00000000e+00 -1.62373543e-01 1.15936779e+01
0.00000000e+00 -1.63072600e-01 1.16806871e+01
0.00000000e+00 -1.61519677e-01 1.17676862e+01
0.00000000e+00 -1.57702245e-01 1.18546162e+01
0.00000000e+00 -1.51641126e-01 1.19414174e+01
0.00000000e+00 -1.43386957e-01 1.20280350e+01
0.00000000e+00 -1.32997030e-01 1.21144223e+01
0.00000000e+00 -1.20544450e-01 1.22005413e+01
0.00000000e+00 -1.06170043e-01 1.22863629e+01
0.00000000e+00 -9.00522720e-02 1.23718653e+01
0.00000000e+00 -7.22811501e-02 1.24570304e+01
0.00000000e+00 -5.29302176e-02 1.25418653e+01
0.00000000e+00 -3.23111551e-02 1.26264215e+01
0.00000000e+00 -1.07424483e-02 1.27107069e+01
0.00000000e+00 1.19160096e-02 1.27946478e+01
0.00000000e+00 3.53565272e-02 1.28785129e+01
0.00000000e+00 2.14246557e-02 6.63428642e-02
0.00000000e+00 1.44376433e-02 1.53360488e-01
0.00000000e+00 9.19743860e-03 2.39636747e-01
0.00000000e+00 -8.46844653e-05 3.26504314e-01
0.00000000e+00 -1.02594599e-02 4.13122258e-01
0.00000000e+00 -2.03421608e-02 4.99367831e-01
0.00000000e+00 -3.15598656e-02 5.85514162e-01
0.00000000e+00 -4.39426007e-02 6.71698561e-01
0.00000000e+00 -5.65419236e-02 7.57869962e-01
0.00000000e+00 -6.89755839e-02 8.43966689e-01
0.00000000e+00 -8.12592826e-02 9.30052638e-01
0.00000000e+00 -9.32107129e-02 1.01622819e+00
0.00000000e+00 -1.04549660e-01 1.10251627e+00
0.00000000e+00 -1.15090176e-01 1.18889243e+00
0.00000000e+00 -1.24664971e-01 1.27536038e+00
0.00000000e+00 -1.33065116e-01 1.36195007e+00
0.00000000e+00 -1.40100722e-01 1.44867275e+00
0.00000000e+00 -1.45638375e-01 1.53550913e+00
0.00000000e+00 -1.49574517e-01 1.62242935e+00
0.00000000e+00 -1.51814670e-01 1.70940634e+00
0.00000000e+00 -1.52282143e-01 1.79641186e+00
0.00000000e+00 -1.50928453e-01 1.88341064e+00
0.00000000e+00 -1.47733107e-01 1.97036207e+00
0.00000000e+00 -1.42701653e-01 2.05722602e+00
0.00000000e+00 -1.35866302e-01 2.14396643e+00
0.00000000e+00 -1.27285740e-01 2.23055219e+00
0.00000000e+00 -1.17042961e-01 2.31695767e+00
0.00000000e+00 -1.05243130e-01 2.40316440e+00
0.00000000e+00 -9.20122330e-02 2.48916289e+00
0.00000000e+00 -7.74956291e-02 2.57495357e+00
0.00000000e+00 -6.18559605e-02 2.66054662e+00
0.00000000e+00 -4.52707350e-02 2.74596145e+00
0.00000000e+00 -2.79299260e-02 2.83122592e+00
0.00000000e+00 -1.00335949e-02 2.91637529e+00
0.00000000e+00 8.21051597e-03 3.00145059e+00
0.00000000e+00 2.65893855e-02 3.08649672e+00
0.00000000e+00 4.48870788e-02 3.17156023e+00
0.00000000e+00 6.28871050e-02 3.25668715e+00
0.00000000e+00 8.03748073e-02 3.34192076e+00
0.00000000e+00 9.71397839e-02 3.42729951e+00
0.00000000e+00 1.12978326e-01 3.51285510e+00
0.00000000e+00 1.27695865e-01 3.59861088e+00
0.00000000e+00 1.41109414e-01 3.68458058e+00
0.00000000e+00 1.53049995e-01 3.77076760e+00
0.00000000e+00 1.63364981e-01 3.85716472e+00
0.00000000e+00 1.71920335e-01 3.94375431e+00
0.00000000e+00 1.78602653e-01 4.03050913e+00
0.00000000e+00 1.83320976e-01 4.11739349e+00
0.00000000e+00 1.86008291e-01 4.20436499e+00
0.00000000e+00 1.86622678e-01 4.29137642e+00
0.00000000e+00 1.85148044e-01 4.37837809e+00
0.00000000e+00 1.81594433e-01 4.46532018e+00
0.00000000e+00 1.75997884e-01 4.55215515e+00
0.00000000e+00 1.68419859e-01 4.63884006e+00
0.00000000e+00 1.58946258e-01 4.72533860e+00
0.00000000e+00 1.47686073e-01 4.81162294e+00
0.00000000e+00 1.34769719e-01 4.89767503e+00
0.00000000e+00 1.20347129e-01 4.98348749e+00
0.00000000e+00 1.04585645e-01 5.06906405e+00
0.00000000e+00 8.76678001e-02 5.15441933e+00
0.00000000e+00 6.97890168e-02 5.23957826e+00
0.00000000e+00 5.11552796e-02 5.32457486e+00
0.00000000e+00 3.19808071e-02 5.40945075e+00
0.00000000e+00 1.24857394e-02 5.49425322e+00
0.00000000e+00 -7.10615506e-03 5.57903301e+00
0.00000000e+00 -2.65697603e-02 5.66384202e+00
0.00000000e+00 -4.56808926e-02 5.74873086e+00
0.00000000e+00 -6.42185956e-02 5.83374655e+00
0.00000000e+00 -8.19674621e-02 5.91893027e+00
0.00000000e+00 -9.87199883e-02 6.00431547e+00
0.00000000e+00 -1.14278957e-01 6.08992623e+00
0.00000000e+00 -1.28459829e-01 6.17577616e+00
0.00000000e+00 -1.41093116e-01 6.26186763e+00
0.00000000e+00 -1.52026683e-01 6.34819172e+00
0.00000000e+00 -1.61127934e-01 6.43472854e+00
0.00000000e+00 -1.68285807e-01 6.52144813e+00
0.00000000e+00 -1.73412514e-01 6.60831191e+00
0.00000000e+00 -1.76444974e-01 6.69527444e+00
0.00000000e+00 -1.77345857e-01 6.78228561e+00
0.00000000e+00 -1.76104228e-01 6.86929300e+00
0.00000000e+00 -1.72735735e-01 6.95624440e+00
0.00000000e+00 -1.67282351e-01 7.04309029e+00
0.00000000e+00 -1.59811673e-01 7.12978617e+00
0.00000000e+00 -1.50415823e-01 7.21629474e+00
0.00000000e+00 -1.39209974e-01 7.30258756e+00
0.00000000e+00 -1.26330583e-01 7.38864648e+00
0.00000000e+00 -1.11933377e-01 7.47446439e+00
0.00000000e+00 -9.61911797e-02 7.56004556e+00
0.00000000e+00 -7.92916098e-02 7.64540543e+00
0.00000000e+00 -6.14347353e-02 7.73056981e+00
0.00000000e+00 -4.28307044e-02 7.81557368e+00
0.00000000e+00 -2.36973884e-02 7.90045954e+00
0.00000000e+00 -4.25804959e-03 7.98527539e+00
0.00000000e+00 1.52609660e-02 8.07007249e+00
0.00000000e+00 3.46325184e-02 8.15490298e+00
0.00000000e+00 5.36309607e-02 8.23981745e+00
0.00000000e+00 7.20344399e-02 8.32486254e+00
0.00000000e+00 8.96272227e-02 8.41007881e+00
0.00000000e+00 1.06202052e-01 8.49549877e+00
0.00000000e+00 1.21562530e-01 8.58114538e+00
0.00000000e+00 1.35525503e-01 8.66703093e+00
0.00000000e+00 1.47923422e-01 8.75315644e+00
0.00000000e+00 1.58606628e-01 8.83951162e+00
0.00000000e+00 1.67445504e-01 8.92607527e+00
0.00000000e+00 1.74332430e-01 9.01281635e+00
0.00000000e+00 1.79183476e-01 9.09969541e+00
0.00000000e+00 1.81939772e-01 9.18666648e+00
0.00000000e+00 1.82568488e-01 9.27367928e+00
0.00000000e+00 1.81063402e-01 9.36068166e+00
0.00000000e+00 1.77445017e-01 9.44762206e+00
0.00000000e+00 1.71760231e-01 9.53445204e+00
0.00000000e+00 1.64081576e-01 9.62112860e+00
0.00000000e+00 1.54506051e-01 9.70761621e+00
0.00000000e+00 1.43153614e-01 9.79388855e+00
0.00000000e+00 1.30165376e-01 9.87992969e+00
0.00000000e+00 1.15701579e-01 9.96573491e+00
0.00000000e+00 9.99394102e-02 1.00513109e+01
0.00000000e+00 8.30707163e-02 1.01366752e+01
0.00000000e+00 6.52996778e-02 1.02218559e+01
0.00000000e+00 4.68404736e-02 1.03068897e+01
0.00000000e+00 2.79149593e-02 1.03918204e+01
0.00000000e+00 8.75036721e-03 1.04766970e+01
0.00000000e+00 -1.04229525e-02 1.05615711e+01
0.00000000e+00 -2.93737472e-02 1.06464948e+01
0.00000000e+00 -4.78720928e-02 1.07315177e+01
0.00000000e+00 -6.56917194e-02 1.08166851e+01
0.00000000e+00 -8.26123774e-02 1.09020355e+01
0.00000000e+00 -9.84220903e-02 1.09875984e+01
0.00000000e+00 -1.12919363e-01 1.10733932e+01
0.00000000e+00 -1.25915687e-01 1.11594281e+01
0.00000000e+00 -1.37238211e-01 1.12456992e+01
0.00000000e+00 -1.46731669e-01 1.13321909e+01
0.00000000e+00 -1.54259599e-01 1.14188760e+01
0.00000000e+00 -1.59706879e-01 1.15057166e+01
0.00000000e+00 -1.62983820e-01 1.15926658e+01
0.00000000e+00 -1.64026965e-01 1.16796706e+01
0.00000000e+00 -1.62794789e-01 1.17666740e+01
0.00000000e+00 -1.59268535e-01 1.18536156e+01
0.00000000e+00 -1.53462851e-01 1.19404337e+01
0.00000000e+00 -1.45423804e-01 1.20270708e+01
0.00000000e+00 -1.35204798e-01 1.21134777e+01
0.00000000e+00 -1.22872917e-01 1.21996131e+01
0.00000000e+00 -1.08563290e-01 1.22854452e+01
0.00000000e+00 -9.24546474e-02 1.23709495e+01
0.00000000e+00 -7.46379769e-02 1.24561045e+01
0.00000000e+00 -5.51787452e-02 1.25409132e+01
0.00000000e+00 -3.43828643e-02 1.26254257e+01
0.00000000e+00 -1.25790764e-02 1.27096516e+01
0.00000000e+00 1.03710187e-02 1.27935130e+01
0.00000000e+00 3.41826000e-02 1.28772718e+01
0.00000000e+00 2.23732765e-02 6.71321224e-02
0.00000000e+00 1.56643747e-02 1.54157986e-01
0.00000000e+00 1.04821477e-02 2.40447302e-01
0.00000000e+00 1.29709587e-03 3.27331833e-01
0.00000000e+00 -8.75880868e-03 4.13952485e-01
0.00000000e+00 -1.87902651e-02 5.00196243e-01
0.00000000e+00 -3.00304823e-02 5.86343479e-01
0.00000000e+00 -4.24530533e-02 6.72527876e-01
0.00000000e+00 -5.51001255e-02 7.58690800e-01
0.00000000e+00 -6.76182773e-02 8.44770832e-01
0.00000000e+00 -8.00294120e-02 9.30837618e-01
0.00000000e+00 -9.21395670e-02 1.01699277e+00
0.00000000e+00 -1.03665909e-01 1.10325634e+00
0.00000000e+00 -1.14424130e-01 1.18960385e+00
0.00000000e+00 -1.24241978e-01 1.27604283e+00
0.00000000e+00 -1.32904136e-01 1.36260630e+00
0.00000000e+00 -1.40218564e-01 1.44930600e+00
0.00000000e+00 -1.46050490e-01 1.53612258e+00
0.00000000e+00 -1.50292189e-01 1.62302735e+00
0.00000000e+00 -1.52843590e-01 1.70999479e+00
0.00000000e+00 -1.53623017e-01 1.79699746e+00
0.00000000e+00 -1.52577472e-01 1.88399991e+00
0.00000000e+00 -1.49681801e-01 1.97096110e+00
0.00000000e+00 -1.44936924e-01 2.05784035e+00
0.00000000e+00 -1.38370739e-01 2.14460082e+00
0.00000000e+00 -1.30037859e-01 2.23121011e+00
0.00000000e+00 -1.20017365e-01 2.31764100e+00
0.00000000e+00 -1.08410801e-01 2.40387327e+00
0.00000000e+00 -9.53410037e-02 2.48989569e+00
0.00000000e+00 -8.09506825e-02 2.57570696e+00
0.00000000e+00 -6.54002972e-02 2.66131562e+00
0.00000000e+00 -4.88656331e-02 2.74673959e+00
0.00000000e+00 -3.15354151e-02 2.83200554e+00
0.00000000e+00 -1.36089322e-02 2.91714786e+00
0.00000000e+00 4.70637561e-03 3.00220715e+00
0.00000000e+00 2.31973216e-02 3.08722826e+00
0.00000000e+00 4.16473345e-02 3.17225811e+00
0.00000000e+00 5.98388196e-02 3.25734353e+00
0.00000000e+00 7.75555532e-02 3.34252900e+00
0.00000000e+00 9.45851077e-02 3.42785451e+00
0.00000000e+00 1.10721292e-01 3.51335357e+00
0.00000000e+00 1.25766605e-01 3.59905152e+00
0.00000000e+00 1.39534688e-01 3.68496419e+00
0.00000000e+00 1.51852773e-01 3.77109708e+00
0.00000000e+00 1.62564063e-01 3.85744494e+00
0.00000000e+00 1.71530000e-01 3.94399194e+00
0.00000000e+00 1.78632380e-01 4.03071232e+00
0.00000000e+00 1.83775219e-01 4.11757153e+00
0.00000000e+00 1.86886339e-01 4.20452782e+00
0.00000000e+00 1.87918596e-01 4.29153423e+00
0.00000000e+00 1.86850709e-01 4.37854078e+00
0.00000000e+00 1.83687652e-01 4.46549691e+00
0.00000000e+00 1.78460605e-01 4.55235388e+00
0.00000000e+00 1.71226462e-01 4.63906714e+00
0.00000000e+00 1.62066912e-01 4.72559852e+00
0.00000000e+00 1.51087154e-01 4.81191803e+00
0.00000000e+00 1.38414271e-01 4.89800536e+00
0.00000000e+00 1.24195354e-01 4.98385088e+00
0.00000000e+00 1.08595413e-01 5.06945612e+00
0.00000000e+00 9.17951649e-02 5.15483373e+00
0.00000000e+00 7.39887248e-02 5.24000692e+00
0.00000000e+00 5.53812749e-02 5.32500839e+00
0.00000000e+00 3.61867229e-02 5.40987886e+00
0.00000000e+00 1.66253765e-02 5.49466517e+00
0.00000000e+00 -3.07835988e-03 5.57941812e+00
0.00000000e+00 -2.26982744e-02 5.66419016e+00
0.00000000e+00 -4.20086328e-02 5.74903295e+00
0.00000000e+00 -6.07864756e-02 5.83399493e+00
0.00000000e+00 -7.88139421e-02 5.91911910e+00
0.00000000e+00 -9.58806271e-02 6.00444101e+00
0.00000000e+00 -1.11785970e-01 6.08998702e+00
0.00000000e+00 -1.26341662e-01 6.17577307e+00
0.00000000e+00 -1.39374036e-01 6.26180390e+00
0.00000000e+00 -1.50726411e-01 6.34807275e+00
0.00000000e+00 -1.60261314e-01 6.43456168e+00
0.00000000e+00 -1.67862542e-01 6.52124235e+00
0.00000000e+00 -1.73436975e-01 6.60807735e+00
0.00000000e+00 -1.76916081e-01 6.69502196e+00
0.00000000e+00 -1.78257063e-01 6.78202627e+00
0.00000000e+00 -1.77443585e-01 6.86903754e+00
0.00000000e+00 -1.74486060e-01 6.95600272e+00
0.00000000e+00 -1.69421477e-01 7.04287101e+00
0.00000000e+00 -1.62312783e-01 7.12959621e+00
0.00000000e+00 -1.53247850e-01 7.21613899e+00
0.00000000e+00 -1.42338060e-01 7.30246868e+00
0.00000000e+00 -1.29716575e-01 7.38856477e+00
0.00000000e+00 -1.15536359e-01 7.47441778e+00
0.00000000e+00 -9.99680016e-02 7.56002977e+00
0.00000000e+00 -8.31974327e-02 7.64541410e+00
0.00000000e+00 -6.54235625e-02 7.73059489e+00
0.00000000e+00 -4.68559017e-02 7.81560577e+00
0.00000000e+00 -2.77121888e-02 7.90048833e+00
0.00000000e+00 -8.21604234e-03 7.98529019e+00
0.00000000e+00 1.14053598e-02 8.07006269e+00
0.00000000e+00 3.09235807e-02 8.15485859e+00
0.00000000e+00 5.01112192e-02 8.23972951e+00
0.00000000e+00 6.87442151e-02 8.32472360e+00
0.00000000e+00 8.66041798e-02 8.40988323e+00
0.00000000e+00 1.03480758e-01 8.49524302e+00
0.00000000e+00 1.19174021e-01 8.58082818e+00
0.00000000e+00 1.33496869e-01 8.66665334e+00
0.00000000e+00 1.46277418e-01 8.75272178e+00
0.00000000e+00 1.57361322e-01 8.83902530e+00
0.00000000e+00 1.66613979e-01 8.92554455e+00
0.00000000e+00 1.73922549e-01 9.01224997e+00
0.00000000e+00 1.79197721e-01 9.09910316e+00
0.00000000e+00 1.82375171e-01 9.18605872e+00
0.00000000e+00 1.83416631e-01 9.27306644e+00
0.00000000e+00 1.82310556e-01 9.36007370e+00
0.00000000e+00 1.79072330e-01 9.44702801e+00
0.00000000e+00 1.73744026e-01 9.53387956e+00
0.00000000e+00 1.66393725e-01 9.62058357e+00
0.00000000e+00 1.57114411e-01 9.70710250e+00
0.00000000e+00 1.46022521e-01 9.79340778e+00
0.00000000e+00 1.33256174e-01 9.87948123e+00
0.00000000e+00 1.18973175e-01 9.96531588e+00
0.00000000e+00 1.03348835e-01 1.00509163e+01
0.00000000e+00 8.65736944e-02 1.01362983e+01
0.00000000e+00 6.88511823e-02 1.02214883e+01
0.00000000e+00 5.03952723e-02 1.03065220e+01
0.00000000e+00 3.14281476e-02 1.03914427e+01
0.00000000e+00 1.21778861e-02 1.04762992e+01
0.00000000e+00 -7.12381234e-03 1.05611435e+01
0.00000000e+00 -2.62438501e-02 1.06460285e+01
0.00000000e+00 -4.49499585e-02 1.07310052e+01
0.00000000e+00 -6.30130206e-02 1.08161205e+01
0.00000000e+00 -8.02094555e-02 1.09014150e+01
0.00000000e+00 -9.63234940e-02 1.09869203e+01
0.00000000e+00 -1.11149380e-01 1.10726582e+01
0.00000000e+00 -1.24493867e-01 1.11586389e+01
0.00000000e+00 -1.36178963e-01 1.12448608e+01
0.00000000e+00 -1.46043982e-01 1.13313101e+01
0.00000000e+00 -1.53946737e-01 1.14179610e+01
0.00000000e+00 -1.59765950e-01 1.15047767e+01
0.00000000e+00 -1.63405572e-01 1.15917106e+01
0.00000000e+00 -1.64796110e-01 1.16787097e+01
0.00000000e+00 -1.63890275e-01 1.17657163e+01
0.00000000e+00 -1.60663093e-01 1.18526687e+01
0.00000000e+00 -1.55122927e-01 1.19395037e+01
0.00000000e+00 -1.47311109e-01 1.20261611e+01
0.00000000e+00 -1.37277134e-01 1.21125887e+01
0.00000000e+00 -1.25082089e-01 1.21987427e+01
0.00000000e+00 -1.10855107e-01 1.22845881e+01
0.00000000e+00 -9.47747879e-02 1.23700979e+01
0.00000000e+00 -7.69331835e-02 1.24552472e+01
0.00000000e+00 -5.73879111e-02 1.25400348e+01
0.00000000e+00 -3.64385924e-02 1.26245089e+01
0.00000000e+00 -1.44236802e-02 1.27086808e+01
0.00000000e+00 8.79293357e-03 1.27924687e+01
0.00000000e+00 3.29492347e-02 1.28761270e+01
0.00000000e+00 2.33504811e-02 6.78634504e-02
0.00000000e+00 1.69281282e-02 1.54897814e-01
0.00000000e+00 1.18105372e-02 2.41200992e-01
0.00000000e+00 2.73371442e-03 3.28102865e-01
0.00000000e+00 -7.19421837e-03 4.14726914e-01
0.00000000e+00 -1.71675369e-02 5.00970088e-01
0.00000000e+00 -2.84215419e-02 5.87119706e-01
0.00000000e+00 -4.08738335e-02 6.73305398e-01
0.00000000e+00 -5.35602161e-02 7.59460825e-01
0.00000000e+00 -6.61563270e-02 8.45525134e-01
0.00000000e+00 -7.86888871e-02 9.31573675e-01
0.00000000e+00 -9.09523032e-02 1.01770894e+00
0.00000000e+00 -1.02661821e-01 1.10394806e+00
0.00000000e+00 -1.13634724e-01 1.19026672e+00
0.00000000e+00 -1.23693585e-01 1.27667637e+00
0.00000000e+00 -1.32617008e-01 1.36321304e+00
0.00000000e+00 -1.40211159e-01 1.44988881e+00
0.00000000e+00 -1.46339859e-01 1.53668438e+00
0.00000000e+00 -1.50891028e-01 1.62357241e+00
0.00000000e+00 -1.53758988e-01 1.71052909e+00
0.00000000e+00 -1.54857134e-01 1.79752775e+00
0.00000000e+00 -1.54127928e-01 1.88453288e+00
0.00000000e+00 -1.51541476e-01 1.97150310e+00
0.00000000e+00 -1.47093989e-01 2.05839730e+00
0.00000000e+00 -1.40808953e-01 2.14517789e+00
0.00000000e+00 -1.32736767e-01 2.23181126e+00
0.00000000e+00 -1.22952431e-01 2.31826857e+00
0.00000000e+00 -1.11553713e-01 2.40452789e+00
0.00000000e+00 -9.86601426e-02 2.49057623e+00
0.00000000e+00 -8.44116155e-02 2.57641052e+00
0.00000000e+00 -6.89662353e-02 2.66203758e+00
0.00000000e+00 -5.24978904e-02 2.74747374e+00
0.00000000e+00 -3.51938846e-02 2.83274437e+00
0.00000000e+00 -1.72525647e-02 2.91788291e+00
0.00000000e+00 1.11909865e-03 3.00292938e+00
0.00000000e+00 1.97079147e-02 3.08792845e+00
0.00000000e+00 3.82968331e-02 3.17292734e+00
0.00000000e+00 5.66673078e-02 3.25797355e+00
0.00000000e+00 7.46016971e-02 3.34311269e+00
0.00000000e+00 9.18856908e-02 3.42838622e+00
0.00000000e+00 1.08310752e-01 3.51382942e+00
0.00000000e+00 1.23676571e-01 3.59946960e+00
0.00000000e+00 1.37793536e-01 3.68532472e+00
0.00000000e+00 1.50485189e-01 3.77140242e+00
0.00000000e+00 1.61590641e-01 3.85769950e+00
0.00000000e+00 1.70966881e-01 3.94420202e+00
0.00000000e+00 1.78490937e-01 4.03088582e+00
0.00000000e+00 1.84061814e-01 4.11771761e+00
0.00000000e+00 1.87602151e-01 4.20465646e+00
0.00000000e+00 1.89059535e-01 4.29165576e+00
0.00000000e+00 1.88407419e-01 4.37866541e+00
0.00000000e+00 1.85645606e-01 4.46563419e+00
0.00000000e+00 1.80800291e-01 4.55251230e+00
0.00000000e+00 1.73923645e-01 4.63925368e+00
0.00000000e+00 1.65092982e-01 4.72581828e+00
0.00000000e+00 1.54409524e-01 4.81217403e+00
0.00000000e+00 1.41996830e-01 4.89829835e+00
0.00000000e+00 1.27998953e-01 4.98417931e+00
0.00000000e+00 1.12578373e-01 5.06981617e+00
0.00000000e+00 9.59137861e-02 5.15521951e+00
0.00000000e+00 7.81978089e-02 5.24041072e+00
0.00000000e+00 5.96346288e-02 5.32542103e+00
0.00000000e+00 4.04376560e-02 5.41029010e+00
0.00000000e+00 2.08271851e-02 5.49506421e+00
0.00000000e+00 1.02808076e-03 5.57979407e+00
0.00000000e+00 -1.87325200e-02 5.66453254e+00
0.00000000e+00 -3.82274980e-02 5.74933219e+00
0.00000000e+00 -5.72320517e-02 5.83424281e+00
0.00000000e+00 -7.55260213e-02 5.91930915e+00
0.00000000e+00 -9.28962476e-02 6.00456878e+00
0.00000000e+00 -1.09138965e-01 6.09005035e+00
0.00000000e+00 -1.24062219e-01 6.17577217e+00
0.00000000e+00 -1.37488276e-01 6.26174135e+00
0.00000000e+00 -1.49255996e-01 6.34795342e+00
0.00000000e+00 -1.59223101e-01 6.43439248e+00
0.00000000e+00 -1.67268288e-01 6.52103193e+00
0.00000000e+00 -1.73293116e-01 6.60783570e+00
0.00000000e+00 -1.77223589e-01 6.69475992e+00
0.00000000e+00 -1.79011391e-01 6.78175505e+00
0.00000000e+00 -1.78634709e-01 6.86876817e+00
0.00000000e+00 -1.76098610e-01 6.95574555e+00
0.00000000e+00 -1.71434965e-01 7.04263518e+00
0.00000000e+00 -1.64701913e-01 7.12938928e+00
0.00000000e+00 -1.55982900e-01 7.21596654e+00
0.00000000e+00 -1.45385325e-01 7.30233409e+00
0.00000000e+00 -1.33038858e-01 7.38846904e+00
0.00000000e+00 -1.19093486e-01 7.47435955e+00
0.00000000e+00 -1.03717361e-01 7.56000531e+00
0.00000000e+00 -8.70945171e-02 7.64541760e+00
0.00000000e+00 -6.94225019e-02 7.73061866e+00
0.00000000e+00 -5.09099899e-02 7.81564066e+00
0.00000000e+00 -3.17743932e-02 7.90052415e+00
0.00000000e+00 -1.22394986e-02 7.98531618e+00
0.00000000e+00 7.46686681e-03 8.07006806e+00
0.00000000e+00 2.71151471e-02 8.15483298e+00
0.00000000e+00 4.64763596e-02 8.23966353e+00
0.00000000e+00 6.53244053e-02 8.32460922e+00
0.00000000e+00 8.34384021e-02 8.40971418e+00
0.00000000e+00 1.00605052e-01 8.49501510e+00
