fx fy fz
0.00000000e+00 2.47004586e-04 -4.99664739e-05
0.00000000e+00 3.63803122e-05 -1.05472965e-04
0.00000000e+00 -2.69082848e-04 -2.00103414e-05
0.00000000e+00 3.20168891e-05 1.38867457e-04
0.00000000e+00 6.66377636e-04 9.12143638e-05
0.00000000e+00 2.09425516e-04 -2.14700580e-04
0.00000000e+00 -7.21045201e-04 -3.45968321e-04
0.00000000e+00 2.28550503e-04 4.33127120e-05
0.00000000e+00 6.58694242e-04 6.16002584e-04
0.00000000e+00 -2.99388266e-03 5.12323411e-04
0.00000000e+00 -2.05490317e-03 -9.03771342e-04
0.00000000e+00 8.89980559e-03 -1.85106168e-03
0.00000000e+00 5.26730054e-03 1.30902001e-03
0.00000000e+00 -1.91912808e-02 3.74439741e-03
0.00000000e+00 -8.30325824e-03 -4.39352859e-03
0.00000000e+00 3.44727391e-02 1.32297626e-03
0.00000000e+00 -1.86452134e-02 -3.08864363e-04
0.00000000e+00 7.50512543e-02 1.73803188e-02
0.00000000e+00 -4.36847156e-02 -5.61790864e-02
0.00000000e+00 -1.65230957e-01 7.15170736e-02
0.00000000e+00 1.04754259e-01 -3.10441979e-02
0.00000000e+00 8.81915300e-02 -2.09506529e-02
0.00000000e+00 -2.77465791e-02 1.87418534e-02
0.00000000e+00 -3.44013532e-02 1.46572485e-02
0.00000000e+00 -4.34668641e-03 -1.02241821e-02
0.00000000e+00 -2.24834368e-03 -1.21233461e-02
0.00000000e+00 2.72334065e-03 3.32310624e-03
0.00000000e+00 1.15487223e-02 8.45498023e-03
0.00000000e+00 5.09625012e-03 6.63680556e-04
0.00000000e+00 -5.42572849e-03 -4.47559663e-03
0.00000000e+00 -5.18953254e-03 -1.66939781e-03
0.00000000e+00 1.70800838e-04 1.76619398e-03
0.00000000e+00 2.07783129e-03 1.27957675e-03
0.00000000e+00 1.22447738e-03 -5.08974717e-04
0.00000000e+00 4.55104233e-04 -7.08545933e-04
0.00000000e+00 -5.42480825e-05 8.95162358e-05
0.00000000e+00 -4.76958574e-04 3.52627331e-04
0.00000000e+00 -3.93090742e-04 1.23033566e-05
0.00000000e+00 4.52387213e-05 -1.97598480e-04
0.00000000e+00 2.50037520e-04 -6.75665453e-05
0.00000000e+00 1.00612630e-04 7.89027971e-05
0.00000000e+00 -1.02438007e-04 4.73431208e-05
0.00000000e+00 -1.82465963e-04 -4.23541025e-05
0.00000000e+00 -1.87352105e-04 -4.87134088e-05
0.00000000e+00 -1.84363497e-04 5.41378473e-06
0.00000000e+00 -1.85939989e-04 3.29764105e-05
0.00000000e+00 -1.96615931e-04 1.66187083e-05
0.00000000e+00 -2.23240459e-04 -9.02649693e-07
0.00000000e+00 -2.56051103e-04 6.25747722e-06
0.00000000e+00 -2.79295357e-04 2.42791236e-05
0.00000000e+00 -2.90212255e-04 3.28794173e-05
0.00000000e+00 -2.95690096e-04 3.05873159e-05
0.00000000e+00 -3.00227173e-04 2.74936819e-05
0.00000000e+00 -3.03040292e-04 2.87455439e-05
0.00000000e+00 -3.02972517e-04 3.13825673e-05
0.00000000e+00 -3.00034807e-04 3.13596119e-05
0.00000000e+00 -2.94056077e-04 2.83552888e-05
0.00000000e+00 -2.84353537e-04 2.43183615e-05
0.00000000e+00 -2.70658113e-04 2.03444586e-05
0.00000000e+00 -2.53509412e-04 1.60526350e-05
0.00000000e+00 -2.33549680e-04 1.08943988e-05
0.00000000e+00 -2.10966437e-04 5.05541442e-06
0.00000000e+00 -1.85682015e-04 -8.40530524e-07
0.00000000e+00 -1.57781689e-04 -6.35420331e-06
0.00000000e+00 -1.27631529e-04 -1.13597695e-05
0.00000000e+00 -9.55918332e-05 -1.57868036e-05
0.00000000e+00 -6.19248310e-05 -1.94259404e-05
0.00000000e+00 -2.71534890e-05 -2.19890402e-05
0.00000000e+00 8.14168059e-06 -2.32997642e-05
0.00000000e+00 4.35994464e-05 -2.33242243e-05
0.00000000e+00 7.88859196e-05 -2.20837812e-05
0.00000000e+00 1.13358690e-04 -1.96350889e-05
0.00000000e+00 1.46403885e-04 -1.61015358e-05
0.00000000e+00 1.77822170e-04 -1.16446396e-05
0.00000000e+00 2.07194789e-04 -6.48537911e-06
0.00000000e+00 2.34042133e-04 -8.97187938e-07
0.00000000e+00 2.58211950e-04 4.86114382e-06
0.00000000e+00 2.79351485e-04 1.04944460e-05
0.00000000e+00 2.97210507e-04 1.57258361e-05
0.00000000e+00 3.11873144e-04 2.03625085e-05
0.00000000e+00 3.23054010e-04 2.41601406e-05
0.00000000e+00 3.30625058e-04 2.69320362e-05
0.00000000e+00 3.34712024e-04 2.85923437e-05
0.00000000e+00 3.35187313e-04 2.90413096e-05
0.00000000e+00 3.32045005e-04 2.82506109e-05
0.00000000e+00 3.25360805e-04 2.62555004e-05
0.00000000e+00 3.15163466e-04 2.31249729e-05
0.00000000e+00 3.01512163e-04 1.89786690e-05
0.00000000e+00 2.84507346e-04 1.39805545e-05
0.00000000e+00 2.64302283e-04 8.33642974e-06
0.00000000e+00 2.41075951e-04 2.28484780e-06
0.00000000e+00 2.14858734e-04 -3.94320608e-06
0.00000000e+00 1.86105468e-04 -1.00358430e-05
0.00000000e+00 1.55104356e-04 -1.57256484e-05
0.00000000e+00 1.21976944e-04 -2.07776715e-05
0.00000000e+00 8.73030460e-05 -2.49250220e-05
0.00000000e+00 5.14760405e-05 -2.79719634e-05
0.00000000e+00 1.49336436e-05 -2.97751267e-05
0.00000000e+00 -2.18227314e-05 -3.02501687e-05
0.00000000e+00 -5.82883657e-05 -2.93798364e-05
0.00000000e+00 -9.39147466e-05 -2.72200833e-05
0.00000000e+00 -1.28335317e-04 -2.38863698e-05
0.00000000e+00 -1.61038641e-04 -1.95582319e-05
0.00000000e+00 -1.91561624e-04 -1.44705462e-05
0.00000000e+00 -2.19686450e-04 -8.87019287e-06
0.00000000e+00 -2.44967696e-04 -3.05501894e-06
0.00000000e+00 -2.67286852e-04 2.71459330e-06
0.00000000e+00 -2.86425410e-04 8.16789671e-06
0.00000000e+00 -3.02172786e-04 1.30440037e-05
0.00000000e+00 -3.14475690e-04 1.71367363e-05
0.00000000e+00 -3.23203461e-04 2.02572258e-05
0.00000000e+00 -3.28464921e-04 2.23116622e-05
0.00000000e+00 -3.30150512e-04 2.31988705e-05
0.00000000e+00 -3.28221585e-04 2.28755518e-05
0.00000000e+00 -3.22801326e-04 2.13791575e-05
0.00000000e+00 -3.13940703e-04 1.87729933e-05
0.00000000e+00 -3.01701090e-04 1.51678323e-05
0.00000000e+00 -2.86178115e-04 1.07231500e-05
0.00000000e+00 -2.67529169e-04 5.64014575e-06
0.00000000e+00 -2.45977063e-04 1.47948519e-07
0.00000000e+00 -2.21590198e-04 -5.54114190e-06
0.00000000e+00 -1.94696950e-04 -1.11517314e-05
0.00000000e+00 -1.65666160e-04 -1.63943631e-05
0.00000000e+00 -1.34726399e-04 -2.10137979e-05
0.00000000e+00 -1.02256760e-04 -2.47993230e-05
0.00000000e+00 -6.86916118e-05 -2.76161043e-05
0.00000000e+00 -3.45444175e-05 -2.93437179e-05
0.00000000e+00 -2.09549320e-07 -2.98186013e-05
0.00000000e+00 3.37351660e-05 -2.89201808e-05
0.00000000e+00 6.68129099e-05 -2.67886045e-05
0.00000000e+00 9.86287396e-05 -2.38145178e-05
0.00000000e+00 1.28706074e-04 -2.02567554e-05
0.00000000e+00 1.56937869e-04 -1.58705333e-05
0.00000000e+00 1.82934320e-04 -1.04020424e-05
0.00000000e+00 2.06208393e-04 -4.50833090e-06
0.00000000e+00 2.26368618e-04 3.53424988e-07
0.00000000e+00 2.43111579e-04 3.67168237e-06
0.00000000e+00 2.56684504e-04 7.19386313e-06
0.00000000e+00 2.66875330e-04 1.25222665e-05
0.00000000e+00 2.72892586e-04 1.72170374e-05
0.00000000e+00 2.76935128e-04 1.68877733e-05
0.00000000e+00 2.83737201e-04 1.32056461e-05
0.00000000e+00 2.88007782e-04 1.41153879e-05
0.00000000e+00 2.73494421e-04 2.06332998e-05
0.00000000e+00 2.43389189e-04 1.97755148e-05
0.00000000e+00 2.32410442e-04 2.62400521e-06
0.00000000e+00 2.47090519e-04 -1.37073800e-05
0.00000000e+00 2.31100850e-04 -1.69632639e-06
0.00000000e+00 1.81444092e-04 3.04732672e-05
0.00000000e+00 2.07198232e-04 2.75550230e-05
0.00000000e+00 2.64171213e-04 -4.36419643e-05
0.00000000e+00 6.40236650e-05 -1.06200083e-04
0.00000000e+00 -2.65870906e-04 -2.97728034e-05
0.00000000e+00 4.74125945e-06 1.35191496e-04
0.00000000e+00 6.75477765e-04 1.07036489e-04
0.00000000e+00 2.71233221e-04 -1.97204497e-04
0.00000000e+00 -7.09720774e-04 -3.58048207e-04
0.00000000e+00 1.93858584e-04 8.45362616e-06
0.00000000e+00 7.32061076e-04 6.05579185e-04
0.00000000e+00 -2.94118186e-03 5.59407484e-04
0.00000000e+00 -2.28972385e-03 -8.43566504e-04
0.00000000e+00 8.79627079e-03 -1.89733298e-03
0.00000000e+00 5.75207647e-03 1.17745037e-03
0.00000000e+00 -1.89986379e-02 3.79985041e-03
0.00000000e+00 -8.96472932e-03 -4.19493413e-03
0.00000000e+00 3.46500261e-02 1.06342676e-03
0.00000000e+00 -1.86521204e-02 -1.50749152e-04
0.00000000e+00 8.42691499e-02 1.66099650e-02
0.00000000e+00 -6.74111542e-02 -5.45174612e-02
0.00000000e+00 -1.50096259e-01 7.08354232e-02
0.00000000e+00 1.09374200e-01 -3.19554781e-02
0.00000000e+00 8.43654062e-02 -2.03780986e-02
0.00000000e+00 -3.05333711e-02 1.94172037e-02
0.00000000e+00 -3.40129330e-02 1.42867325e-02
0.00000000e+00 -3.79674327e-03 -1.08622385e-02
0.00000000e+00 -2.03529343e-03 -1.19547341e-02
0.00000000e+00 3.28683811e-03 3.83355170e-03
0.00000000e+00 1.17561947e-02 8.48847705e-03
0.00000000e+00 4.59193201e-03 3.39654757e-04
0.00000000e+00 -5.83713837e-03 -4.59551716e-03
0.00000000e+00 -5.07524169e-03 -1.51853222e-03
0.00000000e+00 4.24074493e-04 1.87248380e-03
0.00000000e+00 2.16105941e-03 1.22602617e-03
0.00000000e+00 1.20634421e-03 -5.76137541e-04
0.00000000e+00 4.25187563e-04 -6.93443713e-04
0.00000000e+00 -9.49568455e-05 1.28472600e-04
0.00000000e+00 -5.01894517e-04 3.50755113e-04
0.00000000e+00 -3.69705424e-04 -1.21266406e-05
0.00000000e+00 9.01860396e-05 -2.03748480e-04
0.00000000e+00 2.72473894e-04 -5.56703402e-05
0.00000000e+00 9.75719615e-05 8.49447779e-05
0.00000000e+00 -1.08371110e-04 4.06124456e-05
0.00000000e+00 -1.80248920e-04 -4.99368713e-05
0.00000000e+00 -1.80215893e-04 -4.91655851e-05
0.00000000e+00 -1.76244193e-04 7.77163102e-06
0.00000000e+00 -1.78281743e-04 3.19408178e-05
0.00000000e+00 -1.90970922e-04 1.25618722e-05
0.00000000e+00 -2.20449307e-04 -4.06774812e-06
0.00000000e+00 -2.54968163e-04 5.40021144e-06
0.00000000e+00 -2.78384938e-04 2.40708884e-05
0.00000000e+00 -2.89253704e-04 3.18163041e-05
0.00000000e+00 -2.95335474e-04 2.89800480e-05
0.00000000e+00 -3.00898097e-04 2.63585124e-05
0.00000000e+00 -3.04757033e-04 2.84032876e-05
0.00000000e+00 -3.05700770e-04 3.14443658e-05
0.00000000e+00 -3.03758124e-04 3.14764543e-05
0.00000000e+00 -2.98668177e-04 2.85608919e-05
0.00000000e+00 -2.89708706e-04 2.47839375e-05
0.00000000e+00 -2.76701059e-04 2.10875868e-05
0.00000000e+00 -2.60271731e-04 1.69410644e-05
0.00000000e+00 -2.41043237e-04 1.18071845e-05
0.00000000e+00 -2.19128921e-04 5.95391817e-06
0.00000000e+00 -1.94409985e-04 3.07999332e-08
0.00000000e+00 -1.66974629e-04 -5.56081171e-06
0.00000000e+00 -1.37197555e-04 -1.07267098e-05
0.00000000e+00 -1.05432292e-04 -1.53852148e-05
0.00000000e+00 -7.19271459e-05 -1.92952510e-05
0.00000000e+00 -3.71961207e-05 -2.21474243e-05
0.00000000e+00 -1.81633223e-06 -2.37596487e-05
0.00000000e+00 3.38533100e-05 -2.40928815e-05
0.00000000e+00 6.94795474e-05 -2.31528454e-05
0.00000000e+00 1.04415420e-04 -2.09737368e-05
0.00000000e+00 1.38038072e-04 -1.76611755e-05
0.00000000e+00 1.70136678e-04 -1.33681687e-05
0.00000000e+00 2.00278166e-04 -8.30982218e-06
0.00000000e+00 2.27968555e-04 -2.75468398e-06
0.00000000e+00 2.53042478e-04 3.04000594e-06
0.00000000e+00 2.75132699e-04 8.77768151e-06
0.00000000e+00 2.93975432e-04 1.41756940e-05
0.00000000e+00 3.09643463e-04 1.90318743e-05
0.00000000e+00 3.21839618e-04 2.30917446e-05
0.00000000e+00 3.30426265e-04 2.61570263e-05
0.00000000e+00 3.35522174e-04 2.81296216e-05
0.00000000e+00 3.36991939e-04 2.88970429e-05
0.00000000e+00 3.34822174e-04 2.84178403e-05
0.00000000e+00 3.29082598e-04 2.67148837e-05
0.00000000e+00 3.19795418e-04 2.38454930e-05
0.00000000e+00 3.07011988e-04 1.99185240e-05
0.00000000e+00 2.90824879e-04 1.50886184e-05
0.00000000e+00 2.71379694e-04 9.55415028e-06
0.00000000e+00 2.48846217e-04 3.54814234e-06
0.00000000e+00 2.23244071e-04 -2.70249577e-06
0.00000000e+00 1.95017209e-04 -8.88536183e-06
0.00000000e+00 1.64442638e-04 -1.47301101e-05
0.00000000e+00 1.31630882e-04 -1.99968024e-05
0.00000000e+00 9.71522438e-05 -2.44080513e-05
0.00000000e+00 6.13919654e-05 -2.77557686e-05
0.00000000e+00 2.47818786e-05 -2.98816918e-05
0.00000000e+00 -1.21786054e-05 -3.06845418e-05
0.00000000e+00 -4.89827736e-05 -3.01296596e-05
0.00000000e+00 -8.50765164e-05 -2.82560754e-05
0.00000000e+00 -1.20084446e-04 -2.51649592e-05
0.00000000e+00 -1.53483204e-04 -2.10231461e-05
0.00000000e+00 -1.84796121e-04 -1.60562627e-05
0.00000000e+00 -2.13790528e-04 -1.05068436e-05
0.00000000e+00 -2.40004686e-04 -4.67105172e-06
0.00000000e+00 -2.63305248e-04 1.18779442e-06
0.00000000e+00 -2.83460423e-04 6.79367050e-06
0.00000000e+00 -3.00246892e-04 1.18776773e-05
0.00000000e+00 -3.13599338e-04 1.62230029e-05
0.00000000e+00 -3.23376637e-04 1.96289564e-05
0.00000000e+00 -3.29679088e-04 2.19888681e-05
0.00000000e+00 -3.32388722e-04 2.31887119e-05
0.00000000e+00 -3.31459190e-04 2.31724062e-05
0.00000000e+00 -3.27007316e-04 2.19653803e-05
0.00000000e+00 -3.19077181e-04 1.96190750e-05
0.00000000e+00 -3.07721879e-04 1.62326048e-05
0.00000000e+00 -2.93028130e-04 1.19556294e-05
0.00000000e+00 -2.75144455e-04 6.98287671e-06
0.00000000e+00 -2.54284257e-04 1.53980050e-06
0.00000000e+00 -2.30505454e-04 -4.16528760e-06
0.00000000e+00 -2.04125476e-04 -9.85981007e-06
0.00000000e+00 -1.75502485e-04 -1.52524348e-05
0.00000000e+00 -1.44855259e-04 -2.00780290e-05
0.00000000e+00 -1.12553773e-04 -2.41100220e-05
0.00000000e+00 -7.90226392e-05 -2.72028459e-05
0.00000000e+00 -4.47665915e-05 -2.92334884e-05
0.00000000e+00 -1.01780604e-05 -3.00292487e-05
0.00000000e+00 2.41589221e-05 -2.94349658e-05
0.00000000e+00 5.77587854e-05 -2.75479449e-05
0.00000000e+00 9.02144847e-05 -2.47534627e-05
0.00000000e+00 1.21028108e-04 -2.13535913e-05
0.00000000e+00 1.50077136e-04 -1.71270110e-05
0.00000000e+00 1.76990337e-04 -1.17429949e-05
0.00000000e+00 2.01307584e-04 -5.74764370e-06
0.00000000e+00 2.22587092e-04 -6.41297078e-07
0.00000000e+00 2.40420783e-04 2.84508835e-06
0.00000000e+00 2.55069811e-04 6.37050953e-06
0.00000000e+00 2.66411213e-04 1.18179462e-05
0.00000000e+00 2.73476656e-04 1.70251886e-05
0.00000000e+00 2.78209071e-04 1.72887350e-05
0.00000000e+00 2.85905758e-04 1.36859475e-05
0.00000000e+00 2.92288894e-04 1.43565583e-05
0.00000000e+00 2.80203922e-04 2.12863364e-05
0.00000000e+00 2.50111381e-04 2.16069484e-05
0.00000000e+00 2.37260159e-04 4.93713871e-06
0.00000000e+00 2.53040082e-04 -1.26997865e-05
0.00000000e+00 2.40856134e-04 -2.33699989e-06
0.00000000e+00 1.90105964e-04 3.08265508e-05
0.00000000e+00 2.12949655e-04 3.20380097e-05
0.00000000e+00 2.80262522e-04 -3.71339364e-05
0.00000000e+00 9.19457515e-05 -1.06201674e-04
0.00000000e+00 -2.60665893e-04 -3.93816187e-05
0.00000000e+00 -2.26208632e-05 1.30341738e-04
0.00000000e+00 6.81148344e-04 1.21874666e-04
0.00000000e+00 3.32117737e-04 -1.78572641e-04
0.00000000e+00 -6.95175244e-04 -3.68066125e-04
0.00000000e+00 1.58531327e-04 -2.63968813e-05
0.00000000e+00 8.02227722e-04 5.92414658e-04
0.00000000e+00 -2.88220458e-03 6.03454128e-04
0.00000000e+00 -2.51877349e-03 -7.81608294e-04
0.00000000e+00 8.67783786e-03 -1.93591638e-03
0.00000000e+00 6.22597681e-03 1.04625467e-03
0.00000000e+00 -1.87823019e-02 3.84099666e-03
0.00000000e+00 -9.61322430e-03 -3.99731139e-03
0.00000000e+00 3.47926026e-02 8.24724796e-04
0.00000000e+00 -1.86422115e-02 -6.27979249e-06
0.00000000e+00 9.32626609e-02 1.58018093e-02
0.00000000e+00 -9.07849587e-02 -5.27191353e-02
0.00000000e+00 -1.34861866e-01 7.00309026e-02
0.00000000e+00 1.13747398e-01 -3.28541463e-02
0.00000000e+00 8.04260093e-02 -1.97795214e-02
0.00000000e+00 -3.32287012e-02 2.00841923e-02
0.00000000e+00 -3.35633953e-02 1.38922672e-02
0.00000000e+00 -3.25158293e-03 -1.14880602e-02
0.00000000e+00 -1.81163711e-03 -1.17605128e-02
0.00000000e+00 3.84795042e-03 4.33836488e-03
0.00000000e+00 1.19251621e-02 8.49961973e-03
0.00000000e+00 4.06836536e-03 1.27025509e-05
0.00000000e+00 -6.22604159e-03 -4.70097408e-03
0.00000000e+00 -4.93836242e-03 -1.36157113e-03
0.00000000e+00 6.75948191e-04 1.97183235e-03
0.00000000e+00 2.23478820e-03 1.16733966e-03
0.00000000e+00 1.18365161e-03 -6.40236995e-04
0.00000000e+00 3.93160696e-04 -6.74588716e-04
0.00000000e+00 -1.36287382e-04 1.66319596e-04
0.00000000e+00 -5.23888383e-04 3.46269404e-04
0.00000000e+00 -3.42609820e-04 -3.64233131e-05
0.00000000e+00 1.35403390e-04 -2.08016158e-04
0.00000000e+00 2.92549636e-04 -4.31075212e-05
0.00000000e+00 9.29472263e-05 9.01503094e-05
0.00000000e+00 -1.14097657e-04 3.32877525e-05
0.00000000e+00 -1.77220405e-04 -5.71176451e-05
0.00000000e+00 -1.72495850e-04 -4.90367956e-05
0.00000000e+00 -1.67762326e-04 1.01432848e-05
0.00000000e+00 -1.70423235e-04 3.05895246e-05
0.00000000e+00 -1.85295303e-04 8.40869489e-06
0.00000000e+00 -2.17631919e-04 -7.04763734e-06
0.00000000e+00 -2.53676294e-04 4.69248124e-06
0.00000000e+00 -2.77105432e-04 2.38035184e-05
0.00000000e+00 -2.87908086e-04 3.06043070e-05
0.00000000e+00 -2.94644757e-04 2.72953904e-05
0.00000000e+00 -3.01264478e-04 2.52260525e-05
0.00000000e+00 -3.06176921e-04 2.80583027e-05
0.00000000e+00 -3.08135052e-04 3.14561497e-05
0.00000000e+00 -3.07181758e-04 3.15272714e-05
0.00000000e+00 -3.02964865e-04 2.87247338e-05
0.00000000e+00 -2.94739885e-04 2.52355031e-05
0.00000000e+00 -2.82431380e-04 2.18262257e-05
0.00000000e+00 -2.66745268e-04 1.78271703e-05
0.00000000e+00 -2.48270451e-04 1.27293906e-05
0.00000000e+00 -2.27042798e-04 6.88381244e-06
0.00000000e+00 -2.02908256e-04 9.55107802e-07
0.00000000e+00 -1.75962631e-04 -4.69950112e-06
0.00000000e+00 -1.46589015e-04 -1.00148260e-05
0.00000000e+00 -1.15132333e-04 -1.48936251e-05
0.00000000e+00 -8.18261886e-05 -1.90633515e-05
0.00000000e+00 -4.71752872e-05 -2.21968721e-05
0.00000000e+00 -1.17523982e-05 -2.41086751e-05
0.00000000e+00 2.40871803e-05 -2.47540936e-05
0.00000000e+00 6.00118210e-05 -2.41217366e-05
0.00000000e+00 9.53707063e-05 -2.22226728e-05
0.00000000e+00 1.29532667e-04 -1.91448435e-05
0.00000000e+00 1.62276099e-04 -1.50325592e-05
0.00000000e+00 1.93154230e-04 -1.00940554e-05
0.00000000e+00 2.21659027e-04 -4.59163133e-06
0.00000000e+00 2.47612090e-04 1.22012197e-06
0.00000000e+00 2.70631738e-04 7.04406684e-06
0.00000000e+00 2.90440702e-04 1.25924597e-05
0.00000000e+00 3.07100313e-04 1.76543595e-05
0.00000000e+00 3.20300977e-04 2.19655965e-05
0.00000000e+00 3.29894520e-04 2.53165432e-05
0.00000000e+00 3.35978935e-04 2.75936983e-05
0.00000000e+00 3.38452022e-04 2.86818485e-05
0.00000000e+00 3.37266223e-04 2.85200294e-05
0.00000000e+00 3.32458676e-04 2.71118527e-05
0.00000000e+00 3.24086197e-04 2.45128771e-05
0.00000000e+00 3.12178933e-04 2.08175373e-05
0.00000000e+00 2.96821121e-04 1.61705694e-05
0.00000000e+00 2.78150487e-04 1.07622793e-05
0.00000000e+00 2.56327917e-04 4.81953539e-06
0.00000000e+00 2.31362724e-04 -1.43550336e-06
0.00000000e+00 2.03688254e-04 -7.69072022e-06
0.00000000e+00 1.73570336e-04 -1.36737152e-05
0.00000000e+00 1.41108248e-04 -1.91404685e-05
0.00000000e+00 1.06862323e-04 -2.38039894e-05
0.00000000e+00 7.12090291e-05 -2.74446033e-05
0.00000000e+00 3.45734994e-05 -2.98897298e-05
0.00000000e+00 -2.54782966e-06 -3.10214704e-05
0.00000000e+00 -3.96473113e-05 -3.07877608e-05
0.00000000e+00 -7.61662697e-05 -2.92104161e-05
0.00000000e+00 -1.11721383e-04 -2.63757518e-05
0.00000000e+00 -1.45778091e-04 -2.24370996e-05
0.00000000e+00 -1.77846680e-04 -1.76098911e-05
0.00000000e+00 -2.07679950e-04 -1.21313172e-05
0.00000000e+00 -2.34799942e-04 -6.29484062e-06
0.00000000e+00 -2.59058341e-04 -3.65858499e-07
0.00000000e+00 -2.80209840e-04 5.37511466e-06
0.00000000e+00 -2.98018214e-04 1.06518477e-05
0.00000000e+00 -3.12406006e-04 1.52374478e-05
0.00000000e+00 -3.23221474e-04 1.89198023e-05
0.00000000e+00 -3.30556255e-04 2.15795741e-05
0.00000000e+00 -3.34283883e-04 2.30899385e-05
0.00000000e+00 -3.34350234e-04 2.33819928e-05
0.00000000e+00 -3.30865680e-04 2.24690395e-05
0.00000000e+00 -3.23867471e-04 2.03905356e-05
0.00000000e+00 -3.13400745e-04 1.72336769e-05
0.00000000e+00 -2.99543751e-04 1.31377518e-05
0.00000000e+00 -2.82436443e-04 8.29036618e-06
0.00000000e+00 -2.62282974e-04 2.91281187e-06
0.00000000e+00 -2.39130924e-04 -2.79091845e-06
0.00000000e+00 -2.13286865e-04 -8.55183952e-06
0.00000000e+00 -1.85098209e-04 -1.40782354e-05
0.00000000e+00 -1.54773774e-04 -1.90966149e-05
0.00000000e+00 -1.22674351e-04 -2.33648474e-05
0.00000000e+00 -8.92145390e-05 -2.67258699e-05
0.00000000e+00 -5.48893071e-05 -2.90544006e-05
0.00000000e+00 -2.00874651e-05 -3.01713100e-05
0.00000000e+00 1.46021012e-05 -2.98892545e-05
0.00000000e+00 4.86859195e-05 -2.82601958e-05
0.00000000e+00 8.17459354e-05 -2.56574966e-05
0.00000000e+00 1.13263020e-04 -2.24244267e-05
0.00000000e+00 1.43096057e-04 -1.83714632e-05
0.00000000e+00 1.70889992e-04 -1.30995790e-05
0.00000000e+00 1.96218103e-04 -7.03522706e-06
0.00000000e+00 2.18598220e-04 -1.69964751e-06
0.00000000e+00 2.37512271e-04 1.96046726e-06
0.00000000e+00 2.53220449e-04 5.48516683e-06
0.00000000e+00 2.65698769e-04 1.10155602e-05
0.00000000e+00 2.73822780e-04 1.67000812e-05
0.00000000e+00 2.79238181e-04 1.75703887e-05
0.00000000e+00 2.87737147e-04 1.40851492e-05
0.00000000e+00 2.96141119e-04 1.45032274e-05
0.00000000e+00 2.86595533e-04 2.17850564e-05
0.00000000e+00 2.56746114e-04 2.32849218e-05
0.00000000e+00 2.41971977e-04 7.20567083e-06
0.00000000e+00 2.58547357e-04 -1.16379084e-05
0.00000000e+00 2.50221568e-04 -3.00365853e-06
0.00000000e+00 1.98694133e-04 3.09050905e-05
0.00000000e+00 2.18220461e-04 3.61745591e-05
0.00000000e+00 2.95267166e-04 -3.04939252e-05
0.00000000e+00 1.20013538e-04 -1.05488614e-04
0.00000000e+00 -2.53510506e-04 -4.87545284e-05
0.00000000e+00 -4.98687268e-05 1.24386266e-04
0.00000000e+00 6.83514481e-04 1.35649676e-04
0.00000000e+00 3.91869395e-04 -1.58938466e-04
0.00000000e+00 -6.77536890e-04 -3.76007427e-04
0.00000000e+00 1.22785403e-04 -6.10696094e-05
0.00000000e+00 8.69155978e-04 5.76668458e-04
0.00000000e+00 -2.81734935e-03 6.44394320e-04
0.00000000e+00 -2.74182144e-03 -7.18285725e-04
0.00000000e+00 8.54523147e-03 -1.96695433e-03
0.00000000e+00 6.68871661e-03 9.16089016e-04
0.00000000e+00 -1.85432134e-02 3.86818960e-03
0.00000000e+00 -1.02484948e-02 -3.80159232e-03
0.00000000e+00 3.49012500e-02 6.07127695e-04
0.00000000e+00 -1.86159032e-02 1.24567082e-04
0.00000000e+00 1.02031222e-01 1.49562915e-02
0.00000000e+00 -1.13794464e-01 -5.07854934e-02
0.00000000e+00 -1.19547672e-01 6.91034536e-02
0.00000000e+00 1.17875433e-01 -3.37393116e-02
0.00000000e+00 7.63833006e-02 -1.91547772e-02
0.00000000e+00 -3.58308245e-02 2.07424476e-02
0.00000000e+00 -3.30562906e-02 1.34742905e-02
0.00000000e+00 -2.71209164e-03 -1.21008596e-02
0.00000000e+00 -1.57767784e-03 -1.15415615e-02
0.00000000e+00 4.40504012e-03 4.83645521e-03
0.00000000e+00 1.20559700e-02 8.48885984e-03
0.00000000e+00 3.52804173e-03 -3.16067280e-04
0.00000000e+00 -6.59152335e-03 -4.79195499e-03
0.00000000e+00 -4.78019516e-03 -1.19928531e-03
0.00000000e+00 9.25327818e-04 2.06402554e-03
0.00000000e+00 2.29905447e-03 1.10395984e-03
0.00000000e+00 1.15668334e-03 -7.01046127e-04
0.00000000e+00 3.59195746e-04 -6.52246055e-04
0.00000000e+00 -1.77955664e-04 2.02828944e-04
0.00000000e+00 -5.42751641e-04 3.39297220e-04
0.00000000e+00 -3.12000815e-04 -6.03817595e-05
0.00000000e+00 1.80558148e-04 -2.10418060e-04
0.00000000e+00 3.10181559e-04 -3.00233896e-05
0.00000000e+00 8.68810964e-05 9.44755017e-05
0.00000000e+00 -1.19496797e-04 2.54450295e-05
0.00000000e+00 -1.73369900e-04 -6.38420780e-05
0.00000000e+00 -1.64226098e-04 -4.83551668e-05
0.00000000e+00 -1.58952275e-04 1.24870678e-05
0.00000000e+00 -1.62398950e-04 2.89306267e-05
0.00000000e+00 -1.79612257e-04 4.19536994e-06
0.00000000e+00 -2.14786241e-04 -9.82822787e-06
0.00000000e+00 -2.52160899e-04 4.11944757e-06
0.00000000e+00 -2.75452098e-04 2.34627972e-05
