nx ny nz
2.27699992e-05 0.00000000e+00 0.00000000e+00
1.79391748e-05 0.00000000e+00 0.00000000e+00
9.53547407e-06 0.00000000e+00 0.00000000e+00
-7.22177222e-08 0.00000000e+00 0.00000000e+00
-1.21182578e-05 0.00000000e+00 0.00000000e+00
-5.54659310e-05 0.00000000e+00 0.00000000e+00
-1.57334408e-04 0.00000000e+00 0.00000000e+00
-2.47010660e-04 0.00000000e+00 0.00000000e+00
-1.67758067e-04 0.00000000e+00 0.00000000e+00
5.80375546e-05 0.00000000e+00 0.00000000e+00
8.74299767e-05 0.00000000e+00 0.00000000e+00
-1.76176316e-04 0.00000000e+00 0.00000000e+00
1.00026902e-04 0.00000000e+00 0.00000000e+00
2.03904476e-03 0.00000000e+00 0.00000000e+00
-4.65123604e-03 0.00000000e+00 0.00000000e+00
4.12285164e-02 0.00000000e+00 0.00000000e+00
-3.49858913e-02 0.00000000e+00 0.00000000e+00
-1.26415027e-02 0.00000000e+00 0.00000000e+00
1.32948492e-04 0.00000000e+00 0.00000000e+00
6.72662935e-03 0.00000000e+00 0.00000000e+00
5.57777928e-03 0.00000000e+00 0.00000000e+00
9.02417911e-04 0.00000000e+00 0.00000000e+00
-1.77677678e-03 0.00000000e+00 0.00000000e+00
-1.54708994e-03 0.00000000e+00 0.00000000e+00
-4.35575147e-04 0.00000000e+00 0.00000000e+00
2.03794283e-04 0.00000000e+00 0.00000000e+00
3.40234855e-04 0.00000000e+00 0.00000000e+00
2.82334356e-04 0.00000000e+00 0.00000000e+00
1.71266222e-04 0.00000000e+00 0.00000000e+00
5.69551342e-05 0.00000000e+00 0.00000000e+00
-1.36789640e-05 0.00000000e+00 0.00000000e+00
-2.44241086e-05 0.00000000e+00 0.00000000e+00
-2.78867731e-06 0.00000000e+00 0.00000000e+00
1.55699881e-05 0.00000000e+00 0.00000000e+00
1.62618789e-05 0.00000000e+00 0.00000000e+00
3.86045591e-06 0.00000000e+00 0.00000000e+00
-1.29446030e-05 0.00000000e+00 0.00000000e+00
-2.92209429e-05 0.00000000e+00 0.00000000e+00
-4.35869152e-05 0.00000000e+00 0.00000000e+00
-5.60770816e-05 0.00000000e+00 0.00000000e+00
-6.71299012e-05 0.00000000e+00 0.00000000e+00
-7.72831353e-05 0.00000000e+00 0.00000000e+00
-8.69021661e-05 0.00000000e+00 0.00000000e+00
-9.60042302e-05 0.00000000e+00 0.00000000e+00
-1.04335377e-04 0.00000000e+00 0.00000000e+00
-1.11577564e-04 0.00000000e+00 0.00000000e+00
-1.17490494e-04 0.00000000e+00 0.00000000e+00
-1.21934868e-04 0.00000000e+00 0.00000000e+00
-1.24837969e-04 0.00000000e+00 0.00000000e+00
-1.26162260e-04 0.00000000e+00 0.00000000e+00
-1.25892382e-04 0.00000000e+00 0.00000000e+00
-1.24031864e-04 0.00000000e+00 0.00000000e+00
-1.20602298e-04 0.00000000e+00 0.00000000e+00
-1.15643565e-04 0.00000000e+00 0.00000000e+00
-1.09214694e-04 0.00000000e+00 0.00000000e+00
-1.01393979e-04 0.00000000e+00 0.00000000e+00
-9.22775625e-05 0.00000000e+00 0.00000000e+00
-8.19769639e-05 0.00000000e+00 0.00000000e+00
-7.06165286e-05 0.00000000e+00 0.00000000e+00
-5.83312923e-05 0.00000000e+00 0.00000000e+00
-4.52652452e-05 0.00000000e+00 0.00000000e+00
-3.15698466e-05 0.00000000e+00 0.00000000e+00
-1.74041940e-05 0.00000000e+00 0.00000000e+00
-2.91942962e-06 0.00000000e+00 0.00000000e+00
1.16897846e-05 0.00000000e+00 0.00000000e+00
2.62809103e-05 0.00000000e+00 0.00000000e+00
4.06700296e-05 0.00000000e+00 0.00000000e+00
5.46857238e-05 0.00000000e+00 0.00000000e+00
6.81563409e-05 0.00000000e+00 0.00000000e+00
8.09135512e-05 0.00000000e+00 0.00000000e+00
9.27947362e-05 0.00000000e+00 0.00000000e+00
1.03645594e-04 0.00000000e+00 0.00000000e+00
1.13322872e-04 0.00000000e+00 0.00000000e+00
1.21697105e-04 0.00000000e+00 0.00000000e+00
1.28655227e-04 0.00000000e+00 0.00000000e+00
1.34102897e-04 0.00000000e+00 0.00000000e+00
1.37966419e-04 0.00000000e+00 0.00000000e+00
1.40194152e-04 0.00000000e+00 0.00000000e+00
1.40757336e-04 0.00000000e+00 0.00000000e+00
1.39650285e-04 0.00000000e+00 0.00000000e+00
1.36889979e-04 0.00000000e+00 0.00000000e+00
1.32515075e-04 0.00000000e+00 0.00000000e+00
1.26584481e-04 0.00000000e+00 0.00000000e+00
1.19175608e-04 0.00000000e+00 0.00000000e+00
1.10382373e-04 0.00000000e+00 0.00000000e+00
1.00312968e-04 0.00000000e+00 0.00000000e+00
8.90877367e-05 0.00000000e+00 0.00000000e+00
7.68375198e-05 0.00000000e+00 0.00000000e+00
6.37037955e-05 0.00000000e+00 0.00000000e+00
4.98165058e-05 0.00000000e+00 0.00000000e+00
3.53839695e-05 0.00000000e+00 0.00000000e+00
2.04857817e-05 0.00000000e+00 0.00000000e+00
5.34109350e-06 0.00000000e+00 0.00000000e+00
-9.89737363e-06 0.00000000e+00 0.00000000e+00
-2.50608064e-05 0.00000000e+00 0.00000000e+00
-3.99772043e-05 0.00000000e+00 0.00000000e+00
-5.44748450e-05 0.00000000e+00 0.00000000e+00
-6.83834375e-05 0.00000000e+00 0.00000000e+00
-8.15363809e-05 0.00000000e+00 0.00000000e+00
-9.37733865e-05 0.00000000e+00 0.00000000e+00
-1.04943124e-04 0.00000000e+00 0.00000000e+00
-1.14905877e-04 0.00000000e+00 0.00000000e+00
-1.23536196e-04 0.00000000e+00 0.00000000e+00
-1.30725428e-04 0.00000000e+00 0.00000000e+00
-1.36383935e-04 0.00000000e+00 0.00000000e+00
-1.40442865e-04 0.00000000e+00 0.00000000e+00
-1.42855384e-04 0.00000000e+00 0.00000000e+00
-1.43597321e-04 0.00000000e+00 0.00000000e+00
-1.42667187e-04 0.00000000e+00 0.00000000e+00
-1.40085591e-04 0.00000000e+00 0.00000000e+00
-1.35894108e-04 0.00000000e+00 0.00000000e+00
-1.30153734e-04 0.00000000e+00 0.00000000e+00
-1.22943109e-04 0.00000000e+00 0.00000000e+00
-1.14356593e-04 0.00000000e+00 0.00000000e+00
-1.04502118e-04 0.00000000e+00 0.00000000e+00
-9.34989861e-05 0.00000000e+00 0.00000000e+00
-8.14761014e-05 0.00000000e+00 0.00000000e+00
-6.85726767e-05 0.00000000e+00 0.00000000e+00
-5.49136603e-05 0.00000000e+00 0.00000000e+00
-4.06918242e-05 0.00000000e+00 0.00000000e+00
-2.60179193e-05 0.00000000e+00 0.00000000e+00
-1.10742259e-05 0.00000000e+00 0.00000000e+00
3.99168559e-06 0.00000000e+00 0.00000000e+00
1.90047180e-05 0.00000000e+00 0.00000000e+00
3.38056211e-05 0.00000000e+00 0.00000000e+00
4.82302251e-05 0.00000000e+00 0.00000000e+00
6.21170637e-05 0.00000000e+00 0.00000000e+00
7.53089130e-05 0.00000000e+00 0.00000000e+00
8.76557318e-05 0.00000000e+00 0.00000000e+00
9.90179169e-05 0.00000000e+00 0.00000000e+00
1.09269280e-04 0.00000000e+00 0.00000000e+00
1.18299604e-04 0.00000000e+00 0.00000000e+00
1.26017067e-04 0.00000000e+00 0.00000000e+00
1.32349807e-04 0.00000000e+00 0.00000000e+00
1.37243198e-04 0.00000000e+00 0.00000000e+00
1.40649751e-04 0.00000000e+00 0.00000000e+00
1.42517996e-04 0.00000000e+00 0.00000000e+00
1.42799857e-04 0.00000000e+00 0.00000000e+00
1.41489804e-04 0.00000000e+00 0.00000000e+00
1.38669600e-04 0.00000000e+00 0.00000000e+00
1.34500825e-04 0.00000000e+00 0.00000000e+00
1.29156755e-04 0.00000000e+00 0.00000000e+00
1.22786432e-04 0.00000000e+00 0.00000000e+00
1.15558727e-04 0.00000000e+00 0.00000000e+00
1.07562362e-04 0.00000000e+00 0.00000000e+00
9.82997719e-05 0.00000000e+00 0.00000000e+00
8.63092877e-05 0.00000000e+00 0.00000000e+00
7.03328784e-05 0.00000000e+00 0.00000000e+00
5.20895646e-05 0.00000000e+00 0.00000000e+00
3.70015661e-05 0.00000000e+00 0.00000000e+00
2.90667776e-05 0.00000000e+00 0.00000000e+00
2.47738676e-05 0.00000000e+00 0.00000000e+00
1.76885289e-05 0.00000000e+00 0.00000000e+00
1.02863879e-05 0.00000000e+00 0.00000000e+00
5.01710329e-06 0.00000000e+00 0.00000000e+00
-2.74788084e-05 0.00000000e+00 0.00000000e+00
-1.29966547e-04 0.00000000e+00 0.00000000e+00
-2.47955844e-04 0.00000000e+00 0.00000000e+00
-2.05028689e-04 0.00000000e+00 0.00000000e+00
2.29259206e-05 0.00000000e+00 0.00000000e+00
8.97917558e-05 0.00000000e+00 0.00000000e+00
-1.56804083e-04 0.00000000e+00 0.00000000e+00
1.50932763e-04 0.00000000e+00 0.00000000e+00
2.27810512e-03 0.00000000e+00 0.00000000e+00
-4.89425775e-03 0.00000000e+00 0.00000000e+00
4.06548546e-02 0.00000000e+00 0.00000000e+00
-3.56176643e-02 0.00000000e+00 0.00000000e+00
-1.25690377e-02 0.00000000e+00 0.00000000e+00
7.76233057e-04 0.00000000e+00 0.00000000e+00
7.36625185e-03 0.00000000e+00 0.00000000e+00
5.66273798e-03 0.00000000e+00 0.00000000e+00
5.16425882e-04 0.00000000e+00 0.00000000e+00
-2.13341322e-03 0.00000000e+00 0.00000000e+00
-1.62793962e-03 0.00000000e+00 0.00000000e+00
-3.48363002e-04 0.00000000e+00 0.00000000e+00
3.01620987e-04 0.00000000e+00 0.00000000e+00
3.94524710e-04 0.00000000e+00 0.00000000e+00
2.96374762e-04 0.00000000e+00 0.00000000e+00
1.56114559e-04 0.00000000e+00 0.00000000e+00
2.88812109e-05 0.00000000e+00 0.00000000e+00
-3.52444932e-05 0.00000000e+00 0.00000000e+00
-2.97013247e-05 0.00000000e+00 0.00000000e+00
4.43649288e-06 0.00000000e+00 0.00000000e+00
2.64866384e-05 0.00000000e+00 0.00000000e+00
2.54762528e-05 0.00000000e+00 0.00000000e+00
1.07162823e-05 0.00000000e+00 0.00000000e+00
-7.04978134e-06 0.00000000e+00 0.00000000e+00
-2.29447109e-05 0.00000000e+00 0.00000000e+00
-3.61693506e-05 0.00000000e+00 0.00000000e+00
-4.72590270e-05 0.00000000e+00 0.00000000e+00
-5.70525432e-05 0.00000000e+00 0.00000000e+00
-6.63395337e-05 0.00000000e+00 0.00000000e+00
-7.55181985e-05 0.00000000e+00 0.00000000e+00
-8.44840617e-05 0.00000000e+00 0.00000000e+00
-9.28500807e-05 0.00000000e+00 0.00000000e+00
-1.00237286e-04 0.00000000e+00 0.00000000e+00
-1.06407514e-04 0.00000000e+00 0.00000000e+00
-1.11243148e-04 0.00000000e+00 0.00000000e+00
-1.14685711e-04 0.00000000e+00 0.00000000e+00
-1.16699833e-04 0.00000000e+00 0.00000000e+00
-1.17263538e-04 0.00000000e+00 0.00000000e+00
-1.16367668e-04 0.00000000e+00 0.00000000e+00
-1.14017077e-04 0.00000000e+00 0.00000000e+00
-1.10233211e-04 0.00000000e+00 0.00000000e+00
-1.05056819e-04 0.00000000e+00 0.00000000e+00
-9.85486227e-05 0.00000000e+00 0.00000000e+00
-9.07875327e-05 0.00000000e+00 0.00000000e+00
-8.18677727e-05 0.00000000e+00 0.00000000e+00
-7.18962607e-05 0.00000000e+00 0.00000000e+00
-6.09905748e-05 0.00000000e+00 0.00000000e+00
-4.92772902e-05 0.00000000e+00 0.00000000e+00
-3.68905793e-05 0.00000000e+00 0.00000000e+00
-2.39725321e-05 0.00000000e+00 0.00000000e+00
-1.06577716e-05 0.00000000e+00 0.00000000e+00
2.87471656e-06 0.00000000e+00 0.00000000e+00
1.64968826e-05 0.00000000e+00 0.00000000e+00
3.00380073e-05 0.00000000e+00 0.00000000e+00
4.33384607e-05 0.00000000e+00 0.00000000e+00
5.62367144e-05 0.00000000e+00 0.00000000e+00
6.85726674e-05 0.00000000e+00 0.00000000e+00
8.01898287e-05 0.00000000e+00 0.00000000e+00
9.09377314e-05 0.00000000e+00 0.00000000e+00
1.00674546e-04 0.00000000e+00 0.00000000e+00
1.09269795e-04 0.00000000e+00 0.00000000e+00
1.16607008e-04 0.00000000e+00 0.00000000e+00
1.22586158e-04 0.00000000e+00 0.00000000e+00
1.27125747e-04 0.00000000e+00 0.00000000e+00
1.30164426e-04 0.00000000e+00 0.00000000e+00
1.31662072e-04 0.00000000e+00 0.00000000e+00
1.31600266e-04 0.00000000e+00 0.00000000e+00
1.29982156e-04 0.00000000e+00 0.00000000e+00
1.26831743e-04 0.00000000e+00 0.00000000e+00
1.22192694e-04 0.00000000e+00 0.00000000e+00
1.16126819e-04 0.00000000e+00 0.00000000e+00
1.08712243e-04 0.00000000e+00 0.00000000e+00
1.00041272e-04 0.00000000e+00 0.00000000e+00
9.02183390e-05 0.00000000e+00 0.00000000e+00
7.93584542e-05 0.00000000e+00 0.00000000e+00
6.75873909e-05 0.00000000e+00 0.00000000e+00
5.50195186e-05 0.00000000e+00 0.00000000e+00
4.18479258e-05 0.00000000e+00 0.00000000e+00
2.81374361e-05 0.00000000e+00 0.00000000e+00
1.40927508e-05 0.00000000e+00 0.00000000e+00
-1.47294085e-07 0.00000000e+00 0.00000000e+00
-1.44268221e-05 0.00000000e+00 0.00000000e+00
-2.85856501e-05 0.00000000e+00 0.00000000e+00
-4.24625286e-05 0.00000000e+00 0.00000000e+00
-5.58960228e-05 0.00000000e+00 0.00000000e+00
-6.87265728e-05 0.00000000e+00 0.00000000e+00
-8.07989397e-05 0.00000000e+00 0.00000000e+00
-9.19646740e-05 0.00000000e+00 0.00000000e+00
-1.02084641e-04 0.00000000e+00 0.00000000e+00
-1.11031633e-04 0.00000000e+00 0.00000000e+00
-1.18692922e-04 0.00000000e+00 0.00000000e+00
-1.24972569e-04 0.00000000e+00 0.00000000e+00
-1.29793340e-04 0.00000000e+00 0.00000000e+00
-1.33098135e-04 0.00000000e+00 0.00000000e+00
-1.34850861e-04 0.00000000e+00 0.00000000e+00
-1.35036707e-04 0.00000000e+00 0.00000000e+00
-1.33661816e-04 0.00000000e+00 0.00000000e+00
-1.30752393e-04 0.00000000e+00 0.00000000e+00
-1.26353380e-04 0.00000000e+00 0.00000000e+00
-1.20526884e-04 0.00000000e+00 0.00000000e+00
-1.13350432e-04 0.00000000e+00 0.00000000e+00
-1.04914958e-04 0.00000000e+00 0.00000000e+00
-9.53226699e-05 0.00000000e+00 0.00000000e+00
-8.46853768e-05 0.00000000e+00 0.00000000e+00
-7.31252993e-05 0.00000000e+00 0.00000000e+00
-6.07505503e-05 0.00000000e+00 0.00000000e+00
-4.77374308e-05 0.00000000e+00 0.00000000e+00
-3.41808750e-05 0.00000000e+00 0.00000000e+00
-2.02480784e-05 0.00000000e+00 0.00000000e+00
-6.07237042e-06 0.00000000e+00 0.00000000e+00
8.18428083e-06 0.00000000e+00 0.00000000e+00
2.23743304e-05 0.00000000e+00 0.00000000e+00
3.63435261e-05 0.00000000e+00 0.00000000e+00
4.99380726e-05 0.00000000e+00 0.00000000e+00
6.30056633e-05 0.00000000e+00 0.00000000e+00
7.53980717e-05 0.00000000e+00 0.00000000e+00
8.69744188e-05 0.00000000e+00 0.00000000e+00
9.76044481e-05 0.00000000e+00 0.00000000e+00
1.07171354e-04 0.00000000e+00 0.00000000e+00
1.15574525e-04 0.00000000e+00 0.00000000e+00
1.22732299e-04 0.00000000e+00 0.00000000e+00
1.28581537e-04 0.00000000e+00 0.00000000e+00
1.33067913e-04 0.00000000e+00 0.00000000e+00
1.36128143e-04 0.00000000e+00 0.00000000e+00
1.37684668e-04 0.00000000e+00 0.00000000e+00
1.37680191e-04 0.00000000e+00 0.00000000e+00
1.36141308e-04 0.00000000e+00 0.00000000e+00
1.33202441e-04 0.00000000e+00 0.00000000e+00
1.29043559e-04 0.00000000e+00 0.00000000e+00
1.23827321e-04 0.00000000e+00 0.00000000e+00
1.17750543e-04 0.00000000e+00 0.00000000e+00
1.11024494e-04 0.00000000e+00 0.00000000e+00
1.03356749e-04 0.00000000e+00 0.00000000e+00
9.32340780e-05 0.00000000e+00 0.00000000e+00
7.86725023e-05 0.00000000e+00 0.00000000e+00
6.03464835e-05 0.00000000e+00 0.00000000e+00
4.36501976e-05 0.00000000e+00 0.00000000e+00
3.41822046e-05 0.00000000e+00 0.00000000e+00
2.98466601e-05 0.00000000e+00 0.00000000e+00
2.35439219e-05 0.00000000e+00 0.00000000e+00
1.75566899e-05 0.00000000e+00 0.00000000e+00
1.83237504e-05 0.00000000e+00 0.00000000e+00
-2.00403028e-06 0.00000000e+00 0.00000000e+00
-1.00471018e-04 0.00000000e+00 0.00000000e+00
-2.42289920e-04 0.00000000e+00 0.00000000e+00
-2.37005798e-04 0.00000000e+00 0.00000000e+00
-1.31636119e-05 0.00000000e+00 0.00000000e+00
8.69281994e-05 0.00000000e+00 0.00000000e+00
-1.43886889e-04 0.00000000e+00 0.00000000e+00
1.91571253e-04 0.00000000e+00 0.00000000e+00
2.50111825e-03 0.00000000e+00 0.00000000e+00
-5.09274240e-03 0.00000000e+00 0.00000000e+00
3.98470499e-02 0.00000000e+00 0.00000000e+00
-3.60189247e-02 0.00000000e+00 0.00000000e+00
-1.23739009e-02 0.00000000e+00 0.00000000e+00
1.42412542e-03 0.00000000e+00 0.00000000e+00
7.93456659e-03 0.00000000e+00 0.00000000e+00
5.66675627e-03 0.00000000e+00 0.00000000e+00
1.00342791e-04 0.00000000e+00 0.00000000e+00
-2.46501434e-03 0.00000000e+00 0.00000000e+00
-1.66917449e-03 0.00000000e+00 0.00000000e+00
-2.38873280e-04 0.00000000e+00 0.00000000e+00
4.02573771e-04 0.00000000e+00 0.00000000e+00
4.42894663e-04 0.00000000e+00 0.00000000e+00
3.02089243e-04 0.00000000e+00 0.00000000e+00
1.34018849e-04 0.00000000e+00 0.00000000e+00
-1.67390701e-06 0.00000000e+00 0.00000000e+00
-5.44574201e-05 0.00000000e+00 0.00000000e+00
-3.06388286e-05 0.00000000e+00 0.00000000e+00
1.48077991e-05 0.00000000e+00 0.00000000e+00
3.82682331e-05 0.00000000e+00 0.00000000e+00
3.40034005e-05 0.00000000e+00 0.00000000e+00
1.63940943e-05 0.00000000e+00 0.00000000e+00
-2.23809932e-06 0.00000000e+00 0.00000000e+00
-1.75008335e-05 0.00000000e+00 0.00000000e+00
-2.93734647e-05 0.00000000e+00 0.00000000e+00
-3.89812366e-05 0.00000000e+00 0.00000000e+00
-4.75896936e-05 0.00000000e+00 0.00000000e+00
-5.61855198e-05 0.00000000e+00 0.00000000e+00
-6.51021352e-05 0.00000000e+00 0.00000000e+00
-7.40457913e-05 0.00000000e+00 0.00000000e+00
-8.24876898e-05 0.00000000e+00 0.00000000e+00
-9.00130946e-05 0.00000000e+00 0.00000000e+00
-9.64107313e-05 0.00000000e+00 0.00000000e+00
-1.01596174e-04 0.00000000e+00 0.00000000e+00
-1.05527626e-04 0.00000000e+00 0.00000000e+00
-1.08171435e-04 0.00000000e+00 0.00000000e+00
-1.09497972e-04 0.00000000e+00 0.00000000e+00
-1.09484281e-04 0.00000000e+00 0.00000000e+00
-1.08118100e-04 0.00000000e+00 0.00000000e+00
-1.05403421e-04 0.00000000e+00 0.00000000e+00
-1.01364831e-04 0.00000000e+00 0.00000000e+00
-9.60479810e-05 0.00000000e+00 0.00000000e+00
-8.95168894e-05 0.00000000e+00 0.00000000e+00
-8.18505873e-05 0.00000000e+00 0.00000000e+00
-7.31405414e-05 0.00000000e+00 0.00000000e+00
-6.34887737e-05 0.00000000e+00 0.00000000e+00
-5.30062389e-05 0.00000000e+00 0.00000000e+00
-4.18114816e-05 0.00000000e+00 0.00000000e+00
-3.00311333e-05 0.00000000e+00 0.00000000e+00
-1.77873188e-05 0.00000000e+00 0.00000000e+00
-5.22387565e-06 0.00000000e+00 0.00000000e+00
7.49514722e-06 0.00000000e+00 0.00000000e+00
2.02605639e-05 0.00000000e+00 0.00000000e+00
3.29029344e-05 0.00000000e+00 0.00000000e+00
4.52728254e-05 0.00000000e+00 0.00000000e+00
5.72179859e-05 0.00000000e+00 0.00000000e+00
6.85879081e-05 0.00000000e+00 0.00000000e+00
7.92360526e-05 0.00000000e+00 0.00000000e+00
8.90223068e-05 0.00000000e+00 0.00000000e+00
9.78156283e-05 0.00000000e+00 0.00000000e+00
1.05496716e-04 0.00000000e+00 0.00000000e+00
1.11960532e-04 0.00000000e+00 0.00000000e+00
1.17118534e-04 0.00000000e+00 0.00000000e+00
1.20900490e-04 0.00000000e+00 0.00000000e+00
1.23255801e-04 0.00000000e+00 0.00000000e+00
1.24154244e-04 0.00000000e+00 0.00000000e+00
1.23586115e-04 0.00000000e+00 0.00000000e+00
1.21561781e-04 0.00000000e+00 0.00000000e+00
1.18110744e-04 0.00000000e+00 0.00000000e+00
1.13280338e-04 0.00000000e+00 0.00000000e+00
1.07134081e-04 0.00000000e+00 0.00000000e+00
9.97496516e-05 0.00000000e+00 0.00000000e+00
9.12168849e-05 0.00000000e+00 0.00000000e+00
8.16363194e-05 0.00000000e+00 0.00000000e+00
7.11194191e-05 0.00000000e+00 0.00000000e+00
5.97663875e-05 0.00000000e+00 0.00000000e+00
4.77564701e-05 0.00000000e+00 0.00000000e+00
3.51410630e-05 0.00000000e+00 0.00000000e+00
2.21116974e-05 0.00000000e+00 0.00000000e+00
8.79450794e-06 0.00000000e+00 0.00000000e+00
-4.66651007e-06 0.00000000e+00 0.00000000e+00
-1.81220882e-05 0.00000000e+00 0.00000000e+00
-3.14207148e-05 0.00000000e+00 0.00000000e+00
-4.44092535e-05 0.00000000e+00 0.00000000e+00
-5.69348091e-05 0.00000000e+00 0.00000000e+00
-6.88469915e-05 0.00000000e+00 0.00000000e+00
-8.00001949e-05 0.00000000e+00 0.00000000e+00
-9.02559859e-05 0.00000000e+00 0.00000000e+00
-9.94856574e-05 0.00000000e+00 0.00000000e+00
-1.07572797e-04 0.00000000e+00 0.00000000e+00
-1.14415667e-04 0.00000000e+00 0.00000000e+00
-1.19929257e-04 0.00000000e+00 0.00000000e+00
-1.24046898e-04 0.00000000e+00 0.00000000e+00
-1.26721358e-04 0.00000000e+00 0.00000000e+00
-1.27925375e-04 0.00000000e+00 0.00000000e+00
-1.27651588e-04 0.00000000e+00 0.00000000e+00
-1.25911895e-04 0.00000000e+00 0.00000000e+00
-1.22736354e-04 0.00000000e+00 0.00000000e+00
-1.18171818e-04 0.00000000e+00 0.00000000e+00
-1.12280386e-04 0.00000000e+00 0.00000000e+00
-1.05137516e-04 0.00000000e+00 0.00000000e+00
-9.68299675e-05 0.00000000e+00 0.00000000e+00
-8.74542034e-05 0.00000000e+00 0.00000000e+00
-7.71172766e-05 0.00000000e+00 0.00000000e+00
-6.59123406e-05 0.00000000e+00 0.00000000e+00
-5.40011204e-05 0.00000000e+00 0.00000000e+00
-4.14646116e-05 0.00000000e+00 0.00000000e+00
-2.84567559e-05 0.00000000e+00 0.00000000e+00
-1.50983921e-05 0.00000000e+00 0.00000000e+00
-1.53997932e-06 0.00000000e+00 0.00000000e+00
1.20812271e-05 0.00000000e+00 0.00000000e+00
2.56197845e-05 0.00000000e+00 0.00000000e+00
3.89288630e-05 0.00000000e+00 0.00000000e+00
5.18607664e-05 0.00000000e+00 0.00000000e+00
6.42690208e-05 0.00000000e+00 0.00000000e+00
7.60114506e-05 0.00000000e+00 0.00000000e+00
8.69537065e-05 0.00000000e+00 0.00000000e+00
9.69724881e-05 0.00000000e+00 0.00000000e+00
1.05958573e-04 0.00000000e+00 0.00000000e+00
1.13820501e-04 0.00000000e+00 0.00000000e+00
1.20486840e-04 0.00000000e+00 0.00000000e+00
1.25899083e-04 0.00000000e+00 0.00000000e+00
1.29990033e-04 0.00000000e+00 0.00000000e+00
1.32664569e-04 0.00000000e+00 0.00000000e+00
1.33821417e-04 0.00000000e+00 0.00000000e+00
1.33427085e-04 0.00000000e+00 0.00000000e+00
1.31574324e-04 0.00000000e+00 0.00000000e+00
1.28439687e-04 0.00000000e+00 0.00000000e+00
1.24197330e-04 0.00000000e+00 0.00000000e+00
1.19062012e-04 0.00000000e+00 0.00000000e+00
1.13354222e-04 0.00000000e+00 0.00000000e+00
1.07035770e-04 0.00000000e+00 0.00000000e+00
9.87054574e-05 0.00000000e+00 0.00000000e+00
8.58078779e-05 0.00000000e+00 0.00000000e+00
6.78554402e-05 0.00000000e+00 0.00000000e+00
4.98031703e-05 0.00000000e+00 0.00000000e+00
3.85866298e-05 0.00000000e+00 0.00000000e+00
3.37472300e-05 0.00000000e+00 0.00000000e+00
2.77557480e-05 0.00000000e+00 0.00000000e+00
2.23978760e-05 0.00000000e+00 0.00000000e+00
2.81850240e-05 0.00000000e+00 0.00000000e+00
2.06148283e-05 0.00000000e+00 0.00000000e+00
-6.99251561e-05 0.00000000e+00 0.00000000e+00
-2.30982108e-04 0.00000000e+00 0.00000000e+00
-2.63601136e-04 0.00000000e+00 0.00000000e+00
-4.91287407e-05 0.00000000e+00 0.00000000e+00
8.01945395e-05 0.00000000e+00 0.00000000e+00
-1.36166227e-04 0.00000000e+00 0.00000000e+00
2.22921464e-04 0.00000000e+00 0.00000000e+00
2.70788630e-03 0.00000000e+00 0.00000000e+00
-5.25322592e-03 0.00000000e+00 0.00000000e+00
3.88472647e-02 0.00000000e+00 0.00000000e+00
-3.62139893e-02 0.00000000e+00 0.00000000e+00
-1.20743118e-02 0.00000000e+00 0.00000000e+00
2.06580773e-03 0.00000000e+00 0.00000000e+00
8.43040951e-03 0.00000000e+00 0.00000000e+00
5.59782901e-03 0.00000000e+00 0.00000000e+00
-3.35508809e-04 0.00000000e+00 0.00000000e+00
-2.76667221e-03 0.00000000e+00 0.00000000e+00
-1.67268403e-03 0.00000000e+00 0.00000000e+00
-1.11700877e-04 0.00000000e+00 0.00000000e+00
5.03028261e-04 0.00000000e+00 0.00000000e+00
4.83546194e-04 0.00000000e+00 0.00000000e+00
2.99185544e-04 0.00000000e+00 0.00000000e+00
1.05856643e-04 0.00000000e+00 0.00000000e+00
-3.33130726e-05 0.00000000e+00 0.00000000e+00
-7.03361008e-05 0.00000000e+00 0.00000000e+00
-2.71658870e-05 0.00000000e+00 0.00000000e+00
2.77514103e-05 0.00000000e+00 0.00000000e+00
5.02736065e-05 0.00000000e+00 0.00000000e+00
4.14873417e-05 0.00000000e+00 0.00000000e+00
2.08311091e-05 0.00000000e+00 0.00000000e+00
1.63315129e-06 0.00000000e+00 0.00000000e+00
-1.26651827e-05 0.00000000e+00 0.00000000e+00
-2.29689165e-05 0.00000000e+00 0.00000000e+00
-3.10570188e-05 0.00000000e+00 0.00000000e+00
-3.86093679e-05 0.00000000e+00 0.00000000e+00
-4.67179288e-05 0.00000000e+00 0.00000000e+00
-5.55437708e-05 0.00000000e+00 0.00000000e+00
-6.45530114e-05 0.00000000e+00 0.00000000e+00
-7.30879809e-05 0.00000000e+00 0.00000000e+00
-8.07334816e-05 0.00000000e+00 0.00000000e+00
-8.73289463e-05 0.00000000e+00 0.00000000e+00
-9.28302676e-05 0.00000000e+00 0.00000000e+00
-9.72115449e-05 0.00000000e+00 0.00000000e+00
-1.00438512e-04 0.00000000e+00 0.00000000e+00
-1.02471536e-04 0.00000000e+00 0.00000000e+00
-1.03272031e-04 0.00000000e+00 0.00000000e+00
-1.02810255e-04 0.00000000e+00 0.00000000e+00
-1.01074157e-04 0.00000000e+00 0.00000000e+00
-9.80745641e-05 0.00000000e+00 0.00000000e+00
-9.38444598e-05 0.00000000e+00 0.00000000e+00
-8.84349843e-05 0.00000000e+00 0.00000000e+00
-8.19116846e-05 0.00000000e+00 0.00000000e+00
