ux uy uz
0.00000000e+00 3.05041269e+00 -5.13995453e+00
0.00000000e+00 -2.45843301e+00 -5.02651330e+00
0.00000000e+00 -7.91631495e+00 -4.77861476e+00
0.00000000e+00 -1.32580984e+01 -4.40666775e+00
0.00000000e+00 -1.84209780e+01 -3.92688582e+00
0.00000000e+00 -2.33454360e+01 -3.36044227e+00
0.00000000e+00 -2.79760090e+01 -2.73238090e+00
0.00000000e+00 -3.22619118e+01 -2.07033591e+00
0.00000000e+00 -3.61575233e+01 -1.40314138e+00
0.00000000e+00 -3.96226295e+01 -7.59432149e-01
0.00000000e+00 -4.26225184e+01 -1.66254821e-01
0.00000000e+00 -4.51281256e+01 3.52336259e-01
0.00000000e+00 -4.71159977e+01 7.76495031e-01
0.00000000e+00 -4.85679633e+01 1.09138428e+00
0.00000000e+00 -4.94712015e+01 1.28786433e+00
0.00000000e+00 -4.98186177e+01 1.36329970e+00
0.00000000e+00 -4.96083774e+01 1.32181920e+00
0.00000000e+00 -4.88436853e+01 1.17378291e+00
0.00000000e+00 -4.75342627e+01 9.35328863e-01
0.00000000e+00 -4.56960946e+01 6.28010400e-01
0.00000000e+00 -4.33489193e+01 2.78022551e-01
0.00000000e+00 -4.05190642e+01 -8.46719002e-02
0.00000000e+00 -3.72435129e+01 -4.28481615e-01
0.00000000e+00 -3.35623286e+01 -7.23154069e-01
0.00000000e+00 -2.95154578e+01 -9.38882941e-01
0.00000000e+00 -2.51572754e+01 -1.04543251e+00
0.00000000e+00 -2.05499531e+01 -1.01848157e+00
0.00000000e+00 -1.57404072e+01 -8.41695515e-01
0.00000000e+00 -1.07894105e+01 -5.02425145e-01
0.00000000e+00 -5.78863701e+00 2.44423993e-03
0.00000000e+00 -7.86371893e-01 6.70214269e-01
0.00000000e+00 4.19567617e+00 1.50315180e+00
0.00000000e+00 9.04319205e+00 2.47672744e+00
0.00000000e+00 1.36660829e+01 3.54431402e+00
0.00000000e+00 1.81294416e+01 4.71316023e+00
0.00000000e+00 2.23017086e+01 5.95069080e+00
0.00000000e+00 -1.06716213e+01 -2.01226667e+00
0.00000000e+00 -1.19832241e+01 -2.15991948e+00
0.00000000e+00 -1.42276760e+01 -2.05771858e+00
0.00000000e+00 -1.73081459e+01 -2.08131367e+00
0.00000000e+00 -2.01208200e+01 -2.05209028e+00
0.00000000e+00 -2.25306937e+01 -1.89595481e+00
0.00000000e+00 -2.49327788e+01 -1.67664004e+00
0.00000000e+00 -2.72093213e+01 -1.47869112e+00
0.00000000e+00 -2.91239248e+01 -1.28896284e+00
0.00000000e+00 -3.07013353e+01 -1.09222592e+00
0.00000000e+00 -3.19497130e+01 -9.14839762e-01
0.00000000e+00 -3.27947115e+01 -7.85194709e-01
0.00000000e+00 -3.32289539e+01 -7.14316289e-01
0.00000000e+00 -3.32610622e+01 -7.09144198e-01
0.00000000e+00 -3.28509058e+01 -7.76919729e-01
0.00000000e+00 -3.19769998e+01 -9.20568383e-01
0.00000000e+00 -3.06573975e+01 -1.13691609e+00
0.00000000e+00 -2.89040416e+01 -1.41783737e+00
0.00000000e+00 -2.67207839e+01 -1.75109515e+00
0.00000000e+00 -2.41244742e+01 -2.12137923e+00
0.00000000e+00 -2.11403057e+01 -2.51146928e+00
0.00000000e+00 -1.77958676e+01 -2.90181989e+00
0.00000000e+00 -1.41266077e+01 -3.27050016e+00
0.00000000e+00 -1.01751849e+01 -3.59574460e+00
0.00000000e+00 -5.98667376e+00 -3.85850037e+00
0.00000000e+00 -1.60953761e+00 -4.04251463e+00
0.00000000e+00 2.90256881e+00 -4.13415611e+00
0.00000000e+00 7.49269777e+00 -4.12385269e+00
0.00000000e+00 1.21025221e+01 -4.00749030e+00
0.00000000e+00 1.66728250e+01 -3.78640618e+00
0.00000000e+00 2.11444428e+01 -3.46698378e+00
0.00000000e+00 2.54595512e+01 -3.06067126e+00
0.00000000e+00 2.95624194e+01 -2.58379827e+00
0.00000000e+00 3.34001025e+01 -2.05670162e+00
0.00000000e+00 3.69233798e+01 -1.50257865e+00
0.00000000e+00 4.00874677e+01 -9.46456298e-01
0.00000000e+00 4.28523662e+01 -4.14122941e-01
0.00000000e+00 4.51831045e+01 6.91420695e-02
0.00000000e+00 4.70499476e+01 4.79878490e-01
0.00000000e+00 4.84284871e+01 7.97590815e-01
0.00000000e+00 4.92996579e+01 1.00571753e+00
0.00000000e+00 4.96497379e+01 1.09246684e+00
0.00000000e+00 4.94703359e+01 1.05146909e+00
0.00000000e+00 4.87583870e+01 8.82165952e-01
0.00000000e+00 4.75161986e+01 5.89918600e-01
0.00000000e+00 4.57515524e+01 1.85855355e-01
0.00000000e+00 4.34778337e+01 -3.13535378e-01
0.00000000e+00 4.07141703e+01 -8.87071094e-01
0.00000000e+00 3.74855587e+01 -1.50978199e+00
0.00000000e+00 3.38229427e+01 -2.15401536e+00
0.00000000e+00 2.97632007e+01 -2.79068725e+00
0.00000000e+00 2.53490100e+01 -3.39063008e+00
0.00000000e+00 2.06285562e+01 -3.92597668e+00
0.00000000e+00 1.56550681e+01 -4.37151110e+00
0.00000000e+00 1.04861686e+01 -4.70591437e+00
0.00000000e+00 5.18305210e+00 -4.91283874e+00
0.00000000e+00 -1.90488577e-01 -4.98175158e+00
0.00000000e+00 -5.56914850e+00 -4.90850110e+00
0.00000000e+00 -1.08872643e+01 -4.69557003e+00
0.00000000e+00 -1.60799803e+01 -4.35200137e+00
0.00000000e+00 -2.10843730e+01 -3.89299983e+00
0.00000000e+00 -2.58404829e+01 -3.33923120e+00
0.00000000e+00 -3.02922099e+01 -2.71585744e+00
0.00000000e+00 -3.43880450e+01 -2.05135895e+00
0.00000000e+00 -3.80816203e+01 -1.37620623e+00
0.00000000e+00 -4.13320791e+01 -7.21447558e-01
0.00000000e+00 -4.41042812e+01 -1.17281427e-01
0.00000000e+00 -4.63688696e+01 4.08320370e-01
0.00000000e+00 -4.81022362e+01 8.30878151e-01
0.00000000e+00 -4.92864257e+01 1.13050509e+00
0.00000000e+00 -4.99090195e+01 1.29279885e+00
0.00000000e+00 -4.99630355e+01 1.30948925e+00
0.00000000e+00 -4.94468713e+01 1.17881719e+00
0.00000000e+00 -4.83643075e+01 9.05629728e-01
0.00000000e+00 -4.67245748e+01 5.01186557e-01
0.00000000e+00 -4.45424739e+01 -1.73169704e-02
0.00000000e+00 -4.18385252e+01 -6.27494352e-01
0.00000000e+00 -3.86391165e+01 -1.30275317e+00
0.00000000e+00 -3.49766059e+01 -2.01348331e+00
0.00000000e+00 -3.08893393e+01 -2.72839974e+00
0.00000000e+00 -2.64215406e+01 -3.41598152e+00
0.00000000e+00 -2.16230416e+01 -4.04594097e+00
0.00000000e+00 -1.65488287e+01 -4.59065206e+00
0.00000000e+00 -1.12583982e+01 -5.02646569e+00
0.00000000e+00 -5.81492873e+00 -5.33484262e+00
0.00000000e+00 -2.84293868e-01 -5.50324287e+00
0.00000000e+00 5.26604592e+00 -5.52572245e+00
0.00000000e+00 1.07682230e+01 -5.40320408e+00
0.00000000e+00 1.61551581e+01 -5.14340734e+00
0.00000000e+00 2.13617145e+01 -4.76044282e+00
0.00000000e+00 2.63257585e+01 -4.27409421e+00
0.00000000e+00 3.09890822e+01 -3.70882918e+00
0.00000000e+00 3.52981584e+01 -3.09259356e+00
0.00000000e+00 3.92047119e+01 -2.45545327e+00
0.00000000e+00 4.26661080e+01 -1.82815379e+00
0.00000000e+00 4.56455733e+01 -1.24066775e+00
0.00000000e+00 4.81122775e+01 -7.20798887e-01
0.00000000e+00 5.00413111e+01 -2.92904409e-01
0.00000000e+00 5.14136022e+01 2.32101455e-02
0.00000000e+00 5.22158097e+01 2.13178578e-01
0.00000000e+00 5.24402307e+01 2.68709620e-01
0.00000000e+00 5.20847471e+01 1.87946299e-01
0.00000000e+00 5.11528268e+01 -2.44643948e-02
0.00000000e+00 4.96535810e+01 -3.57594624e-01
0.00000000e+00 4.76018660e+01 -7.94744000e-01
0.00000000e+00 4.50184047e+01 -1.31421418e+00
0.00000000e+00 4.19298956e+01 -1.89031936e+00
0.00000000e+00 3.83690676e+01 -2.49459102e+00
0.00000000e+00 3.43746409e+01 -3.09712549e+00
0.00000000e+00 2.99911581e+01 -3.66801350e+00
0.00000000e+00 2.52686531e+01 -4.17878371e+00
0.00000000e+00 2.02621385e+01 -4.60378706e+00
0.00000000e+00 1.50309122e+01 -4.92144941e+00
0.00000000e+00 9.63769847e+00 -5.11532755e+00
0.00000000e+00 4.14764130e+00 -5.17491234e+00
0.00000000e+00 -1.37280364e+00 -5.09613122e+00
0.00000000e+00 -6.85701534e+00 -4.88151957e+00
0.00000000e+00 -1.22393478e+01 -4.54005663e+00
0.00000000e+00 -1.74562348e+01 -4.08667987e+00
0.00000000e+00 -2.24471786e+01 -3.54150302e+00
0.00000000e+00 -2.71555560e+01 -2.92877709e+00
0.00000000e+00 -3.15292813e+01 -2.27564592e+00
0.00000000e+00 -3.55213339e+01 -1.61077482e+00
0.00000000e+00 -3.90900414e+01 -9.62954648e-01
0.00000000e+00 -4.21992045e+01 -3.59702705e-01
0.00000000e+00 -4.48182654e+01 1.74167079e-01
0.00000000e+00 -4.69222907e+01 6.17805191e-01
0.00000000e+00 -4.84916456e+01 9.55179089e-01
0.00000000e+00 -4.95120531e+01 1.17580957e+00
0.00000000e+00 -4.99749714e+01 1.27564013e+00
0.00000000e+00 -4.98771225e+01 1.25738178e+00
0.00000000e+00 -4.92202335e+01 1.13005111e+00
0.00000000e+00 -4.80125149e+01 9.08570567e-01
0.00000000e+00 -4.62684620e+01 6.13464746e-01
0.00000000e+00 -4.40062979e+01 2.70136414e-01
0.00000000e+00 -4.12507308e+01 -9.19322415e-02
0.00000000e+00 -3.80371988e+01 -4.41224874e-01
0.00000000e+00 -3.44044431e+01 -7.47235456e-01
0.00000000e+00 -3.03910263e+01 -9.79690510e-01
0.00000000e+00 -2.60499185e+01 -1.10745699e+00
0.00000000e+00 -2.14424638e+01 -1.10482066e+00
0.00000000e+00 -1.66149737e+01 -9.53963326e-01
0.00000000e+00 -1.16272363e+01 -6.40595816e-01
0.00000000e+00 -6.57085511e+00 -1.59687143e-01
0.00000000e+00 -1.49510078e+00 4.87632804e-01
0.00000000e+00 3.57872941e+00 1.30549640e+00
0.00000000e+00 8.53646401e+00 2.27195236e+00
0.00000000e+00 1.32849149e+01 3.34097012e+00
0.00000000e+00 1.78882706e+01 4.51974259e+00
0.00000000e+00 2.22169814e+01 5.78008116e+00
0.00000000e+00 -1.03218152e+01 -1.97534749e+00
0.00000000e+00 -1.16151263e+01 -2.12885860e+00
0.00000000e+00 -1.38651450e+01 -2.03381027e+00
0.00000000e+00 -1.69506177e+01 -2.06842835e+00
0.00000000e+00 -1.97748724e+01 -2.04684538e+00
0.00000000e+00 -2.22153690e+01 -1.89482348e+00
0.00000000e+00 -2.46624467e+01 -1.67953690e+00
0.00000000e+00 -2.69899501e+01 -1.48432516e+00
0.00000000e+00 -2.89635541e+01 -1.29282619e+00
0.00000000e+00 -3.06097360e+01 -1.09006980e+00
0.00000000e+00 -3.19336156e+01 -9.04112409e-01
0.00000000e+00 -3.28594494e+01 -7.63684641e-01
0.00000000e+00 -3.33796895e+01 -6.79690112e-01
0.00000000e+00 -3.35009599e+01 -6.59900641e-01
0.00000000e+00 -3.31812325e+01 -7.12735661e-01
0.00000000e+00 -3.23983978e+01 -8.41963995e-01
0.00000000e+00 -3.11694861e+01 -1.04518293e+00
0.00000000e+00 -2.95047451e+01 -1.31520684e+00
0.00000000e+00 -2.74066170e+01 -1.64070218e+00
0.00000000e+00 -2.48907633e+01 -2.00705108e+00
0.00000000e+00 -2.19810401e+01 -2.39749233e+00
0.00000000e+00 -1.87037339e+01 -2.79270703e+00
0.00000000e+00 -1.50931244e+01 -3.17077392e+00
0.00000000e+00 -1.11907103e+01 -3.50972971e+00
0.00000000e+00 -7.04047185e+00 -3.79007628e+00
0.00000000e+00 -2.68998015e+00 -3.99484801e+00
0.00000000e+00 1.80780858e+00 -4.10949395e+00
0.00000000e+00 6.39647527e+00 -4.12339142e+00
0.00000000e+00 1.10180071e+01 -4.03127971e+00
0.00000000e+00 1.56132626e+01 -3.83329089e+00
0.00000000e+00 2.01229268e+01 -3.53461977e+00
0.00000000e+00 2.44887999e+01 -3.14561915e+00
0.00000000e+00 2.86545612e+01 -2.68166700e+00
0.00000000e+00 3.25664953e+01 -2.16233368e+00
0.00000000e+00 3.61744661e+01 -1.61028229e+00
0.00000000e+00 3.94326586e+01 -1.05027433e+00
0.00000000e+00 4.22999543e+01 -5.08115269e-01
0.00000000e+00 4.47402096e+01 -9.38149621e-03
0.00000000e+00 4.67224881e+01 4.21900356e-01
0.00000000e+00 4.82211700e+01 7.64420277e-01
0.00000000e+00 4.92159786e+01 1.00058929e+00
0.00000000e+00 4.96919840e+01 1.11742134e+00
0.00000000e+00 4.96395868e+01 1.10723805e+00
0.00000000e+00 4.90545053e+01 9.68114837e-01
0.00000000e+00 4.79378130e+01 7.04049785e-01
0.00000000e+00 4.62960300e+01 3.24873627e-01
0.00000000e+00 4.41412465e+01 -1.54096758e-01
0.00000000e+00 4.14912611e+01 -7.12668134e-01
0.00000000e+00 3.83697137e+01 -1.32662796e+00
0.00000000e+00 3.48061794e+01 -1.96880778e+00
0.00000000e+00 3.08361811e+01 -2.61030536e+00
0.00000000e+00 2.65010853e+01 -3.22181640e+00
0.00000000e+00 2.18478504e+01 -3.77501791e+00
0.00000000e+00 1.69286035e+01 -4.24393426e+00
0.00000000e+00 1.18000330e+01 -4.60621402e+00
0.00000000e+00 6.52260461e+00 -4.84425019e+00
0.00000000e+00 1.15962033e+00 -4.94608289e+00
0.00000000e+00 -4.22384633e+00 -4.90603363e+00
0.00000000e+00 -9.56209354e+00 -4.72503343e+00
0.00000000e+00 -1.47899600e+01 -4.41062475e+00
0.00000000e+00 -1.98439642e+01 -3.97663654e+00
0.00000000e+00 -2.46633624e+01 -3.44255054e+00
0.00000000e+00 -2.91910795e+01 -2.83259277e+00
0.00000000e+00 -3.33744805e+01 -2.17459939e+00
0.00000000e+00 -3.71659632e+01 -1.49871670e+00
0.00000000e+00 -4.05233693e+01 -8.36001702e-01
0.00000000e+00 -4.34102254e+01 -2.16991367e-01
0.00000000e+00 -4.57958391e+01 3.29692106e-01
0.00000000e+00 -4.76552837e+01 7.78638015e-01
0.00000000e+00 -4.89693124e+01 1.10879071e+00
0.00000000e+00 -4.97242430e+01 1.30439337e+00
0.00000000e+00 -4.99118508e+01 1.35569502e+00
0.00000000e+00 -4.95292992e+01 1.25939352e+00
0.00000000e+00 -4.85791283e+01 1.01879740e+00
0.00000000e+00 -4.70693065e+01 6.43699215e-01
0.00000000e+00 -4.50133405e+01 1.49963315e-01
0.00000000e+00 -4.24304200e+01 -4.41158510e-01
0.00000000e+00 -3.93455692e+01 -1.10395931e+00
0.00000000e+00 -3.57897641e+01 -1.80942191e+00
0.00000000e+00 -3.17999734e+01 -2.52653060e+00
0.00000000e+00 -2.74190821e+01 -3.22369329e+00
0.00000000e+00 -2.26956610e+01 -3.87020974e+00
0.00000000e+00 -1.76835573e+01 -4.43771575e+00
0.00000000e+00 -1.24412949e+01 -4.90153090e+00
0.00000000e+00 -7.03128804e+00 -5.24183961e+00
0.00000000e+00 -1.51888779e+00 -5.44464190e+00
0.00000000e+00 4.02870122e+00 -5.50242170e+00
0.00000000e+00 9.54358885e+00 -5.41449537e+00
0.00000000e+00 1.49583963e+01 -5.18702136e+00
0.00000000e+00 2.02074247e+01 -4.83267107e+00
0.00000000e+00 2.52277424e+01 -4.36998063e+00
0.00000000e+00 2.99601424e+01 -3.82242053e+00
0.00000000e+00 3.43499396e+01 -3.21723491e+00
0.00000000e+00 3.83475850e+01 -2.58411306e+00
0.00000000e+00 4.19090970e+01 -1.95376189e+00
0.00000000e+00 4.49963198e+01 -1.35645029e+00
0.00000000e+00 4.75770347e+01 -8.20594465e-01
0.00000000e+00 4.96249604e+01 -3.71447844e-01
0.00000000e+00 5.11196796e+01 -2.99517460e-02
0.00000000e+00 5.20465362e+01 1.88205984e-01
0.00000000e+00 5.23965362e+01 2.73287367e-01
0.00000000e+00 5.21662847e+01 2.21929128e-01
0.00000000e+00 5.13579736e+01 3.72800223e-02
0.00000000e+00 4.99794265e+01 -2.71154856e-01
0.00000000e+00 4.80441921e+01 -6.87957688e-01
0.00000000e+00 4.55716637e+01 -1.19251319e+00
0.00000000e+00 4.25871943e+01 -1.75996767e+00
0.00000000e+00 3.91221667e+01 -2.36239290e+00
0.00000000e+00 3.52139800e+01 -2.97010543e+00
0.00000000e+00 3.09059140e+01 -3.55308272e+00
0.00000000e+00 2.62468374e+01 -4.08240944e+00
0.00000000e+00 2.12907379e+01 -4.53168140e+00
0.00000000e+00 1.60960711e+01 -4.87829403e+00
0.00000000e+00 1.07249386e+01 -5.10454894e+00
0.00000000e+00 5.24211270e+00 -5.19852009e+00
0.00000000e+00 -2.86052440e-01 -5.15462850e+00
0.00000000e+00 -5.79275975e+00 -4.97389049e+00
0.00000000e+00 -1.12119146e+01 -4.66383059e+00
0.00000000e+00 -1.64792465e+01 -4.23806905e+00
0.00000000e+00 -2.15333278e+01 -3.71560515e+00
0.00000000e+00 -2.63164152e+01 -3.11983185e+00
0.00000000e+00 -3.07751533e+01 -2.47733036e+00
0.00000000e+00 -3.48611432e+01 -1.81652188e+00
0.00000000e+00 -3.85312669e+01 -1.16627862e+00
0.00000000e+00 -4.17478436e+01 -5.54518098e-01
0.00000000e+00 -4.44788233e+01 -6.75104067e-03
0.00000000e+00 -4.66977911e+01 4.55221830e-01
0.00000000e+00 -4.83836466e+01 8.14212429e-01
0.00000000e+00 -4.95206556e+01 1.05842767e+00
0.00000000e+00 -5.00988293e+01 1.18239974e+00
0.00000000e+00 -5.01134495e+01 1.18741500e+00
0.00000000e+00 -4.95647721e+01 1.08112386e+00
0.00000000e+00 -4.84595023e+01 8.77195449e-01
0.00000000e+00 -4.68106511e+01 5.95073996e-01
0.00000000e+00 -4.46349327e+01 2.59305788e-01
0.00000000e+00 -4.19554354e+01 -1.01183695e-01
0.00000000e+00 -3.88060400e+01 -4.55034923e-01
0.00000000e+00 -3.52241481e+01 -7.71567016e-01
0.00000000e+00 -3.12469175e+01 -1.02011918e+00
0.00000000e+00 -2.69258733e+01 -1.16874473e+00
0.00000000e+00 -2.23214756e+01 -1.19040339e+00
0.00000000e+00 -1.74793814e+01 -1.06583896e+00
0.00000000e+00 -1.24583335e+01 -7.79161438e-01
0.00000000e+00 -7.34977882e+00 -3.23436275e-01
0.00000000e+00 -2.20391470e+00 3.01783168e-01
0.00000000e+00 2.95841640e+00 1.10248724e+00
0.00000000e+00 8.02328402e+00 2.05936105e+00
0.00000000e+00 1.28944570e+01 3.12709437e+00
0.00000000e+00 1.76351828e+01 4.31280788e+00
0.00000000e+00 2.21180327e+01 5.59277885e+00
0.00000000e+00 -9.96553620e+00 -1.93513641e+00
0.00000000e+00 -1.12396170e+01 -2.09416355e+00
0.00000000e+00 -1.34937753e+01 -2.00649857e+00
0.00000000e+00 -1.65821880e+01 -2.05210431e+00
0.00000000e+00 -1.94162319e+01 -2.03823764e+00
0.00000000e+00 -2.18858314e+01 -1.89070387e+00
0.00000000e+00 -2.43763289e+01 -1.68001463e+00
0.00000000e+00 -2.67533182e+01 -1.48806290e+00
0.00000000e+00 -2.87847143e+01 -1.29527337e+00
0.00000000e+00 -3.04986628e+01 -1.08700922e+00
0.00000000e+00 -3.18972306e+01 -8.92968536e-01
0.00000000e+00 -3.29033376e+01 -7.42119978e-01
0.00000000e+00 -3.35092601e+01 -6.45216238e-01
0.00000000e+00 -3.37196055e+01 -6.10861966e-01
0.00000000e+00 -3.34904754e+01 -6.48630671e-01
0.00000000e+00 -3.27991533e+01 -7.63113032e-01
0.00000000e+00 -3.16616350e+01 -9.52686675e-01
0.00000000e+00 -3.00864718e+01 -1.21113004e+00
0.00000000e+00 -2.80747064e+01 -1.52803868e+00
0.00000000e+00 -2.56408129e+01 -1.88951913e+00
0.00000000e+00 -2.28073046e+01 -2.27931224e+00
0.00000000e+00 -1.95991586e+01 -2.67837673e+00
0.00000000e+00 -1.60494730e+01 -3.06485618e+00
0.00000000e+00 -1.21985642e+01 -3.41664453e+00
0.00000000e+00 -8.08929128e+00 -3.71384920e+00
0.00000000e+00 -3.76829927e+00 -3.93883692e+00
0.00000000e+00 7.12195513e-01 -4.07617517e+00
0.00000000e+00 5.29634960e+00 -4.11421827e+00
0.00000000e+00 9.92651446e+00 -4.04657304e+00
0.00000000e+00 1.45436757e+01 -3.87216664e+00
0.00000000e+00 1.90884176e+01 -3.59499178e+00
0.00000000e+00 2.35022132e+01 -3.22427891e+00
0.00000000e+00 2.77281946e+01 -2.77441437e+00
0.00000000e+00 3.17119123e+01 -2.26415172e+00
0.00000000e+00 3.54023451e+01 -1.71556178e+00
0.00000000e+00 3.87526680e+01 -1.15307768e+00
0.00000000e+00 4.17206588e+01 -6.02456839e-01
0.00000000e+00 4.42690091e+01 -8.95087538e-02
0.00000000e+00 4.63655850e+01 3.61233281e-01
0.00000000e+00 4.79835556e+01 7.27697499e-01
0.00000000e+00 4.91014317e+01 9.91310959e-01
0.00000000e+00 4.97030744e+01 1.13792560e+00
0.00000000e+00 4.97776765e+01 1.15857385e+00
0.00000000e+00 4.93197425e+01 1.04997064e+00
0.00000000e+00 4.83291166e+01 8.14742478e-01
0.00000000e+00 4.68110646e+01 4.61399865e-01
0.00000000e+00 4.47763898e+01 4.05191072e-03
0.00000000e+00 4.22415687e+01 -5.38146097e-01
0.00000000e+00 3.92288896e+01 -1.14179820e+00
0.00000000e+00 3.57665595e+01 -1.78028785e+00
0.00000000e+00 3.18887391e+01 -2.42496753e+00
0.00000000e+00 2.76354694e+01 -3.04647138e+00
0.00000000e+00 2.30524579e+01 -3.61609423e+00
0.00000000e+00 1.81906958e+01 -4.10716910e+00
0.00000000e+00 1.31058932e+01 -4.49637159e+00
0.00000000e+00 7.85773541e+00 -4.76488272e+00
0.00000000e+00 2.50897469e+00 -4.89934785e+00
0.00000000e+00 -2.87560950e+00 -4.89257744e+00
0.00000000e+00 -8.23034076e+00 -4.74394871e+00
0.00000000e+00 -1.34898140e+01 -4.45948377e+00
0.00000000e+00 -1.85900473e+01 -4.05159938e+00
0.00000000e+00 -2.34695630e+01 -3.53854191e+00
0.00000000e+00 -2.80703523e+01 -2.94353824e+00
0.00000000e+00 -3.23386858e+01 -2.29370821e+00
0.00000000e+00 -3.62257491e+01 -1.61879682e+00
0.00000000e+00 -3.96880946e+01 -9.49791126e-01
0.00000000e+00 -4.26879208e+01 -3.17490172e-01
0.00000000e+00 -4.51931985e+01 2.48904319e-01
0.00000000e+00 -4.71776775e+01 7.23113001e-01
0.00000000e+00 -4.86208132e+01 1.08296277e+00
0.00000000e+00 -4.95076542e+01 1.31138074e+00
0.00000000e+00 -4.98287298e+01 1.39715908e+00
0.00000000e+00 -4.95799689e+01 1.33546124e+00
0.00000000e+00 -4.87626743e+01 1.12805005e+00
0.00000000e+00 -4.73835590e+01 7.83228145e-01
0.00000000e+00 -4.54548439e+01 3.15491189e-01
0.00000000e+00 -4.29943968e+01 -2.55095044e-01
0.00000000e+00 -4.00258851e+01 -9.03772059e-01
0.00000000e+00 -3.65789052e+01 -1.60218784e+00
0.00000000e+00 -3.26890447e+01 -2.31967434e+00
0.00000000e+00 -2.83978369e+01 -3.02464935e+00
0.00000000e+00 -2.37525690e+01 -3.68607990e+00
0.00000000e+00 -1.88059159e+01 -4.27493829e+00
0.00000000e+00 -1.36153853e+01 -4.76557854e+00
0.00000000e+00 -8.24257353e+00 -5.13696190e+00
0.00000000e+00 -2.75224892e+00 -5.37366621e+00
0.00000000e+00 2.78870534e+00 -5.46662367e+00
0.00000000e+00 8.31244392e+00 -5.41354606e+00
0.00000000e+00 1.37513544e+01 -5.21901386e+00
0.00000000e+00 1.90392378e+01 -4.89422493e+00
0.00000000e+00 2.41124187e+01 -4.45641791e+00
0.00000000e+00 2.89107373e+01 -3.92800340e+00
0.00000000e+00 3.33783862e+01 -3.33545185e+00
0.00000000e+00 3.74645686e+01 -2.70799826e+00
0.00000000e+00 4.11239723e+01 -2.07623162e+00
0.00000000e+00 4.43170666e+01 -1.47063984e+00
0.00000000e+00 4.70102466e+01 -9.20179879e-01
0.00000000e+00 4.91758559e+01 -4.50938310e-01
0.00000000e+00 5.07921276e+01 -8.49403990e-02
0.00000000e+00 5.18430854e+01 1.60842972e-01
0.00000000e+00 5.23184419e+01 2.75251028e-01
0.00000000e+00 5.22135248e+01 2.53422510e-01
0.00000000e+00 5.15292526e+01 9.70003479e-02
0.00000000e+00 5.02721668e+01 -1.85956340e-01
0.00000000e+00 4.84545149e+01 -5.81350338e-01
0.00000000e+00 4.60943669e+01 -1.06970078e+00
0.00000000e+00 4.32157338e+01 -1.62704873e+00
0.00000000e+00 3.98486518e+01 -2.22607744e+00
0.00000000e+00 3.60291914e+01 -2.83740030e+00
0.00000000e+00 3.17993535e+01 -3.43095995e+00
0.00000000e+00 2.72068156e+01 -3.97747353e+00
0.00000000e+00 2.23045047e+01 -4.44985221e+00
0.00000000e+00 1.71499877e+01 -4.82452181e+00
0.00000000e+00 1.18046895e+01 -5.08257666e+00
0.00000000e+00 6.33294953e+00 -5.21070608e+00
0.00000000e+00 8.00955815e-01 -5.20183959e+00
0.00000000e+00 -4.72438425e+00 -5.05547124e+00
0.00000000e+00 -1.01765909e+01 -4.77764980e+00
0.00000000e+00 -1.54907485e+01 -4.38064077e+00
0.00000000e+00 -2.06045502e+01 -3.88227718e+00
0.00000000e+00 -2.54591759e+01 -3.30503075e+00
0.00000000e+00 -3.00000334e+01 -2.67484919e+00
0.00000000e+00 -3.41773694e+01 -2.01983465e+00
0.00000000e+00 -3.79466349e+01 -1.36886550e+00
0.00000000e+00 -4.12686755e+01 -7.50187745e-01
0.00000000e+00 -4.41099515e+01 -1.89944093e-01
0.00000000e+00 -4.64425657e+01 2.89168392e-01
0.00000000e+00 -4.82439503e+01 6.68848939e-01
0.00000000e+00 -4.94969122e+01 9.36019663e-01
0.00000000e+00 -5.01900166e+01 1.08381476e+00
0.00000000e+00 -5.03171083e+01 1.11209273e+00
0.00000000e+00 -4.98769773e+01 1.02711868e+00
0.00000000e+00 -4.88748299e+01 8.41273928e-01
0.00000000e+00 -4.73221991e+01 5.72873529e-01
0.00000000e+00 -4.52342965e+01 2.45545401e-01
0.00000000e+00 -4.26325923e+01 -1.12416210e-01
0.00000000e+00 -3.95494000e+01 -4.69889912e-01
0.00000000e+00 -3.60207659e+01 -7.96099011e-01
0.00000000e+00 -3.20824243e+01 -1.06007619e+00
0.00000000e+00 -2.77844181e+01 -1.22914699e+00
0.00000000e+00 -2.31862691e+01 -1.27501581e+00
0.00000000e+00 -1.83329312e+01 -1.17703802e+00
0.00000000e+00 -1.32820427e+01 -9.17766420e-01
0.00000000e+00 -8.12480786e+00 -4.88380989e-01
0.00000000e+00 -2.91229062e+00 1.13145053e-01
0.00000000e+00 2.33516580e+00 8.94647425e-01
0.00000000e+00 7.50397189e+00 1.83949902e+00
0.00000000e+00 1.24949103e+01 2.90323210e+00
0.00000000e+00 1.73702525e+01 4.09287894e+00
0.00000000e+00 2.20048052e+01 5.38925083e+00
0.00000000e+00 -9.60300164e+00 -1.89173280e+00
0.00000000e+00 -1.08569497e+01 -2.05592007e+00
0.00000000e+00 -1.31138081e+01 -1.97585101e+00
0.00000000e+00 -1.62030993e+01 -2.03238013e+00
0.00000000e+00 -1.90451356e+01 -2.02628609e+00
0.00000000e+00 -2.15422935e+01 -1.88360439e+00
0.00000000e+00 -2.40746059e+01 -1.67807002e+00
